PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Schwarz, Michael P.; Hurst, Pamela S.								Effects of introduced honey bees on Australia's native bee fauna								Victorian Naturalist (Blackburn)				114	1			7	12						1997	1997	The introduced Honey Bee, Apis mellifera, has been present in Australia as both a commercially managed and feral species for over 150 years and there is considerable concern that it may have negative impacts on Australian flora and fauna. We briefly describe several aspects of Australia's native bee fauna and then discuss the potential for resource competition between honey bees and native bees. Three factors which may augment the competitive ability of Honey Bees compared to native bees are outlined: the extended foraging periods and seasonal activity of Honey Bees, their ability to rapidly recruit foragers in the exploitation of food sources; and their ability to forage over long distances. However, the few Australian investigations into resource competition between Honey Bees and native bees have been inconclusive. In some cases experimental designs were inadequate, and in all cases, study sites were in areas with relatively rich floral resources. It is proposed that competition for floral resources will be greater in areas of low floristic abundance and that future studies should examine the effects of Honey Bee presence in these areas. In addition, bee species with a restricted range of food resources, such as some short tongued bees, may be more susceptible to competition and therefore warrant investigation. Finally, the problem of controlling feral Honey Bee populations is discussed.																		0042-5184			BCI:BCI199799469760		
J	Steffan-Dewenter, I; Tscharntke, T				Tscharntke, Teja/N-5123-2014	Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Resource overlap and possible competition between honey bees and wild bees in central Europe								OECOLOGIA				122	2			288	296		10.1007/s004420050034				FEB 2000	2000	Evidence for interspecific competition between honey bees and wild bees was studied on 15 calcareous grasslands with respect to: (1) foraging radius of honey bees, (2) overlap in resource use, and (3) possible honey bee effects on species richness and abundance of flower-visiting, ground-nesting and trap-nesting wild bees. The grasslands greatly differed in the number of honey bee colonies within a radius of 2 km and were surrounded by agricultural habitats. The number of flower-visiting honey bees on both potted mustard plants and small grassland patches declined with increasing distance from the nearest apiary and was almost zero at a distance of 1.5-2.0 km. Wild bees were observed visiting 57 plant species, whereas honey bees visited only 24 plant species. Percentage resource overlap between honey bees and wild bees was 45.5%, and Hurlbert's index of niche overlap was 3.1. In total, 1849 wild bees from 98 species were recorded on the calcareous grasslands. Neither species richness nor abundance of wild bees were negatively correlated with the density of honey bee colonies (within a radius of 2 km) or the density of flower-visiting honey bees per site. Abundance of flower-visiting wild bees was correlated only with the percentage cover of flowering plants. In 240 trap nests, 1292 bee nests with 6066 brood cells were found. Neither the number of bee species nor the number of brood cells per grassland was significantly correlated with the density of honey bees. Significant correlations were found only between the number of brood cells and the percentage cover of shrubs. The number of nest entrances of ground-nesting bees per square metre was not correlated with the density of honey bees but was negatively correlated with the cover of vegetation. Interspecific competition by honey bees for food resources was not shown to be a significant factor determining abundance and species rich ness of wild bees.																		0029-8549			WOS:000085386700017	28308384	
J	STEWARTOATEN, A; MURDOCH, WW; PARKER, KR								ENVIRONMENTAL-IMPACT ASSESSMENT - PSEUDOREPLICATION IN TIME								ECOLOGY				67	4			929	940		10.2307/1939815				AUG 1986	1986																			0012-9658			WOS:A1986D369900011		
J	SUGDEN, EA; PYKE, GH				Pyke, Graham H./R-7359-2019; Pyke, Graham H/H-1788-2011				EFFECTS OF HONEY-BEES ON COLONIES OF EXONEURA-ASIMILLIMA, AN AUSTRALIAN NATIVE BEE								AUSTRALIAN JOURNAL OF ECOLOGY				16	2			171	181		10.1111/j.1442-9993.1991.tb01044.x				JUN 1991	1991	Honey bee hives were placed, during two consecutive summers, in an experimental site which contained natural and artificially placed colonies of Exoneura asimillima, a semi-social, native bee. Two classes of colonies were studied: founders, and established colonies. Nests and contents were collected from an experimental site and three control sites following several months of exposure at the experimental site to the apiary honey bee population. Nest contents were analysed for differences among sites in colony population parameters which could have been caused by resource competition with introduced honey bees. Colony founding and overall colony survival were also considered.During the first season, the average number of large larvae plus prepupae per colony was significantly higher in the experimental site than in the control site. This difference could, however, have been the result of a two-week gap in sampling all the sites. All nest parameters showed high variability and there were no other significant differences between the two kinds of site.In the experimental site during the second season there were, relative to the control sites, significantly fewer total numbers of adult males and females in established nests and in all nests combined, significantly more immatures of all stages in founder nests and significantly lower adult male:female ratio. Although preliminary in nature, the data suggest that, in the experimental plots, E. asimillima showed: (i) increased adult emigration, (ii) increased brood rearing success, and/or (iii) relatively later colony founding, compared to the three controls. The possibility of resource competition with honey bees causing the observed changes is discussed, along with alternative explanations.																		0307-692X			WOS:A1991GA22800004		
J	Sugden, EA; Thorp, RW; Buchmann, SL								Honey bee native bee competition: Focal point for environmental change and apicultural response in Australia								BEE WORLD				77	1			26	44		10.1080/0005772X.1996.11099280				1996	1996	Do honey bees compete for food with other bee species in nature? This question has been the focus of considerable scientific and political attention in recent years, especially, but not exclusively in Australia. In this article we provide the background and rationale of the argument and present scientific studies which have attempted to provide evidence. We also suggest some approaches to dealing with real issues related to honey bee competition, bee conservation, and honey bee management.																		0005-772X			WOS:A1996UD19600004		
J	THOENES, SC								FATAL ATTRACTION OF CERTAIN LARGE-BODIED NATIVE BEES TO HONEY-BEE COLONIES								JOURNAL OF THE KANSAS ENTOMOLOGICAL SOCIETY				66	2			210	213						APR 1993	1993	Two species of large-bodied native bees (Bombus sonorus and Xylocopa californica) were found to be attracted to honey bee colonies placed in the native bees' local environment. The bumble bees and carpenter bees were attacked en masse by the honey bees and killed. A total of 147 worker bumble bees and 5 female carpenter bees were collected in dead bee traps attached to the front of the honey bee colonies. Thus the presence of honey bee colonies can negatively impact native bee populations by weakening colonies to a vulnerable point or by eliminating potential reproductives.																		0022-8567			WOS:A1993MF53800010		
J	Underwood, AJ				Underwood, A J/B-1299-2008				Environmental decision-making and the precautionary principle: What does this principle mean in environmental sampling practice?								LANDSCAPE AND URBAN PLANNING				37	3-4			137	146		10.1016/S0169-2046(97)80000-X				JUL 1997	1997	Increasingly, environmental decision-making is scrutinised with respect to a precautionary principle. This principle asserts that where uncertainty and doubt make it impossible to be sure about a correct decision, any errors should favour the long-term sustainability of the environment.Although there an problems in practical adherence to this principle, it has particular meaning and value for quantitative, ecological aspects of environmental sampling and monitoring. When probabilistic (or statistical) interpretations of data are made, there are two potential errors: Type I, or rejecting a null hypothesis when it is true and Type II, or retaining a null hypothesis when it is wrong. In environmental terms, these can often be translated as Type I error occurring if it is claimed that there is an environmental impact when there is none. A Type II error would represent failing to detect an impact even though one has occurred.Most ecological and environmental work is designed to keep the possibility of Type I error small (and by convention at about one in twenty). Usually, there is little or no concern about Type II errors. The precautionary principle, however, dictates that Type II errors are a serious problem for environmental management-and much more so than Type I errors. Thus, not detecting impacts (Type II) is not precautionary.This paper summarizes the relevant features of environmental monitoring and sampling that decrease the chance of Type II error (and therefore increase the 'power' of a sampling program to detect impacts). Better consideration of these issues in the design of sampling would greatly increase adherence to the precautionary principle and would enhance the prospects of sustainable environmental decision-making.Interpreting precautionary principles in terms of environmental sampling and measurement would increase the need (and potentially the capacity) to define possible environmental disturbances and responses to them in more quantitative and less vague terms.																		0169-2046			WOS:A1997XJ47600001		
B	Wenner, Adrian M.; Thorp, Robbin W.	Halvorson, William L.; Maender, Gloria J.							Removal of feral honey bee (Apis mellifera) colonies from Santa Cruz Island.								The Fourth California Islands Symposium: update on the status of resources.								513	522						1994	1994																					0-936494-20-4	ZOOREC:ZOOR14006036733		
J	Williams, MR; Abbott, I; Liddelow, GL; Vellios, C; Wheeler, IB; Mellican, AE				Abbott, Ian J/R-4326-2018	Abbott, Ian J/0000-0001-9888-4155			Recovery of bird populations after clearfelling of tall open eucalypt forest in Western Australia								JOURNAL OF APPLIED ECOLOGY				38	5			910	920		10.1046/j.1365-2664.2001.00645.x				OCT 2001	2001	1. Increasing concern over the sustainable management of forested landscapes and the extent of forest clearance world-wide has led to a growing interest in the impacts of logging and associated habitat disturbance on biodiversity.2. We conducted an experimental study of the impact of clearfelling on birds of the karri Eucalyptus diversicolor forest in south-west Western Australia over a 17-year period, and a retrospective study of both clearfelled and naturally regenerated karri stands aged from 0 to 146 years.3. One-third of species still had significantly reduced abundance 14 years after disturbance ceased, although all affected species made limited use of regenerating forest.4. Multivariate analysis of changes in bird community structure showed that the effects of disturbance were still evident 14 years after clearfelling. Clearfelling may also have produced some temporary changes in community structure in adjacent unlogged forest.5. Species richness and total abundance of birds declined by 58% and 96%, respectively, in the first year after clearfelling, and 14 years after logging were still 17% and 55% below levels in adjacent undisturbed forest. During this early successional phase both measures increased as a simple function of stand age. Species richness of regrowth reach-od that of old-growth at 30-50, years and total abundance of all bird species in regrowth was similar to that of old-growth after approximately 70 years.6. Several bird species offer potential as indicators of the ecological sustainability of karri forest management. These species nest in large hollows in standing live trees (two cockatoo species) or have been slow to recolonize immature regrowth karri forests (six species).7. Post-hoc power analysis showed that even the long-term and intensive sampling employed in this study failed to detect declines in abundance of less than 80-90% for most bird species. For many uncommon species, trying to estimate changes in abundance is problematic and likely to require replication which is difficult to achieve in field situations where logged and unlogged forests are compared. Despite this, the present study identified some key impacts of forest clearfelling on bird communities, with implications both for the consequences of clearfelling of forests and the criteria for sustainable forest management.																		0021-8901			WOS:000171692900002		
J	Williams, NM; Minckley, RL; Silveira, FA				Silveira, Fernando/H-9786-2013; Minckley, Robert/AAF-9011-2020	Silveira, Fernando/0000-0003-2408-2656; Minckley, Robert/0000-0002-1217-7693			Variation in native bee faunas and its implications for detecting community changes								CONSERVATION ECOLOGY				5	1					7					JUN 2001	2001	Changes in flower-visiting insect populations or communities that result from human impacts can be documented by measuring spatial or temporal trends, or by comparing abundance or species composition before and after disturbance. The level of naturally occurring variation in populations and communities over space and time will dictate the sampling effort required to detect human-induced changes. We compiled a set of existing surveys of the bee faunas of natural communities from around the world to examine patterns of abundance and richness. We focused on a subset of these studies to illustrate variation in bee communities among different sites and within sites over different spatial and temporal scales. We used examples from our compilation and other published studies to illustrate sampling approaches that maximize the value of future sampling efforts. Existing studies suggest that bee faunas are locally diverse, highly variable in space and time, and often rich in rare species. All of these attributes indicate that intense sampling among sites and years will be required to differentiate changes due to specific impacts from the natural dynamics of populations and communities. Given the limits on time and funding for studying bees, approaches that maximize information for effort must be sought for future studies. Reliable information on population and community changes may be gleaned from examining "functional groups" rather than entire faunas. Regardless of the purpose of the study, standardized sampling protocols using replicated designs will increase the value of data. Standardization permits statistical testing of changes in bee populations and communities, and allows for rigorous comparison between studies.																		1195-5449			WOS:000170221500005		
J	Wills, R.T.; Lyons, M.N.; Bell, D.T.								The European honey bee in Western Australian kwongan: foraging preferences and some implications for management.								Proceedings of the Ecological Society of Australia				16				167	176						1990	1990																			0070-8348			ZOOREC:ZOOR12800026659		
J	Wilms, W; Wiechers, B								Floral resource partitioning between native Melipona bees and the introduced Africanized honey bee in the Brazilian Atlantic rain forest								APIDOLOGIE				28	6			339	355		10.1051/apido:19970602				NOV-DEC 1997	1997	Pollen and nectar harvested by colonies of two stingless bee species (Melipona bicolor and M quadrifasciata) and the Africanized honey bee (Apis mellifera) were monitored over a year in the Brazilian Atlantic rain forest. The spectrum of plants used for pollen by the Melipona species was rather restricted. Only five pollen types contributed more than 1% to the total harvest over the year. The most important plant families were Myrtaceae and Melastomataceae, which also provided most of the nectar. The Africanized honey bee mainly used plants of Myrtaceae, Asteraceae, Euphorbiaceae and Arecaceae for pollen and Cunoniaceae, Rubiaceae and Myrtaceae for nectar. Measures of trophic niche overlap indicate the importance of common resource utilization for all three species of eusocial bees. Niche overlap between Melipona bees and A mellifera was more evident for nectar than for pollen. However, the peak in pollen harvest by the colonies of stingless bees as revealed by the number of newly filled storage pots coincided with a low level of presumed competitive pressure of Africanized honey bets, which was calculated as a product of niche overlap and amount of resources harvested. This can be interpreted as indirect evidence of actual competition for food.																		0044-8435			WOS:000071857100002		
J	Wilms, W; ImperatrizFonseca, VL; Engels, W				/H-5582-2012	/0000-0002-1079-2158			Resource partitioning between highly eusocial bees and possible impact of the introduced Africanized honey bee on native stingless bees in the Brazilian Atlantic Rainforest								STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT				31	3-4			137	151		10.1076/snfe.31.3.137.13336				SEP 1996	1996	The highly eusocial bee community of the neotropical Atlantic Rainforest was studied at Boraceia Biological Station in the state of Sao Paulo, Brazil. In this reserve, 17 species of stingless bees and the introduced Africanized honey bee were found, the latter being the most abundant flower visitor. Of all flowering plants, Asteraceae and Myrtaceae were particularly important as resources for bees. Trophic niche overlap between the various species of stingless bees is evident and it was generally larger within the tribes Meliponini and Trigonini than between members of different tribes. Nevertheless, in the stingless bee community the competitive pressure is rather uniformly spread. The trophic niche of the Africanized honey bee can be positioned between those of Meliponini and Trigonini. Today this introduced species represents the main competitor in this bee community. However, its impact on native stingless bee populations is apparently buffered by mass-flowering trees which are the most important food plants of the indigenous highly eusocial bees.																		0165-0521	1744-5140		WOS:A1996XQ38500003		
J	Wratt, E. C.								The pollinating activities of bumble bees and honeybees in relation to temperature, competing forage plants, and competition from other foragers.								Journal of Apicultural Research				7				61	66						1968	1968																						ZOOREC:ZOOR10500021438		
