PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Lundin, Ola; Rundlof, Maj; Smith, Henrik G.; Fries, Ingemar; Bommarco, Riccardo				Bommarco, Riccardo/E-7109-2016; Lundin, Ola/X-7392-2019	Bommarco, Riccardo/0000-0001-8888-0476; Lundin, Ola/0000-0002-5948-0761			Neonicotinoid Insecticides and Their Impacts on Bees: A Systematic Review of Research Approaches and Identification of Knowledge Gaps								PLOS ONE				10	8					e0136928	10.1371/journal.pone.0136928				AUG 27 2015	2015	It has been suggested that the widespread use of neonicotinoid insecticides threatens bees, but research on this topic has been surrounded by controversy. In order to synthesize which research approaches have been used to examine the effect of neonicotinoids on bees and to identify knowledge gaps, we systematically reviewed research on this subject that was available on the Web of Science and PubMed in June 2015. Most of the 216 primary research studies were conducted in Europe or North America (82%), involved the neonicotinoid imidacloprid (78%), and concerned the western honey bee Apis mellifera (75%). Thus, little seems to be known about neonicotinoids and bees in areas outside Europe and North America. Furthermore, because there is considerable variation in ecological traits among bee taxa, studies on honey bees are not likely to fully predict impacts of neonicotinoids on other species. Studies on crops were dominated by seed-treated maize, oilseed rape (canola) and sunflower, whereas less is known about potential side effects on bees from the use of other application methods on insect pollinated fruit and vegetable crops, or on lawns and ornamental plants. Laboratory approaches were most common, and we suggest that their capability to infer real-world consequences are improved when combined with information from field studies about realistic exposures to neonicotinoids. Studies using field approaches often examined only bee exposure to neonicotinoids and more field studies are needed that measure impacts of exposure. Most studies measured effects on individual bees. We suggest that effects on the individual bee should be linked to both mechanisms at the sub-individual level and also to the consequences for the colony and wider bee populations. As bees are increasingly facing multiple interacting pressures future research needs to clarify the role of neonicotinoids in relative to other drivers of bee declines.																		1932-6203			WOS:000360144000108	26313444	
J	Mao, Wenfu; Schuler, Mary A.; Berenbaum, May R.								Disruption of quercetin metabolism by fungicide affects energy production in honey bees (Apis mellifera)								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				114	10			2538	2543		10.1073/pnas.1614864114				MAR 7 2017	2017	Cytochrome P450 monooxygenases (P450) in the honey bee, Apis mellifera, detoxify phytochemicals in honey and pollen. The flavonol quercetin is found ubiquitously and abundantly in pollen and frequently at lower concentrations in honey. Worker jelly consumed during the first 3 d of larval development typically contains flavonols at very low levels, however. RNA-Seq analysis of gene expression in neonates reared for three days on diets with and without quercetin revealed that, in addition to up-regulating multiple detoxifying P450 genes, quercetin is a negative transcriptional regulator of mitochondrion-related nuclear genes and genes encoding subunits of complexes I, III, IV, and V in the oxidative phosphorylation pathway. Thus, a consequence of inefficient metabolism of this phytochemical may be compromised energy production. Several P450s metabolize quercetin in adult workers. Docking in silico of 121 pesticide contaminants of American hives into the active pocket of CYP9Q1, a broadly substrate-specific P450 with high quercetin-metabolizing activity, identified six triazole fungicides, all fungal P450 inhibitors, that dock in the catalytic site. In adults fed combinations of quercetin and the triazole myclobutanil, the expression of five of six mitochondrionrelated nuclear genes was down-regulated. Midgut metabolism assays verified that adult bees consuming quercetin with myclobutanil metabolized less quercetin and produced less thoracic ATP, the energy source for flight muscles. Although fungicides lack acute toxicity, they may influence bee health by interfering with quercetin detoxification, thereby compromising mitochondrial regeneration and ATP production. Thus, agricultural use of triazole fungicides may put bees at risk of being unable to extract sufficient energy from their natural food.																		0027-8424			WOS:000395511400058	28193870	
J	Mengoni Gonalons, Carolina; Farina, Walter M.					Farina, Walter/0000-0001-6411-489X			Impaired associative learning after chronic exposure to pesticides in young adult honey bees								JOURNAL OF EXPERIMENTAL BIOLOGY				221	7					jeb176644	10.1242/jeb.176644				APR 2018	2018	Neonicotinoids are the most widespread insecticides in agriculture, preferred for their low toxicity to mammals and their systemic nature. Nevertheless, there have been increasing concerns regarding their impact on non-target organisms. Glyphosate is also widely used in crops and, therefore, traces of this pesticide are likely to be found together with neonicotinoids. Although glyphosate is considered a herbicide, adverse effects have been found on animal species, including honey bees. Apis mellifera is one of the most important pollinators in agroecosystems and is exposed to both these pesticides. Traces can be found in nectar and pollen of flowers that honey bees visit, but also in honey stores inside the hive. Young workers, which perform in-hive tasks that are crucial for colony maintenance, are potentially exposed to both these contaminated resources. These workers present high plasticity and are susceptible to stimuli that can modulate their behaviour and impact on colony state. Therefore, by performing standardised assays to study sublethal effects of these pesticides, these bees can be used as bioindicators. We studied the effect of chronic joint exposure to field-realistic concentrations of the neonicotinoid imidacloprid and glyphosate on gustatory perception and olfactory learning. Both pesticides reduced sucrose responsiveness and had a negative effect on olfactory learning. Glyphosate also reduced food uptake during rearing. The results indicate differential susceptibility according to honey bee age. The two agrochemicals had adverse effects on different aspects of honey bee appetitive behaviour, which could have repercussions for food distribution, propagation of olfactory information and task coordination within the nest.																		0022-0949	1477-9145		WOS:000438908900022	29643175	
J	Mortensen, David A.; Egan, J. Franklin; Maxwell, Bruce D.; Ryan, Matthew R.; Smith, Richard G.					Smith, Richard G./0000-0002-3571-5888			Navigating a Critical Juncture for Sustainable Weed Management								BIOSCIENCE				62	1			75	84		10.1525/bio.2012.62.1.12				JAN 2012	2012	Agricultural weed management has become entrenched in a single-tactic herbicide-resistant crops-and needs greater emphasis on integrated practices that are sustainable over the long term. In response to the outbreak of glyphosate-resistant weeds, the seed and agrichemical industries are developing crops that are genetically modified to have combined resistance to glyphosate and synthetic auxin herbicides. This technology will allow these herbicides to be used over vastly expanded areas and will likely create three interrelated challenges for sustainable weed management. First, crops with stacked herbicide resistance are likely to increase the severity of resistant weeds. Second, these crops will facilitate a significant increase in herbicide use, with potential negative consequences for environmental quality. Finally, the short-term fix provided by the new traits will encourage continued neglect of public research and extension in integrated weed management. Here, we discuss the risks to sustainable agriculture from the new resistant crops and present alternatives for research and policy.																		0006-3568	1525-3244		WOS:000299356100012		
J	Motta, Erick V. S.; Raymann, Kasie; Moran, Nancy A.				Motta, Erick V. S./AAD-7082-2020; Raymann, Kasie/Y-6070-2019; Moran, Nancy/ABE-6226-2020	Motta, Erick V. S./0000-0001-9360-4353; Raymann, Kasie/0000-0001-7008-2783; Moran, Nancy/0000-0003-2983-9769			Glyphosate perturbs the gut microbiota of honey bees								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				115	41			10305	10310		10.1073/pnas.1803880115				OCT 9 2018	2018	Glyphosate, the primary herbicide used globally for weed control, targets the 5-enolpyruvylshikimate-3-phosphate synthase (EPSPS) enzyme in the shikimate pathway found in plants and some microorganisms. Thus, glyphosate may affect bacterial symbionts of animals living near agricultural sites, including pollinators such as bees. The honey bee gut microbiota is dominated by eight bacterial species that promote weight gain and reduce pathogen susceptibility. The gene encoding EPSPS is present in almost all sequenced genomes of bee gut bacteria, indicating that they are potentially susceptible to glyphosate. We demonstrated that the relative and absolute abundances of dominant gut microbiota species are decreased in bees exposed to glyphosate at concentrations documented in the environment. Glyphosate exposure of young workers increased mortality of bees subsequently exposed to the opportunistic pathogen Serratia marcescens. Members of the bee gut microbiota varied in susceptibility to glyphosate, largely corresponding to whether they possessed an EPSPS of class I (sensitive to glyphosate) or class II (insensitive to glyphosate). This basis for differences in sensitivity was confirmed using in vitro experiments in which the EPSPS gene from bee gut bacteria was cloned into Escherichia coli. All strains of the core bee gut species, Snodgrassella alvi, encode a sensitive class I EPSPS, and reduction in S. alvi levels was a consistent experimental result. However, some S. alvi strains appear to possess an alternative mechanism of glyphosate resistance. Thus, exposure of bees to glyphosate can perturb their beneficial gut microbiota, potentially affecting bee health and their effectiveness as pollinators.																		0027-8424			WOS:000446764200050	30249635	
J	Ollerton, Jeff; Winfree, Rachael; Tarrant, Sam				Ollerton, Jeff/I-3946-2012; Ollerton, Jeff/AAE-3946-2020	Ollerton, Jeff/0000-0002-0887-8235; Ollerton, Jeff/0000-0002-0887-8235			How many flowering plants are pollinated by animals?								OIKOS				120	3			321	326		10.1111/j.1600-0706.2010.18644.x				MAR 2011	2011	It is clear that the majority of flowering plants are pollinated by insects and other animals, with a minority utilising abiotic pollen vectors, mainly wind. However there is no accurate published calculation of the proportion of the ca 352 000 species of angiosperms that interact with pollinators. Widely cited figures range from 67% to 96% but these have not been based on firm data. We estimated the number and proportion of flowering plants that are pollinated by animals using published and unpublished community-level surveys of plant pollination systems that recorded whether each species present was pollinated by animals or wind. The proportion of animal-pollinated species rises from a mean of 78% in temperate-zone communities to 94% in tropical communities. By correcting for the latitudinal diversity trend in flowering plants, we estimate the global number and proportion of animal pollinated angiosperms as 308 006, which is 87.5% of the estimated species-level diversity of flowering plants. Given current concerns about the decline in pollinators and the possible resulting impacts on both natural communities and agricultural crops, such estimates are vital to both ecologists and policy makers. Further research is required to assess in detail the absolute dependency of these plants on their pollinators, and how this varies with latitude and community type, but there is no doubt that plant-pollinator interactions play a significant role in maintaining the functional integrity of most terrestrial ecosystems.																		0030-1299	1600-0706		WOS:000287531500001		
J	Ollerton, Jeff; Erenler, Hilary; Edwards, Mike; Crockett, Robin				Ollerton, Jeff/AAE-3946-2020	Ollerton, Jeff/0000-0002-0887-8235			Extinctions of aculeate pollinators in Britain and the role of large-scale agricultural changes								SCIENCE				346	6215			1360	1362		10.1126/science.1257259				DEC 12 2014	2014	Pollinators are fundamental to maintaining both biodiversity and agricultural productivity, but habitat destruction, loss of flower resources, and increased use of pesticides are causing declines in their abundance and diversity. Using historical records, we assessed the rate of extinction of bee and flower-visiting wasp species in Britain from the mid-19th century to the present. The most rapid phase of extinction appears to be related to changes in agricultural policy and practice beginning in the 1920s, before the agricultural intensification prompted by the Second World War, often cited as the most important driver of biodiversity loss in Britain. Slowing of the extinction rate from the 1960s onward may be due to prior loss of the most sensitive species and/or effective conservation programs.																		0036-8075	1095-9203		WOS:000346189600049	25504719	
J	Piiroinen, Saija; Goulson, Dave				Goulson, David/A-2462-2010	Goulson, David/0000-0003-4421-2876			Chronic neonicotinoid pesticide exposure and parasite stress differentially affects learning in honeybees and bumblebees								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				283	1828					20160246	10.1098/rspb.2016.0246				APR 13 2016	2016	Learning and memory are crucial functions which enable insect pollinators to efficiently locate and extract floral rewards. Exposure to pesticides or infection by parasites may cause subtle but ecologically important changes in cognitive functions of pollinators. The potential interactive effects of these stressors on learning and memory have not yet been explored. Furthermore, sensitivity to stressors may differ between species, but few studies have compared responses in different species. Here, we show that chronic exposure to field realistic levels of the neonicotinoid clothianidin impaired olfactory learning acquisition in honeybees, leading to potential impacts on colony fitness, but not in bumblebees. Infection by the microsporidian parasite Nosema ceranae slightly impaired learning in honeybees, but no interactive effects were observed. Nosema did not infect bumblebees (3% infection success). Nevertheless, Nosema-treated bumblebees had a slightly lower rate of learning than controls, but faster learning in combination with neonicotinoid exposure. This highlights the potential for complex interactive effects of stressors on learning. Our results underline that one cannot readily extrapolate findings from one bee species to others. This has important implications for regulatory risk assessments which generally use honeybees as a model for all bees.																		0962-8452	1471-2954		WOS:000375965600013	27053744	
J	Pisa, L. W.; Amaral-Rogers, V.; Belzunces, L. P.; Bonmatin, J. M.; Downs, C. A.; Goulson, D.; Kreutzweiser, D. P.; Krupke, C.; Liess, M.; McField, M.; Morrissey, C. A.; Noome, D. A.; Settele, J.; Simon-Delso, N.; Stark, J. D.; Van der Sluijs, J. P.; Van Dyck, H.; Wiemers, M.				Wiemers, Martin/B-5715-2011; Goulson, David/A-2462-2010; Settele, Josef/A-6371-2009; Serrano, Jose/A-2854-2009; van der Sluijs, Jeroen P/B-6302-2008; Liess, Matthias/A-8582-2009; , Belzunces/P-7061-2019	Wiemers, Martin/0000-0001-5272-3903; Goulson, David/0000-0003-4421-2876; Settele, Josef/0000-0002-8624-4983; Serrano, Jose/0000-0002-1565-5216; van der Sluijs, Jeroen P/0000-0002-1346-5953; Liess, Matthias/0000-0002-3321-8909; , Belzunces/0000-0003-1798-9962; Morrissey, Christy/0000-0001-8128-4209			Effects of neonicotinoids and fipronil on non-target invertebrates								ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH				22	1			68	102		10.1007/s11356-014-3471-x				JAN 2015	2015	We assessed the state of knowledge regarding the effects of large-scale pollution with neonicotinoid insecticides and fipronil on non-target invertebrate species of terrestrial, freshwater and marine environments. A large section of the assessment is dedicated to the state of knowledge on sublethal effects on honeybees (Apis mellifera) because this important pollinator is the most studied non-target invertebrate species. Lepidoptera (butterflies and moths), Lumbricidae (earthworms), Apoidae sensu lato (bumblebees, solitary bees) and the section "other invertebrates" review available studies on the other terrestrial species. The sections on freshwater and marine species are rather short as little is known so far about the impact of neonicotinoid insecticides and fipronil on the diverse invertebrate fauna of these widely exposed habitats. For terrestrial and aquatic invertebrate species, the known effects of neonicotinoid pesticides and fipronil are described ranging from organismal toxicology and behavioural effects to population-level effects. For earthworms, freshwater and marine species, the relation of findings to regulatory risk assessment is described. Neonicotinoid insecticides exhibit very high toxicity to a wide range of invertebrates, particularly insects, and field-realistic exposure is likely to result in both lethal and a broad range of important sublethal impacts. There is a major knowledge gap regarding impacts on the grand majority of invertebrates, many of which perform essential roles enabling healthy ecosystem functioning. The data on the few non-target species on which field tests have been performed are limited by major flaws in the outdated test protocols. Despite large knowledge gaps and uncertainties, enough knowledge exists to conclude that existing levels of pollution with neonicotinoids and fipronil resulting from presently authorized uses frequently exceed the lowest observed adverse effect concentrations and are thus likely to have large-scale and wide ranging negative biological and ecological impacts on a wide range of non-target invertebrates in terrestrial, aquatic, marine and benthic habitats.																		0944-1344	1614-7499		WOS:000347407200004	25223353	
J	Pisa, Lennard; Goulson, Dave; Yang, En-Cheng; Gibbons, David; Sanchez-Bayo, Francisco; Mitchell, Edward; Aebi, Alexandre; van der Sluijs, Jeroen; MacQuarrie, Chris J. K.; Giorio, Chiara; Long, Elizabeth Yim; McField, Melanie; Bijleveld van Lexmond, Maarten; Bonmatin, Jean-Marc				Giorio, Chiara/O-1707-2015; MacQuarrie, Chris/A-3640-2009; van der Sluijs, Jeroen P/B-6302-2008; Mitchell, Edward AD/B-7259-2013	Giorio, Chiara/0000-0001-7821-7398; MacQuarrie, Chris/0000-0001-8760-746X; van der Sluijs, Jeroen P/0000-0002-1346-5953; Mitchell, Edward AD/0000-0003-0358-506X			An update of the Worldwide Integrated Assessment (WIA) on systemic insecticides. Part 2: impacts on organisms and ecosystems								ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH				28	10	SI		11749	11797		10.1007/s11356-017-0341-3				MAR 2021	2021	New information on the lethal and sublethal effects of neonicotinoids and fipronil on organisms is presented in this review, complementing the previous Worldwide Integrated Assessment (WIA) in 2015. The high toxicity of these systemic insecticides to invertebrates has been confirmed and expanded to include more species and compounds. Most of the recent research has focused on bees and the sublethal and ecological impacts these insecticides have on pollinators. Toxic effects on other invertebrate taxa also covered predatory and parasitoid natural enemies and aquatic arthropods. Little new information has been gathered on soil organisms. The impact on marine and coastal ecosystems is still largely uncharted. The chronic lethality of neonicotinoids to insects and crustaceans, and the strengthened evidence that these chemicals also impair the immune system and reproduction, highlights the dangers of this particular insecticidal class (neonicotinoids and fipronil), with the potential to greatly decrease populations of arthropods in both terrestrial and aquatic environments. Sublethal effects on fish, reptiles, frogs, birds, and mammals are also reported, showing a better understanding of the mechanisms of toxicity of these insecticides in vertebrates and their deleterious impacts on growth, reproduction, and neurobehaviour of most of the species tested. This review concludes with a summary of impacts on the ecosystem services and functioning, particularly on pollination, soil biota, and aquatic invertebrate communities, thus reinforcing the previous WIA conclusions (van der Sluijs et al. 2015).																		0944-1344	1614-7499		WOS:000624127100003	29124633	
J	Potts, Simon G.; Imperatriz-Fonseca, Vera; Ngo, Hien T.; Aizen, Marcelo A.; Biesmeijer, Jacobus C.; Breeze, Thomas D.; Dicks, Lynn V.; Garibaldi, Lucas A.; Hill, Rosemary; Settele, Josef; Vanbergen, Adam J.				Settele, Josef/A-6371-2009; Garibaldi, Lucas A/D-7302-2013; Vanbergen, Adam J./I-6863-2012; Potts, Simon G/C-7250-2008; Potts, Simon/ABF-9221-2020; Hill, Rosemary/A-6954-2011; /H-5582-2012	Settele, Josef/0000-0002-8624-4983; Vanbergen, Adam J./0000-0001-8320-5535; Potts, Simon G/0000-0002-2045-980X; Potts, Simon/0000-0002-2045-980X; Hill, Rosemary/0000-0002-7426-3132; Aizen, Marcelo/0000-0001-9079-9749; /0000-0002-1079-2158; Dicks, Lynn/0000-0002-8304-4468; Garibaldi, Lucas Alejandro/0000-0003-0725-4049; Breeze, Tom/0000-0002-8929-8354			Safeguarding pollinators and their values to human well-being								NATURE				540	7632			220	229		10.1038/nature20588				DEC 8 2016	2016	Wild and managed pollinators provide a wide range of benefits to society in terms of contributions to food security, farmer and beekeeper livelihoods, social and cultural values, as well as the maintenance of wider biodiversity and ecosystem stability. Pollinators face numerous threats, including changes in land-use and management intensity, climate change, pesticides and genetically modified crops, pollinator management and pathogens, and invasive alien species. There are well-documented declines in some wild and managed pollinators in several regions of the world. However, many effective policy and management responses can be implemented to safeguard pollinators and sustain pollination services.																		0028-0836	1476-4687		WOS:000389548700048	27894123	
J	Potts, Simon G.; Biesmeijer, Jacobus C.; Kremen, Claire; Neumann, Peter; Schweiger, Oliver; Kunin, William E.				Neumann, Peter/C-9964-2015; Potts, Simon/ABF-9221-2020; Potts, Simon G/C-7250-2008; Schweiger, Oliver/B-4909-2008	Neumann, Peter/0000-0001-5163-5215; Potts, Simon/0000-0002-2045-980X; Potts, Simon G/0000-0002-2045-980X; Schweiger, Oliver/0000-0001-8779-2335			Global pollinator declines: trends, impacts and drivers								TRENDS IN ECOLOGY & EVOLUTION				25	6			345	353		10.1016/j.tree.2010.01.007				JUN 2010	2010	Pollinators are a key component of global biodiversity, providing vital ecosystem services to crops and wild plants. There is clear evidence of recent declines in both wild and domesticated pollinators, and parallel declines in the plants that rely upon them. Here we describe the nature and extent of reported declines, and review the potential drivers of pollinator loss, including habitat loss and fragmentation, agrochemicals, pathogens, alien species, climate change and the interactions between them. Pollinator declines can result in loss of pollination services which have important negative ecological and economic impacts that could significantly affect the maintenance of wild plant diversity, wider ecosystem stability, crop production, food security and human welfare.																		0169-5347	1872-8383		WOS:000278682500005	20188434	
J	Power, Eileen F.; Stout, Jane C.				Stout, Jane/AAS-8867-2020; Stout, Jane C/B-1631-2010	Stout, Jane/0000-0002-2027-0863; Stout, Jane C/0000-0002-2027-0863; Power, Eileen/0000-0002-5941-4676			Organic dairy farming: impacts on insect-flower interaction networks and pollination								JOURNAL OF APPLIED ECOLOGY				48	3			561	569		10.1111/j.1365-2664.2010.01949.x				JUN 2011	2011	P>1. Pollination interactions comprise a network of connections between flowers and insect visitors. They are crucial for reproductive success in many angiosperms but are threatened by intensive agricultural practices. Although less intensive approaches, including organic farming, could improve farmland biodiversity, it is not clear whether or not these approaches enhance wild plant pollination and the stability of insect-flower interaction networks.2. We investigated the effects of organic vs. conventional farming on insect-flower interaction network size and structure, bee and hoverfly diversity, and pollination in 10 pairs of organic and conventional dairy farms in the Republic of Ireland.3. We found that insect-flower interaction networks on organic farms were larger and more asymmetrically structured than networks on conventional farms. Overall, however, networks contained fewer taxa and niche overlap and plant/animal ratios were relatively low compared with previously documented insect-flower interaction networks. Organic farms did attract higher numbers of bees partly because of higher floral abundances (mainly Trifolium sp.). Hoverfly evenness was greater in organic farms but neither abundance, richness nor evenness was related to floral abundance, suggesting organic farms provide additional resources for hoverflies. Pollination of Crataegus monogyna hawthorn was higher on organic farms, although pollen deposition was limited.4. Synthesis and applications. Organic dairy farming can increase the size and alter the structure of insect-flower interaction networks. However, network stability was not improved and all networks (organic and conventional) were vulnerable because of their small size, low niche overlap and low plant/animal ratios. Nonetheless, organic farming provided more flowers that attracted more flower visitors and improved pollination of C. monogyna. We suggest that strategic management of important flowers for pollinators in hedgerows and pastures should be endorsed in agri-environmental schemes. Sowing Trifolium spp., and allowing these plants to flower, could benefit bees, but more research into hoverfly ecology is necessary before realistic conservation recommendations can be made for this group. We conclude that organic farming, although not the solution in its present form, can benefit insect biodiversity, insect-flower interaction networks and insect-mediated pollination.																		0021-8901	1365-2664		WOS:000290587100008		
J	Rinsky, Jessica L.; Hopenhayn, Claudia; Golla, Vijay; Browning, Steve; Bush, Heather M.								Atrazine Exposure in Public Drinking Water and Preterm Birth								PUBLIC HEALTH REPORTS				127	1			72	80		10.1177/003335491212700108				JAN-FEB 2012	2012	Objectives. Approximately 13% of all births occur prior to 37 weeks gestation in the U.S. Some established risk factors exist for preterm birth, but the etiology remains largely unknown. Recent studies have suggested an association with environmental exposures. We examined the relationship between preterm birth and exposure to a commonly used herbicide, atrazine, in drinking water.Methods. We reviewed Kentucky birth certificate data for 2004-2006 to collect duration of pregnancy and other individual-level covariates. We assessed existing data sources for atrazine levels in public drinking water for the years 2000-2008, classifying maternal county of residence into three atrazine exposure groups. We used logistic regression to analyze the relationship between atrazine exposure and preterm birth, controlling for maternal age, race/ethnicity, education, smoking, and prenatal care.Results. An increase in the odds of preterm birth was found for women residing in the counties included in the highest atrazine exposure group compared with women residing in counties in the lowest exposure group, while controlling for covariates. Analyses using the three exposure assessment approaches produced odds ratios ranging from 1.20 (95% confidence interval [CI] 1.14, 1.27) to 1.26 (95% CI 1.19, 1.32), for the highest compared with the lowest exposure group.Conclusions. Suboptimal characterization of environmental exposure and variables of interest limited the analytical options of this study. Still, our findings suggest a positive association between atrazine and preterm birth, and illustrate the need for an improved assessment of environmental exposures to accurately address this important public health issue.																		0033-3549	1468-2877		WOS:000308510500008	22298924	
J	Rundlof, Maj; Andersson, Georg K. S.; Bommarco, Riccardo; Fries, Ingemar; Hederstrom, Veronica; Herbertsson, Lina; Jonsson, Ove; Klatt, Bjorn K.; Pedersen, Thorsten R.; Yourstone, Johanna; Smith, Henrik G.				Hederstrom, Veronica/E-5205-2016; Yourstone, Johanna/N-3841-2017; Bommarco, Riccardo/E-7109-2016; Andersson, Georg/AAD-5985-2021; Rundlof, Maj/C-1789-2014	Hederstrom, Veronica/0000-0002-9231-3156; Yourstone, Johanna/0000-0002-5667-1538; Bommarco, Riccardo/0000-0001-8888-0476; Andersson, Georg/0000-0002-9669-6895; Rundlof, Maj/0000-0003-3014-1544; Klatt, Bjorn/0000-0001-8241-6445			Seed coating with a neonicotinoid insecticide negatively affects wild bees								NATURE				521	7550			77	U162		10.1038/nature14420				MAY 7 2015	2015	Understanding the effects of neonicotinoid insecticides on bees is vital because of reported declines in bee diversity and distribution(1-3) and the crucial role bees have as pollinators in ecosystems and agriculture(4). Neonicotinoids are suspected to pose an unacceptable risk to bees, partly because of their systemic uptake in plants(5), and the European Union has therefore introduced a moratorium on three neonicotinoids as seed coatings in flowering crops that attract bees(6). The moratorium has been criticized for being based on weak evidence(7), particularly because effects have mostly been measured on bees that have been artificially fed neonicotinoids(8-11). Thus, the key question is how neonicotinoids influence bees, and wild bees in particular, in real-world agricultural landscapes(11-13). Here we show that a commonly used insecticide seed coating in a flowering crop can have serious consequences for wild bees. In a study with replicated and matched landscapes, we found that seed coating with Elado, an insecticide containing a combination of the neonicotinoid clothianidin and the non-systemic pyrethroid beta-cyfluthrin, applied to oilseed rape seeds, reduced wild bee density, solitary bee nesting, and bumblebee colony growth and reproduction under field conditions. Hence, such insecticidal use can pose a substantial risk to wild bees in agricultural landscapes, and the contribution of pesticides to the global decline of wild bees(1-3) may have been underestimated. The lack of a significant response in honeybee colonies suggests that reported pesticide effects on honeybees cannot always be extrapolated to wild bees.																		0028-0836	1476-4687		WOS:000354040900036	25901681	
J	Schreinemachers, Pepijn; Tipraqsa, Prasnee					Schreinemachers, Pepijn/0000-0003-1596-3179			Agricultural pesticides and land use intensification in high, middle and low income countries								FOOD POLICY				37	6			616	626		10.1016/j.foodpol.2012.06.003				DEC 2012	2012	We study levels and trends in agricultural pesticide use for a large cross-section of countries using FAO data for the period 1990-2009. Our analysis shows that a 1% increase in crop output per hectare is associated with a 1.8% increase in pesticide use per hectare but that the growth in intensity of pesticide use levels off as countries reach a higher level of economic development. However, very few high income countries have managed to significantly reduce the level of intensity of their pesticide use, because decreases in insecticide use at higher income levels are largely offset by increases in herbicide and fungicide use. The results also show very rapid growth in the intensity of pesticide use for several middle income countries such as Brazil, Mexico, Uruguay, Cameroon, Malaysia and Thailand. Complementing our analysis with data from the Rotterdam Convention on Prior Informed Consent (PIC), we show that hazardous pesticides covered in the PIC procedure are more weakly regulated in lower than in higher income countries. We discuss the policy challenges facing developing countries with a rapid growth in pesticide use and recommend a four-pronged strategy, including an environmental tax on pesticides with revenues allocated to long-term investments in awareness building, the development of integrated crop management methods and the setting of food safety standards. The interactions between these measures should help contribute to the effectiveness of the overall strategy package. (C) 2012 Elsevier Ltd. All rights reserved.																		0306-9192	1873-5657		WOS:000312232200004		
J	Sgolastra, Fabio; Hinarejos, Silvia; Pitts-Singer, Theresa L.; Boyle, Natalie K.; Joseph, Timothy; Lueckmann, Johannes; Raine, Nigel E.; Singh, Rajwinder; Williams, Neal M.; Bosch, Jordi				Raine, Nigel/AAK-6425-2020; Sgolastra, Fabio/AAG-2839-2019	Raine, Nigel/0000-0001-6343-2829; Sgolastra, Fabio/0000-0002-2845-8297			Pesticide Exposure Assessment Paradigm for Solitary Bees								ENVIRONMENTAL ENTOMOLOGY				48	1			22	35		10.1093/ee/nvy105				FEB 2019	2019	Current pesticide risk assessment for bees relies on a single (social) species, the western honey bee, Apis mellifera L. (Hymenoptera: Apidae). However, most of the > 20,000 bee species worldwide are solitary. Differences in life history traits between solitary bees (SB) and honey bees (HB) are likely to determine differences in routes and levels of pesticide exposure. The objectives of this review are to: 1) compare SB and HB life history traits relevant for risk assessment; 2) summarize current knowledge about levels of pesticide exposure for SB and HB; 3) identify knowledge gaps and research needs; 4) evaluate whether current HB risk assessment schemes cover routes and levels of exposure of SB; and 5) identify potential SB model species for risk assessment. Most SB exposure routes seem well covered by current HB risk assessment schemes. Exceptions to this are exposure routes related to nesting substrates and nesting materials used by SB. Exposure via soil is of particular concern because most SB species nest underground. Six SB species (Hymenoptera: Megachilidae - Osmia bicornis L., O. cornifrons Radoszkowski, O. cornuta Latreille, O. lignaria Say, Megachile rotundata F., and Halictidae - Nomia melanderi Cockerell) are commercially available and could be used in risk assessment. Of these, only N. melanderi nests underground, and the rest are cavity-nesters. However, the three Osmia species collect soil to build their nests. Life history traits of cavity-nesting species make them particularly suitable for semifield and, to a lesser extent, field tests. Future studies should address basic biology, rearing methods and levels of exposure of ground-nesting SB species.																		0046-225X	1938-2936		WOS:000462575300004	30508080	
