PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Katayama, Eisuke; Takamizawa, Kesao								Supplementary observations on the nests of Bombus (Bombus) hypocrita hypocrita Perez (Hymenoptera, Apidae), with special reference to the nest architecture and colony size								Japanese Journal of Entomology (New Series)				7	3			105	118						September 25, 2004	2004	New bionomic information of the Japanese bumblebee, Bombus hypocrita hypocrita Perez, is given, basing on the examination of 8 nests collected in Tochigi and Nagano Pref., central Japan between 1979 and 2003: 1) Underground nest sites were prevalent, but surface or aboveground nests were also observed. 2) Wax envelope was frequently present in mature nests. 3) Connection of cocoons was loose and peripheral cocoons tended to detach from the cluster of cocoons. This brought about the irregular arrangement of batches. 4) Colony size was not so large as compared with that of B. ignitus and B. diversus, the number of cocoons/colony rarely exceeded 500. 5) Output of new queens was also relatively small and the average number of queen cocoons/mature colony was 64. 6. 6) Only one adult female of the pupal parasitoid, Mutilla europaea mikado Cameron, was found in one of 8 nests. All features are shared with those of the lowland consubgener, B. ignitus, except that colony size and output of new queens are smaller in B. h. hypocrita than in B. ignitus.																		1343-8794			BCI:BCI200500106823		
J	Lockwood, JL; Cassey, P; Blackburn, T				Blackburn, Tim M/A-7685-2011; Blackburn, Tim/AAC-3144-2019	Blackburn, Tim/0000-0003-0152-2663; Lockwood, Julie/0000-0003-0177-449X; Cassey, Phillip/0000-0002-2626-0172			The role of propagule pressure in explaining species invasions								TRENDS IN ECOLOGY & EVOLUTION				20	5			223	228		10.1016/j.tree.2005.02.004				MAY 2005	2005	Human-mediated species invasions are a significant component of current global environmental change. There is every indication that the rate at which locations are accumulating non-native species is accelerating as free trade and globalization advance. Thus, the need to incorporate predictive models in the assessment of invasion risk has become acute. However, finding elements of the invasion process that provide consistent explanatory power has proved elusive. Here, we propose propagule pressure as a key element to understanding why some introduced populations fail to establish whereas others succeed. In the process, we illustrate how the study of propagule pressure can provide an opportunity to tie together disparate research agendas within invasion ecology.																		0169-5347	1872-8383		WOS:000229141400004	16701373	
J	Mack, RN; Simberloff, D; Lonsdale, WM; Evans, H; Clout, M; Bazzaz, FA				Rodrigues, Flavio/A-8724-2014; Lonsdale, Mark/C-1403-2008	Rodrigues, Flavio/0000-0001-8538-0089; Lonsdale, Mark/0000-0002-6163-3691; Clout, Mick/0000-0003-2864-4628			Biotic invasions: Causes, epidemiology, global consequences, and control								ECOLOGICAL APPLICATIONS				10	3			689	710		10.2307/2641039				JUN 2000	2000	Biotic invaders are species that establish a new range in which they proliferate, spread, and persist to the detriment of the environment. They are the most important ecological outcomes from the unprecedented alterations in the distribution of the earth's biota brought about largely through human transport and commerce. In a world without borders, few if any areas remain sheltered from these immigrations.The fate of immigrants is decidedly mixed. Few survive the hazards of chronic and stochastic forces, and only a small fraction become naturalized. In turn, some naturalized species do become invasive. There are several potential reasons why some immigrant species prosper: some escape from the constraints of their native predators or parasites; others are aided by human-caused disturbance that disrupts native communities. Ironically, many biotic invasions are apparently facilitated by cultivation and husbandry, unintentional actions that foster immigrant populations until they are self-perpetuating and uncontrollable. Whatever the cause, biotic invaders can in many cases inflict enormous environmental damage: (1) Animal invaders can cause extinctions of vulnerable native species through predation, grazing, competition, and habitat alteration. (2) Plant invaders can completely alter the fire regime, nutrient cycling, hydrology, and energy budgets in a native ecosystem and can greatly diminish the abundance or survival of native species. (3) In agriculture, the principal pests of temperate crops are nonindigenous, and the combined expenses of pest control and crop losses constitute an onerous "tax" on food, fiber, and forage production. (4) The global cost of virulent plant and animal diseases caused by parasites transported to new ranges and presented with susceptible new hosts is currently incalculable.Identifying future invaders and taking effective steps to prevent their dispersal and establishment constitutes an enormous challenge to both conservation and international commerce. Detection and management when exclusion fails have proved daunting for varied reasons: (1) Efforts to identify general attributes of future invaders have often been inconclusive. (2) Predicting susceptible locales for future invasions seems even more problematic, given the enormous differences in the rates of arrival among potential invaders. (3) Eradication of an established invader is rare, and control efforts vary enormously in their efficacy. Successful control, however, depends more on commitment and continuing diligence than on the efficacy of specific tools themselves. (4) Control of biotic invasions is most effective when it employs a long-term, ecosystem-wide strategy rather than a tactical approach focused on battling individual invaders. (5) Prevention of invasions is much less costly than post-entry control. Revamping national and international quarantine laws by adopting a "guilty until proven innocent" approach would be a productive first step.Failure to address the issue of biotic invasions could effectively result in severe global consequences, including wholesale loss of agricultural, forestry, and fishery resources in some regions, disruption of the ecological processes that supply natural services on which human enterprise depends, and the creation of homogeneous, impoverished ecosystems composed of cosmopolitan species. Given their current scale, biotic invasions have taken their place alongside human-driven atmospheric and oceanic alterations as major agents of global change. Left unchecked, they will influence these other forces in profound but still unpredictable ways.																		1051-0761	1939-5582		WOS:000087506600008		
J	Matsumura, Chizuru; Yokoyama, Jun; Washitani, Izumi								Invasion status and potential ecological impacts of an invasive alien bumblebee, Bombus terrestris L. (Hymenoptera: Apidae) naturalized in southern Hokkaido, Japan.								Global Environmental Research				8	1			51	66						2004	2004																			1343-8808			ZOOREC:ZOOR14010061416		
J	Mikheyev, Alexander S.; Tchingnoumba, Landry; Henderson, Ann; Alonso, Alfonso				Mikheyev, Alexander/E-7999-2013	Mikheyev, Alexander/0000-0003-4369-1019			Effect of propagule pressure on the establishment and spread of the little fire ant Wasmannia auropunctata in a Gabonese oilfield								DIVERSITY AND DISTRIBUTIONS				14	2			301	306		10.1111/j.1472-4642.2007.00463.x				MAR 2008	2008	We studied the effect of propagule pressure on the establishment and subsequent spread of the invasive little fire ant Wasmannia auropunctata in a Gabonese oilfield in lowland rain forest. Oil well drilling, the major anthropogenic disturbance over the past 21 years in the area, was used as an indirect measure of propagule pressure. An analysis of 82 potential introductions at oil production platforms revealed that the probability of successful establishment significantly increased with the number of drilling events. Specifically, the shape of the dose-response establishment curve could be closely approximated by a Poisson process with a 34% chance of infestation per well drilled. Consistent with our knowledge of largely clonal reproduction by W. auropunctata, the shape of the establishment curve suggested that the ants were not substantially affected by Allee effects, probably greatly contributing to this species' success as an invader. By contrast, the extent to which W. auropunctata spread beyond the point of initial introduction, and thus the extent of its damage to diversity of other ant species, was independent of propagule pressure. These results suggest that while establishment success depends on propagule pressure, other ecological or genetic factors may limit the extent of further spread. Knowledge of the shape of the dose-response establishment curve should prove useful in modelling the future spread of W. auropunctata and perhaps the spread of other clonal organisms.																		1366-9516	1472-4642		WOS:000252966500016		
J	Moller, H								Lessons for invasion theory from social insects								BIOLOGICAL CONSERVATION				78	1-2			125	142		10.1016/0006-3207(96)00022-5				OCT-NOV 1996	1996	Reproductive and dispersal modes of social insects mean that fundamentally different models may be required for predicting determinants of their invasions from those for sexually reproducing non-social animals or non-insects. This suggests that it is unrealistic to expect the same predictors of invasiveness will apply to all biota. Many species of social wasps, bees and ants are extraordinarily invasive. The main general advantage promoting invasiveness of social insects may be the flexibilities arising from having both individual and colony responses that enable them to withstand biotic resistance and to better match conditions in the receiving community. Social insect invasion case studies have revealed strong evidence for biotic resistance to invasions in some instances. Intercorrelated species characters and ecological variations in different disturbance regimes, regions, habitats and community histories hamper further advances in the understanding of invasion biology from comparing invasive and non-invasive species. Mole incorporation of models of conservation biology, community ecology and genetics may assist invasion biology. Experimentally designed release programmes and detailed follow-up studies of biological control agents could greatly assist the quest for better invasion models. More prolonged invasion case studies, where the underlying mechanisms of invasion are researched, and experimental manipulations are the best way that a more robust and predictive theory oof invasions can be generated. Social insects provide splendid opportunities for such research. Copyright (C) 1996 Elsevier Science Limited																		0006-3207	1873-2917		WOS:A1996VP46800011		
J	Nagamitsu, Teruyoshi; Kenta, Tanaka; Inari, Naoki; Kato, Etsushi; Hiura, Tsutom				Nagamitsu, Teruyoshi/J-7710-2015; Kato, Etsushi/Q-2623-2018; Hiura, Tsutom/S-7395-2017; Kenta, Tanaka/B-2652-2014	Nagamitsu, Teruyoshi/0000-0003-3366-7197; Kato, Etsushi/0000-0001-8814-804X; Kenta, Tanaka/0000-0002-6234-1017; Hiura, Tsutom/0000-0002-6735-1935			Abundance, body size, and morphology of bumblebees in an area where an exotic species, Bombus terrestris, has colonized in Japan								ECOLOGICAL RESEARCH				22	2			331	341		10.1007/s11284-006-0029-5				MAR 2007	2007	An exotic bumblebee species, Bombus terrestris, has colonized in Japan and becomes dominant in some local communities. We examined the effects of land use and bumblebee abundance on the number and body size of bumblebees collected using window traps in a lowland area in the southern Ishikari district, Hokkaido. In 2004, we collected 922 bumblebees of six species using 70 traps at 17 sites. A statistical model fitted to the data demonstrated that dispersion from commercial B. terrestris colonies used in greenhouses positively affected the number of B. terrestris caught by each trap. This exotic species was abundant in sites where paddy fields were prevalent, but three native species, B. hypocrita, B. ardens, and B. diversus, were abundant in sites where farms and woodlands were widespread. The local abundance of B. terrestris was not associated negatively with the number and body size of native bumblebees. Thus, we did not find any competitive interactions between exotic and native bumblebees although habitat conditions seem to be common determinants of the bumblebee populations. A morphological analysis showed that B. terrestris had intermediate tongue length between B. hypocrita and B. ardens.																		0912-3814			WOS:000244483400019		
J	Paxton, RJ; Thoren, PA; Estoup, A; Tengo, J				Paxton, Robert/D-7082-2015	Paxton, Robert/0000-0003-2517-1351			Queen-worker conflict over male production and the sex ratio in a facultatively polyandrous bumblebee, Bombus hypnorum: the consequences of nest usurpation								MOLECULAR ECOLOGY				10	10			2489	2498		10.1046/j.0962-1083 .2001.01377.x				OCT 2001	2001	Evolutionary conflicts among social hymenopteran nestmates are theoretically likely to arise over the production of males and the sex ratio. Analysis of these conflicts has become an important focus of research into the role of kin selection in shaping social traits of hymenopteran colonies. We employ microsatellite analysis of nestmates of one social hymenopteran, the primitively eusocial and monogynous bumblebee Bombus hypnorum, to evaluate these conflicts. In our 14 study colonies, B. hypnorum queens mated between one and six times (arithmetic mean 2.5). One male generally predominated, fathering most of the offspring, thus the effective number of matings was substantially lower (1-3.13; harmonic mean 1.26). In addition, microsatellite analysis allowed the detection of alien workers, those who could not have been the offspring of the queen, in approximately half the colonies. Alien workers within the same colony were probably sisters. Polyandry and alien workers resulted in high variation among colonies in their sociogenetic organization. Genetic data were consistent with the view that all males (n = 233 examined) were produced by a colony's queen. Male parentage was therefore independent of the sociogenetic organization of the colony, suggesting that the queen, and not the workers, was in control of the laying of male-destined eggs. The population-wide sex ratio (fresh weight investment ratio) was weakly female biased. No evidence for colony-level adaptive sex ratio biasing could be detected.																		0962-1083			WOS:000171693700011	11742549	
J	Plowright, CMS; Plowright, RC								The advantage of short tongues in bumble bees (Bombus) - Analyses of species distributions according to flower corolla depth, and of working speeds on white clover								CANADIAN ENTOMOLOGIST				129	1			51	59		10.4039/Ent12951-1				JAN-FEB 1997	1997	Four surveys of Bombus workers found on various flower species generated classifications of bumble bees according to tongue length and corolla depth of flower species. The long-tongued bees frequented species with long corollas and short-tongued bees frequented species with short corollas. Within-species analyses revealed several significant positive correlations between tongue length and corolla depth. The advantage of short tongues in bumble bees was investigated in an analysis of working speeds of different species on white clover, which has a short corolla. Bees with short tongues were more efficient than bees with long tongues.																		0008-347X			WOS:A1997WN55700007		
J	PORTER, SD; SAVIGNANO, DA					Porter, Sanford/0000-0001-5321-5898			INVASION OF POLYGYNE FIRE ANTS DECIMATES NATIVE ANTS AND DISRUPTS ARTHROPOD COMMUNITY								ECOLOGY				71	6			2095	2106		10.2307/1938623				DEC 1990	1990																			0012-9658			WOS:A1990EL09600008		
J	RICHARDS, KW								NEST SITE SELECTION BY BUMBLE BEES (HYMENOPTERA-APIDAE) IN SOUTHERN ALBERTA								CANADIAN ENTOMOLOGIST				110	3			301	318		10.4039/Ent110301-3				1978	1978																			0008-347X	1918-3240		WOS:A1978EU23900012		
J	SAKAGAMI S F; KATAYAMA E								NESTS OF SOME JAPANESE BUMBLE BEES HYMENOPTERA APIDAE								Journal of the Faculty of Science Hokkaido University Series VI Zoology				21	1			92	153						1977	1977	Nests of some Japanese bumblebees were described and some characters were comparatively discussed. The forms involved are Bombus (Thoracobombus) schrencki albidopleuralis (Skorikov), B. (T.) pseudobacialensis Vogt, B. (T.) deuteronymus deuteronymus Schulz, B. (Diversobombus) diversus diversus Smith, B. (D.) d. tersatus Smith, B. (Bombus) ignitus Smith, B. (B.) hypocrita hypocrita Perez, B. (B.) h. sapporoensis Cockerell, B. (Pyrobombus) beaticola beaticola (Tkalcu), B. (P.) ardens ardens Smith and B. (P.) a. sakagamii (Tkalcu). Characters discussed are habitat and nest site preferences, egg cells, feeding pockets, batch size, food storage, wax envelope, size difference among females, allometric trends in some metric characters, size- and age-linked worker polyergism, colony size and production of sexuals.																		0368-2188			BCI:BCI197865071318		
J	SCHOENER, TW								RESOURCE PARTITIONING IN ECOLOGICAL COMMUNITIES								SCIENCE				185	4145			27	39		10.1126/science.185.4145.27				1974	1974																			0036-8075	1095-9203		WOS:A1974T358600010	17779277	
J	Semmens, T. D.								Flower visitation by the bumble bee Bombus Terrestris (L.) (Hymenoptera: Apidae) in in Tasmania								Australian Entomologist				23	2			33	35						1996	1996	To date the bumble bee Bombus terrestris (L.), first detected in Tasmania in February 1992, is known to have visited 156 introduced and 14 native species of plants there.																		1320-6133			BCI:BCI199799332426		
J	Velthuis, Hayo H. W.; van Doorn, Adriaan								A century of advances in bumblebee domestication and the economic and environmental aspects of its commercialization for pollination								APIDOLOGIE				37	4			421	451		10.1051/apido:2006019				JUL-AUG 2006	2006	This paper reviews a century of progress in techniques of bumblebee rearing, starting with those used to encourage bumblebee queens to initiate a colony in artificial domiciles and including those needed for the commercial production of large numbers of colonies for the pollination of agricultural crops. Five species of bumblebees are currently used for crop pollination, the major ones being Bombus terrestris from Eurasia and Bombus impatiens from North America. As a result of their frequent use in foreign territories, there have been reports of B. terrestris becoming established, as well as interactions and/or competition with local (bumble-) bee fauna. Of the many vegetable, fruit and seed crops that bumblebees pollinate, greenhouse tomatoes are of predominant importance. In 2004, 40 000 ha of tomato crops were pollinated, with a crop value of e 12 000 million. The growers benefit from bumblebee pollination because of lower production costs, increased yields, and improved fruit quality. The interrelationship between commercial mechanisms and ecological risks is discussed.																		0044-8435	1297-9678		WOS:000238973900002		
J	Washitani, Izumi					Washitani, Izumi/0000-0002-5761-7947			Conservation-ecological issues of the recent invasion of Bombus terrestris into Japan								Japanese Journal of Ecology (Tokyo)				48	1			73	78						April, 1998	1998																			0021-5007			BCI:BCI199800316653		
