PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Garibaldi, Lucas A.; Steffan-Dewenter, Ingolf; Winfree, Rachael; Aizen, Marcelo A.; Bommarco, Riccardo; Cunningham, Saul A.; Kremen, Claire; Carvalheiro, Luisa G.; Harder, Lawrence D.; Afik, Ohad; Bartomeus, Ignasi; Benjamin, Faye; Boreux, Virginie; Cariveau, Daniel; Chacoff, Natacha P.; Dudenhoeffer, Jan H.; Freitas, Breno M.; Ghazoul, Jaboury; Greenleaf, Sarah; Hipolito, Juliana; Holzschuh, Andrea; Howlett, Brad; Isaacs, Rufus; Javorek, Steven K.; Kennedy, Christina M.; Krewenka, Kristin M.; Krishnan, Smitha; Mandelik, Yael; Mayfield, Margaret M.; Motzke, Iris; Munyuli, Theodore; Nault, Brian A.; Otieno, Mark; Petersen, Jessica; Pisanty, Gideon; Potts, Simon G.; Rader, Romina; Ricketts, Taylor H.; Rundlof, Maj; Seymour, Colleen L.; Schueepp, Christof; Szentgyoergyi, Hajnalka; Taki, Hisatomo; Tscharntke, Teja; Vergara, Carlos H.; Viana, Blandina F.; Wanger, Thomas C.; Westphal, Catrin; Williams, Neal; Klein, Alexandra M.				Ghazoul, Jaboury/B-2121-2018; Bommarco, Riccardo/E-7109-2016; Viana, Blandina/M-6537-2013; Szentgyorgyi, Hajnalka/AAK-2579-2020; Potts, Simon/ABF-9221-2020; Cunningham, Saul A/B-9947-2009; Holzschuh, Andrea/X-8989-2018; Westphal, Catrin/F-9560-2015; Harder, Lawrence/H-9715-2012; Mayfield, Margaret M/B-7386-2012; Tscharntke, Teja/N-5123-2014; Isaacs, Rufus/AAF-4646-2019; Krishnan, Smitha/O-2282-2017; Freitas, Breno M/F-9509-2012; Hipolito, Juliana/AAQ-1457-2020; Cariveau, Daniel/AAB-9336-2020; Rader, Romina/X-6428-2019; Chacoff, Natacha/K-7595-2019; Howlett, Brad/F-1150-2018; Carvalheiro, Luisa/D-9414-2012; rader, romina/AAL-8067-2020; Potts, Simon G/C-7250-2008; Garibaldi, Lucas A/D-7302-2013; Klein, Alexandra-Maria/J-5871-2016; Rundlof, Maj/C-1789-2014	Bommarco, Riccardo/0000-0001-8888-0476; Viana, Blandina/0000-0002-4924-1257; Szentgyorgyi, Hajnalka/0000-0002-5753-800X; Potts, Simon/0000-0002-2045-980X; Cunningham, Saul A/0000-0003-0703-6893; Holzschuh, Andrea/0000-0002-5235-4746; Westphal, Catrin/0000-0002-2615-1339; Harder, Lawrence/0000-0002-2303-5076; Mayfield, Margaret M/0000-0002-5101-6542; Isaacs, Rufus/0000-0001-7523-4643; Krishnan, Smitha/0000-0002-2851-6813; Freitas, Breno M/0000-0002-9932-2207; Hipolito, Juliana/0000-0002-0721-3143; Rader, Romina/0000-0001-9056-9118; Chacoff, Natacha/0000-0002-1115-6989; Howlett, Brad/0000-0002-0694-135X; Carvalheiro, Luisa/0000-0001-7655-979X; Potts, Simon G/0000-0002-2045-980X; Klein, Alexandra-Maria/0000-0003-2139-8575; Dudenhoffer, Jan-Hendrik/0000-0003-1548-1436; Kennedy, Christina/0000-0001-8902-8728; Otieno, Mark/0000-0002-8509-3298; Seymour, Colleen/0000-0002-6729-2576; Bartomeus, Ignasi/0000-0001-7893-4389; Krewenka, Kristin/0000-0002-1913-1057; Garibaldi, Lucas Alejandro/0000-0003-0725-4049; Aizen, Marcelo/0000-0001-9079-9749; Rundlof, Maj/0000-0003-3014-1544; Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Wild Pollinators Enhance Fruit Set of Crops Regardless of Honey Bee Abundance								SCIENCE				339	6127			1608	+		10.1126/science.1230200				MAR 29 2013	2013	The diversity and abundance of wild insect pollinators have declined in many agricultural landscapes. Whether such declines reduce crop yields, or are mitigated by managed pollinators such as honey bees, is unclear. We found universally positive associations of fruit set with flower visitation by wild insects in 41 crop systems worldwide. In contrast, fruit set increased significantly with flower visitation by honey bees in only 14% of the systems surveyed. Overall, wild insects pollinated crops more effectively; an increase in wild insect visitation enhanced fruit set by twice as much as an equivalent increase in honey bee visitation. Visitation by wild insects and honey bees promoted fruit set independently, so pollination by managed honey bees supplemented, rather than substituted for, pollination by wild insects. Our results suggest that new practices for integrated management of both honey bees and diverse wild insect assemblages will enhance global crop yields.																		0036-8075	1095-9203		WOS:000316731600049	23449997	
J	Genersch, E; Yue, C; Fries, I; de Miranda, JR				Genersch, Elke/C-2232-2009	Genersch, Elke/0000-0001-7906-4530; Rodrigues de Miranda, Joachim/0000-0002-0335-0386			Detection of Deformed wing virus, a honey bee viral pathogen, in bumble bees (Bombus terrestris and Bombus pascuorum) with wing deformities								JOURNAL OF INVERTEBRATE PATHOLOGY				91	1			61	63		10.1016/j.jip.2005.10.002				JAN 2006	2006	Honey bees (Apis mellifera) productively infected with Deformed wing virus (DWV) through Varroa destructor (K destructor) during pupal stages develop into adults showing wing and other morphological deformities. Here,. we report for the first time the occurrence of bumble bees (Bombus terrestris, Bombus pascuorum) exhibiting wing deformities resembling those seen in clinically DWV-infected honey bees. Using specific RT-PCR protocols for the detection of DWV followed by sequencing of the PCR products we could demonstrate that the bumble bees were indeed infected with DWV. Since such deformed bumble bees are not viable DWV infection may pose a serious threat to bumble bee populations. (c) 2005 Elsevier Inc. All rights reserved.																		0022-2011			WOS:000234607400011	16300785	
B	Goodell, Karen					Goodell, Karen/0000-0002-8603-373X	James, Rosalind R.; Pitts-Singer, Theresa L.		Invasive exotic plant-bee interactions.								Bee pollination in agricultural ecosystems.								166	183						2008	2008																					978-0-19-531695-7	ZOOREC:ZOOR14503020645		
J	Goulson, D				Goulson, David/A-2462-2010	Goulson, David/0000-0003-4421-2876			Effects of introduced bees on native ecosystems								ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS				34				1	26		10.1146/annurev.ecolsys.34.011802.132355				2003	2003	Bees are generally regarded as beneficial insects for their role in pollination, and in the case of the honeybee Apis mellifera, for production of honey. As a result several bee species have been introduced to countries far beyond their home range, including A. mellifera, bumblebees (Bombus sp.), the alfalfa leafcutter bee Megachile rotundata, and various other solitary species. Possible negative consequences of these introductions include: competition with native pollinators for floral resources; competition for nest sites; co-introduction of natural enemies, particularly pathogens that may infect native organisms; pollination of exotic weeds; and disruption of pollination of native plants. For most exotic bee species little or nothing is known of these possible effects. Research to date has focused mainly on A. mellifera, and has largely been concerned with detecting competition with native flower visitors. Considerable circumstantial evidence has accrued that competition does occur, but no experiment has clearly demonstrated long-term reductions in populations of native organisms. Most researchers agree that this probably reflects the difficulty of carrying out convincing studies of competition between such mobile organisms, rather than a genuine absence of competitive effects. Effects on seed set of exotic weeds are easier to demonstrate. Exotic bees often exhibit marked preferences for visiting flowers of exotic plants. For example, in Australia and New Zealand many weeds from Europe are now visited by European honeybees and bumblebees. Introduced bees are primary pollinators of a number of serious weeds. Negative impacts of exotic bees need to be carefully assessed before further introductions are carried out.																		1543-592X	1545-2069		WOS:000220102000001		
J	Goulson, D.; Rotheray, E. L.				Goulson, David/A-2462-2010	Goulson, David/0000-0003-4421-2876			Population dynamics of the invasive weed Lupinus arboreus in Tasmania, and interactions with two non-native pollinators								WEED RESEARCH				52	6			535	541		10.1111/j.1365-3180.2012.00935.x				DEC 2012	2012	Goulson D & Rotheray EL (2012). Population dynamics of the invasive weed Lupinus arboreus in Tasmania, and interactions with two non-native pollinators. Weed Research52, 535541. Summary The factors that determine which plant species become invasive weeds are not well understood and there have been few studies of population dynamics in the early stages of invasion. Here, we examine changes in population size, pollinator visitation and seed set of the tree lupin, Lupinus arboreus, in Tasmania between 1999 and 2010. Lupinus arboreus is a native of California that has become a major environmental weed in New Zealand and Chile, but has not yet become a serious weed in Tasmania. Our data suggest that the main pollinators of L.similar to arboreus are honeybees and the bumblebee, Bombus terrestris, which invaded in 1992. There was no clear evidence for an impact of the arrival of bumblebees. Lupinus arboreus population size increased by 76% between 1999 and 2010, despite weed control programmes. Populations appeared to be unstable; 43% of populations detected in 1999 were extinct by 2010, but this was more than offset by establishment of new populations. Inland populations tended to be smaller and were more likely to go extinct, compared with coastal populations, and some coastal populations had increased fourfold in 11 years. Large populations in 2010 tended to have higher seed set than smaller populations. The overall rate of increase suggests that L.similar to arboreus may become a major environmental weed in Tasmania. Control of expanding populations is likely to become more difficult if, as we observed, seed set increases with population size.																		0043-1737			WOS:000310341900007		
J	Graystock, Peter; Blane, Edward J.; McFrederick, Quinn S.; Goulson, Dave; Hughes, William O. H.				Graystock, Peter/AAK-8460-2021; McFrederick, Quinn/AAD-2858-2019; Goulson, David/A-2462-2010	Graystock, Peter/0000-0002-0248-2571; Goulson, David/0000-0003-4421-2876			Do managed bees drive parasite spread and emergence in wild bees?								INTERNATIONAL JOURNAL FOR PARASITOLOGY-PARASITES AND WILDLIFE				5	1			64	75		10.1016/j.ijppaw.2015.10.001				APR 2016	2016	Bees have been managed and utilised for honey production for centuries and, more recently, pollination services. Since the mid 20th Century, the use and production of managed bees has intensified with hundreds of thousands of hives being moved across countries and around the globe on an annual basis. However, the introduction of unnaturally high densities of bees to areas could have adverse effects. Importation and deployment of managed honey bee and bumblebees may be responsible for parasite introductions or a change in the dynamics of native parasites that ultimately increases disease prevalence in wild bees. Here we review the domestication and deployment of managed bees and explain the evidence for the role of managed bees in causing adverse effects on the health of wild bees. Correlations with the use of managed bees and decreases in wild bee health from territories across the globe are discussed along with suggestions to mitigate further health reductions in wild bees. (C) 2015 The Authors. Published by Elsevier Ltd on behalf of Australian Society for Parasitology.																		2213-2244			WOS:000374768800009	28560161	
J	Graystock, Peter; Yates, Kathryn; Evison, Sophie E. F.; Darvill, Ben; Goulson, Dave; Hughes, William O. H.				Graystock, Peter/H-4821-2013; Graystock, Peter/AAK-8460-2021; Hughes, William OH/A-6957-2014; Goulson, David/A-2462-2010; Evison, Sophie/Y-3993-2019	Graystock, Peter/0000-0002-0248-2571; Graystock, Peter/0000-0002-0248-2571; Hughes, William OH/0000-0003-0951-9768; Goulson, David/0000-0003-4421-2876; 			The Trojan hives: pollinator pathogens, imported and distributed in bumblebee colonies								JOURNAL OF APPLIED ECOLOGY				50	5			1207	1215		10.1111/1365-2664.12134				OCT 2013	2013	Over a million commercially produced bumblebee colonies are imported annually on a global scale for the pollination of greenhouse crops. After importation, they interact with other pollinators, with an associated risk of any parasites they carry infecting and harming native bees. National and supranational regulations are designed to prevent this, and commercially produced bumblebee colonies are accordingly now often sold and imported as being parasite-free. Here, we used molecular methods to examine the occurrence of parasites in bumblebee colonies that were commercially produced in 2011 and 2012 by three producers. We then used controlled experiments to determine whether any parasites present were infectious. We found that 77% of the commercially produced bumblebee colonies from the three producers, which were imported on the basis of being free of parasites, in fact carried microbial parasites, with five different parasites being detected across the total sample of bumblebees and a further three in the pollen supplied with the colonies as food. Our controlled experiments demonstrated that at least three of these parasites were infectious to bumblebees with significant negative effects on their health. Furthermore, we also found that at least four of the parasites carried by commercially produced bumblebees were infectious to honeybees, indicating that they pose a risk to other pollinators as well.Synthesis and applications. The results demonstrate that commercially produced bumblebee colonies carry multiple, infectious parasites that pose a significant risk to other native and managed pollinators. More effective disease detection and management strategies are urgently needed to reduce the pathogen spillover threat from commercially produced bumblebees.The results demonstrate that commercially produced bumblebee colonies carry multiple, infectious parasites that pose a significant risk to other native and managed pollinators. More effective disease detection and management strategies are urgently needed to reduce the pathogen spillover threat from commercially produced bumblebees.																		0021-8901	1365-2664		WOS:000325079800014		
J	Graystock, Peter; Yates, Kathryn; Darvill, Ben; Goulson, Dave; Hughes, William O. H.				Hughes, William OH/A-6957-2014; Goulson, David/A-2462-2010; Graystock, Peter/AAK-8460-2021; Graystock, Peter/H-4821-2013	Hughes, William OH/0000-0003-0951-9768; Goulson, David/0000-0003-4421-2876; Graystock, Peter/0000-0002-0248-2571; Graystock, Peter/0000-0002-0248-2571			Emerging dangers: Deadly effects of an emergent parasite in a new pollinator host								JOURNAL OF INVERTEBRATE PATHOLOGY				114	2			114	119		10.1016/j.jip.2013.06.005				OCT 2013	2013	There is growing concern about the threats facing many pollinator populations. Emergent diseases are one of the major threats to biodiversity and a microsporidian parasite, Nosema ceranae, has recently jumped host from the Asian to the Western honeybee, spreading rapidly worldwide, and contributing to dramatic colony losses. Bumblebees are ecologically and economically important pollinators of conservation concern, which are likely exposed to N. ceranae by sharing flowers with honeybees. Whilst a further intergeneric jump by N. ceranae to infect bumblebees would be potentially serious, its capacity to do this is unknown. Here we investigate the prevalence of N. ceranae in wild bumblebees in the UK and determine the infectivity of the parasite under controlled conditions. We found N. ceranae in all seven wild bumblebee species sampled, and at multiple sites, with many of the bees having spores from this parasite in their guts. When we fed N. ceranae spores to bumblebees under controlled conditions, we confirmed that the parasite can infect bumblebees. Infections spread from the midgut to other tissues, reduced bumblebee survival by 48% and had sub-lethal effects on behaviour. Although spore production appeared lower in bumblebees than in honeybees, virulence was greater. The parasite N. ceranae therefore represents a real and emerging threat to bumblebees, with the potential to have devastating consequences for their already vulnerable populations. (C) 2013 Elsevier Inc. All rights reserved.																		0022-2011	1096-0805		WOS:000324790400002	23816821	
J	Graystock, Peter; Goulson, Dave; Hughes, William O. H.				Graystock, Peter/H-4821-2013; Goulson, David/A-2462-2010; Graystock, Peter/AAK-8460-2021	Graystock, Peter/0000-0002-0248-2571; Goulson, David/0000-0003-4421-2876; Graystock, Peter/0000-0002-0248-2571			The relationship between managed bees and the prevalence of parasites in bumblebees								PEERJ				2						e522	10.7717/peerj.522				AUG 12 2014	2014	Honey bees and, more recently, bumblebees have been domesticated and are now managed commercially primarily for crop pollination, mixing with wild pollinators during foraging on shared flower resources. There is mounting evidence that managed honey bees or commercially produced bumblebees may affect the health of wild pollinators such as bumblebees by increasing competition for resources and the prevalence of parasites in wild bees. Here we screened 764 bumblebees from around five greenhouses that either used commercially produced bumblebees or did not, as well as bumblebees from 10 colonies placed at two sites either close to or far from a honey bee apiary, for the parasites Apicystis bombi, Crithidia bombi, Nosema bombi, N. ceranae, N. apis and deformed wing virus. We found that A. bombi and C. bombi were more prevalent around greenhouses using commercially produced bumblebees, while C. bombi was 18% more prevalent in bumblebees at the site near to the honey bee apiary than those at the site far from the apiary. Whilst these results are from only a limited number of sites, they support previous reports of parasite spillover from commercially produced bumblebees to wild bumblebees, and suggest that the impact of stress from competing with managed bees or the vectoring of parasites by them on parasite prevalence in wild bees needs further investigation. It appears increasingly likely that the use of managed bees comes at a cost of increased parasites in wild bumblebees, which is not only a concern for bumblebee conservation, but which may impact other pollinators as well.																		2167-8359			WOS:000347617300007	25165632	
J	Gross, C. L.; Gorrell, L.; Macdonald, M. J.; Fatemi, M.				Management, Ecosystem/C-2259-2011	Fatemi, Mohammad/0000-0001-6618-4234			Honeybees facilitate the invasion of Phyla canescens (Verbenaceae) in Australia - no bees, no seed!								WEED RESEARCH				50	4			364	372		10.1111/j.1365-3180.2010.00788.x				AUG 2010	2010	P>Several environmental weeds rely on the pollination services of introduced bees. The transfer of this knowledge to weed control management has not been fully explored. In part, this may be because it is difficult to quantify the economic impact of environmental weeds. This diminishes the prospects for expensive research and development required for integrated weed management. In this study, we examine the reproductive ecology of Phyla canescens, a species native to South America that is an aggressive agricultural and environmental weed in many parts of the world. We found that P. canescens is self-compatible, but not capable of automatic self-pollination. A vector is required to effect seed set. Field studies showed that 45% of seeds produced through open pollination are viable. Using exclosure cages, we showed that non-native Apis mellifera L. (honeybee) was the primary floral visitor and pollinator. Honeybee abundance was positively correlated with P. canescens abundance. Within the study site of 0.51 ha, almost 500 000 seeds ha-1 would be produced annually, as a result of honeybee pollination. This study shows that a shared evolutionary history is not required for honeybees to be successful pollinators. Facilitation is demonstrated through the obligate need for pollinators and the successful recruitment of the species through seed. Models for the control of feral honeybees in agricultural systems require development.																		0043-1737			WOS:000279539400009		
J	Gross, CL; Mackay, D				Management, Ecosystem/C-2259-2011; Mackay, Duncan A/A-9966-2011				Honeybees reduce fitness in the pioneer shrub Melastoma affine (Melastomataceae)								BIOLOGICAL CONSERVATION				86	2			169	178		10.1016/S0006-3207(98)00010-X				NOV 1998	1998	The agistment of managed hives of the introduced honeybee, Apis mellifera, in or adjacent to conservation areas in Australia is controversial. The effects, if any, of honeybee-foraging on native plants and their native-bee pollinators is poorly understood as most studies to date have concentrated on bird-pollinated systems. Furthermore, such studies have been undertaken in temperate Australia where feral and managed hives have been present for more than 150 years. In tropical Australia the impact of honeybees on the native biota is not known-yet the information is needed to assist with planning for the management of the large areas now under control of conservation authorities. We undertook a comparative study of honeybee and native bee pollination of the pioneer species Melastoma affine in tropical north Queensland, Australia, at a site where honeybees were recently introduced as managed hives. Melastoma affine is utilised by many animals in this ecosystem and its pollination mechanism is representative of several other pioneer species of the rainforest margin. Melastoma affine obligately relies on bee pollination to effect seed-set. Native bees were the most abundant floral visitors to M. affine although significantly more honeybees than native bees were sometimes present at flowers at the end of the morning. Honeybees were poor pollinators of M. affine compared with native bees. Honeybees deposited significantly less pollen on stigmas than native bees and honeybees actively removed pollen from stigmas. Consequently, fruit-set was less likely and seed-set was significantly lower in flowers to which honeybees were the last visitor, compared with cases where native bees were the last visitor-and the last visitor to M. affine flowers was most often A. mellifera. In 91% of interactions between honeybees and native bees, native bees were disturbed from foraging at flowers by honeybees. Honeybees reduced fitness in M. affine in this study and we thus conclude that honeybees are an undesirable introduction in montane tropical-rainforest systems in Australia and based on our findings we strongly recommend that honeybees not be agisted in or adjacent to conservation areas in the wet tropics of Australia. (C) 1998 Elsevier Science Ltd. All rights reserved.																		0006-3207			WOS:000076273000006		
J	HANKS, LM; DENNO, RF								NATURAL ENEMIES AND PLANT WATER RELATIONS INFLUENCE THE DISTRIBUTION OF AN ARMORED SCALE INSECT								ECOLOGY				74	4			1081	1091		10.2307/1940478				JUN 1993	1993	In urban settings, the armored scale insect Pseudaulacaspis pentagona infests mulberry trees in disturbed landscape habitats (roadsides, parking lots) but not trees in forested habitats (woodlots). Populations of P. pentagona are contagiously distributed among mulberry trees in landscape habitats. We investigated how two factors, natural enemies and plant water potential, interact to affect the spatial distribution and abundance of P. pentagona.Survivorship of P. pentagona (caged with enemies excluded) was significantly lower on scale-free landscape trees than on scale-infested landscape trees or forest trees. Differences in scale survivorship disappeared, however, when scales were raised on greenhouse-grown clones of these same field trees, suggesting that variation in survivorship was due to the habitat in which trees grew.The survivorship of caged scales (enemies excluded) on field trees was positively related to midday water potential, an index of plant moisture stress. Scale-free landscape trees had significantly lower midday water potentials than did either scale-infested landscape trees or forest trees. Patterns of water potential and scale survivorship across trees suggested that the absence of P. pentagona on landscape trees with a history of scale absence was attributable to plant water relations. Moreover, highly significant differences in water potential occurred between infested and scale-free mulberry trees located < 10 m apart, suggesting that moisture deficit influences the performance and abundance of scale insects over small distances.When cohorts of P. pentagona were raised on field trees and exposed to natural enemies for one generation, mortality was significantly higher on forest trees than on either scale-free or scale-infested landscape trees. High scale mortality in the forest habitat was attributable to abundant generalist predators (e.g., phalangids, earwigs, and tree crickets). Scale mortality in the landscape habitat, due to specialized coccinellid predators and aphelinid parasitoids, was much lower than in the forest habitat. The patchy distribution of P. pentagona in Maryland is best explained by the combined influences of natural enemies and plant water relations. P. pentagona infests a small subset of mulberry trees in the urban landscape that are without water deficits and free of generalist invertebrate predators.																		0012-9658	1939-9170		WOS:A1993LD02200012		
J	Hermansen, Tyge D.; Britton, David R.; Ayre, David J.; Minchinton, Todd E.				Ayre, David J/A-8761-2008	Ayre, David J/0000-0002-3124-4417			Identifying the Real Pollinators? Exotic Honeybees Are the Dominant Flower Visitors and Only Effective Pollinators of Avicennia marina in Australian Temperate Mangroves								ESTUARIES AND COASTS				37	3			621	635		10.1007/s12237-013-9711-3				MAY 2014	2014	The literature suggests that, in the tropics, mangroves are typically pollinated by a range of generalist pollinators, whereas in temperate populations, pollination biology is largely unstudied. We predicted that, for the mangrove Avicennia marina in temperate southeast Australia, pollinator diversity would be low and its pollination system modified by the exotic honeybee Apis mellifera. Multiyear surveys and experiments were used to test these hypotheses by determining the identity and frequency of flower visitors, quantifying pollinator foraging behaviour, determining the species composition of pollen loads, and demonstrating pollen removal and deposition. We identified 38 species that visited flowers, but only A. mellifera was a significant pollinator. It was the only species to carry large amounts of pollen and forage in a manner permitting transfer of pollen to stigmas. Moreover, A. mellifera was the numerically dominant flower visitor and was effective in both pollen removal and deposition. This study demonstrates the importance of distinguishing flower visitors from pollinators and emphasises the surprisingly widespread influence of the exotic A. mellifera. Finally, our study and a worldwide review of the literature on the pollination of mangroves reveal that the pollination biology of other mangrove systems requires similar scrutiny.																		1559-2723	1559-2731		WOS:000334424300008		
J	Hoehn, Patrick; Tscharntke, Teja; Tylianakis, Jason M.; Steffan-Dewenter, Ingolf				Tylianakis, Jason/B-6634-2011; Tscharntke, Teja/N-5123-2014	Tylianakis, Jason/0000-0001-7402-5620; Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Functional group diversity of bee pollinators increases crop yield								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				275	1648			2283	2291		10.1098/rspb.2008.0405				OCT 7 2008	2008	Niche complementarity is a commonly invoked mechanism underlying the positive relationship between biodiversity and ecosystem functioning, but little empirical evidence exists for complementarity among pollinator species. This study related differences in three functional traits of pollinating bees ( flower height preference, daily time of flower visitation and within-flower behaviour) to the seed set of the obligate cross-pollinated pumpkin Cucurbita moschata Duch. ex Poir. across a land-use intensity gradient from tropical rainforest and agroforests to grassland in Indonesia. Bee richness and abundance changed with habitat variables and we used this natural variation to test whether complementary resource use by the diverse pollinator community enhanced final yield. We found that pollinator diversity, but not abundance, was positively related to seed set of pumpkins. Bees showed species-specific spatial and temporal variation in flower visitation traits and within-flower behaviour, allowing for classification into functional guilds. Diversity of functional groups explained even more of the variance in seed set (r(2)=45%) than did species richness (r(2)=32%) highlighting the role of functional complementarity. Even though we do not provide experimental, but rather correlative evidence, we can link spatial and temporal complementarity in highly diverse pollinator communities to pollination success in the field, leading to enhanced crop yield without any managed honeybees.																		0962-8452			WOS:000258440500014	18595841	
J	Hudewenz, Anika; Klein, Alexandra-Maria				Klein, Alexandra-Maria/J-5871-2016	Klein, Alexandra-Maria/0000-0003-2139-8575			Red mason bees cannot compete with honey bees for floral resources in a cage experiment								ECOLOGY AND EVOLUTION				5	21			5049	5056		10.1002/ece3.1762				NOV 2015	2015	Intensive beekeeping to mitigate crop pollination deficits and habitat loss may cause interspecific competition between bees. Studies show negative correlations between flower visitation of honey bees (Apis mellifera) and wild bees, but effects on the reproduction of wild bees were not proven. Likely reasons are that honey bees can hardly be excluded from controls and wild bee nests are generally difficult to detect in field experiments. The goal of this study was to investigate whether red mason bees (Osmia bicornis) compete with honey bees in cages in order to compare the reproduction of red mason bees under different honey bee densities. Three treatments were applied, each replicated in four cages of 18m(3) with 38 red mason bees in all treatments and 0, 100, and 300 honey bees per treatment with 10-20% being foragers. Within the cages, the flower visitation and interspecific displacements from flowers were observed. Niche breadths and resource overlaps of both bee species were calculated, and the reproduction of red mason bees was measured. Red mason bees visited fewer flowers when honey bees were present. Niche breadth of red mason bees decreased with increasing honey bee density while resource overlaps remained constant. The reproduction of red mason bees decreased in cages with honey bees. In conclusion, our experimental results show that in small and isolated flower patches, wild bees can temporarily suffer from competition with honey bees. Further research should aim to test for competition on small and isolated flower patches in real landscapes.																		2045-7758			WOS:000364341400027	26640681	
J	Hudewenz, Anika; Klein, Alexandra-Maria				Klein, Alexandra-Maria/J-5871-2016	Klein, Alexandra-Maria/0000-0003-2139-8575			Competition between honey bees and wild bees and the role of nesting resources in a nature reserve								JOURNAL OF INSECT CONSERVATION				17	6			1275	1283		10.1007/s10841-013-9609-1				DEC 2013	2013	The European honey bee exploits floral resources efficiently and may therefore compete with solitary wild bees. Hence, conservationists and bee keepers are debating about the consequences of beekeeping for the conservation of wild bees in nature reserves. We observed flower-visiting bees on flowers of Calluna vulgaris in sites differing in the distance to the next honey-bee hive and in sites with hives present and absent in the Luneburger Heath, Germany. Additionally, we counted wild bee ground nests in sites that differ in their distance to the next hive and wild bee stem nests and stem-nesting bee species in sites with hives present and absent. We did not observe fewer honey bees or higher wild bee flower visits in sites with different distances to the next hive (up to 1,229 m). However, wild bees visited fewer flowers and honey bee visits increased in sites containing honey-bee hives and in sites containing honey-bee hives we found fewer stem-nesting bee species. The reproductive success, measured as number of nests, was not affected by distance to honey-bee hives or their presence but by availability and characteristics of nesting resources. Our results suggest that beekeeping in the Luneburg Heath can affect the conservation of stem-nesting bee species richness but not the overall reproduction either of stem-nesting or of ground-nesting bees. Future experiments need control sites with larger distances than 500 m to hives. Until more information is available, conservation efforts should forgo to enhance honey bee stocking rates but enhance the availability of nesting resources.																		1366-638X	1572-9753		WOS:000327897200020		
J	Isaacs, Rufus; Tuell, Julianna; Fiedler, Anna; Gardiner, Mary; Landis, Doug				Isaacs, Rufus/AAF-4646-2019; Gardiner, Mary/B-3733-2012	Isaacs, Rufus/0000-0001-7523-4643; Wilson, Julianna K/0000-0003-0807-5421			Maximizing arthropod-mediated ecosystem services in agricultural landscapes: the role of native plants								FRONTIERS IN ECOLOGY AND THE ENVIRONMENT				7	4			196	203		10.1890/080035				MAY 2009	2009	Beneficial arthropods, including native bees, predators, and parasitoids, provide valuable ecosystem services worth $8 billion to US agriculture each year. These arthropod-mediated ecosystem services (AMES) include crop pollination and pest control, which help to maintain agricultural productivity and reduce the need for pesticide inputs. Maximizing survival and reproduction of beneficial arthropods requires provision of pollen and nectar resources that are often scarce in modern agricultural landscapes. Increasingly, native plants are being evaluated for this purpose. Native plants can outperform recommended non-natives and also provide local adaptation, habitat permanency, and support of native biodiversity. We predict that the success of insect conservation programs using flowering plants to increase AMES on farmland will depend on landscape context, with the greatest success in landscapes of moderate complexity. Reintegration of native plants into agricultural landscapes has the potential to support multiple conservation goals, and will require the collaboration of researchers, conservation educators, and native plant experts.																		1540-9295	1540-9309		WOS:000265971200019		
J	JOHNSON, RA				Johnson, Robert/AAU-5727-2020				INTRASPECIFIC RESOURCE PARTITIONING IN THE BUMBLE BEES BOMBUS-TERNARIUS AND BOMBUS-PENNSYLVANICUS								ECOLOGY				67	1			133	138		10.2307/1938511				FEB 1986	1986																			0012-9658	1939-9170		WOS:A1986AYM5900015		
