PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Graystock, Peter; Yates, Kathryn; Evison, Sophie E. F.; Darvill, Ben; Goulson, Dave; Hughes, William O. H.				Graystock, Peter/H-4821-2013; Graystock, Peter/AAK-8460-2021; Hughes, William OH/A-6957-2014; Goulson, David/A-2462-2010; Evison, Sophie/Y-3993-2019	Graystock, Peter/0000-0002-0248-2571; Graystock, Peter/0000-0002-0248-2571; Hughes, William OH/0000-0003-0951-9768; Goulson, David/0000-0003-4421-2876; 			The Trojan hives: pollinator pathogens, imported and distributed in bumblebee colonies								JOURNAL OF APPLIED ECOLOGY				50	5			1207	1215		10.1111/1365-2664.12134				OCT 2013	2013	Over a million commercially produced bumblebee colonies are imported annually on a global scale for the pollination of greenhouse crops. After importation, they interact with other pollinators, with an associated risk of any parasites they carry infecting and harming native bees. National and supranational regulations are designed to prevent this, and commercially produced bumblebee colonies are accordingly now often sold and imported as being parasite-free. Here, we used molecular methods to examine the occurrence of parasites in bumblebee colonies that were commercially produced in 2011 and 2012 by three producers. We then used controlled experiments to determine whether any parasites present were infectious. We found that 77% of the commercially produced bumblebee colonies from the three producers, which were imported on the basis of being free of parasites, in fact carried microbial parasites, with five different parasites being detected across the total sample of bumblebees and a further three in the pollen supplied with the colonies as food. Our controlled experiments demonstrated that at least three of these parasites were infectious to bumblebees with significant negative effects on their health. Furthermore, we also found that at least four of the parasites carried by commercially produced bumblebees were infectious to honeybees, indicating that they pose a risk to other pollinators as well.Synthesis and applications. The results demonstrate that commercially produced bumblebee colonies carry multiple, infectious parasites that pose a significant risk to other native and managed pollinators. More effective disease detection and management strategies are urgently needed to reduce the pathogen spillover threat from commercially produced bumblebees.The results demonstrate that commercially produced bumblebee colonies carry multiple, infectious parasites that pose a significant risk to other native and managed pollinators. More effective disease detection and management strategies are urgently needed to reduce the pathogen spillover threat from commercially produced bumblebees.																		0021-8901	1365-2664		WOS:000325079800014		
J	Graystock, Peter; Goulson, Dave; Hughes, William O. H.				Graystock, Peter/H-4821-2013; Goulson, David/A-2462-2010; Graystock, Peter/AAK-8460-2021	Graystock, Peter/0000-0002-0248-2571; Goulson, David/0000-0003-4421-2876; Graystock, Peter/0000-0002-0248-2571			Parasites in bloom: flowers aid dispersal and transmission of pollinator parasites within and between bee species								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				282	1813					20151371	10.1098/rspb.2015.1371				AUG 22 2015	2015	The dispersal of parasites is critical for epidemiology, and the interspecific vectoring of parasites when species share resources may play an underappreciated role in parasite dispersal. One of the best examples of such a situation is the shared use of flowers by pollinators, but the importance of flowers and interspecific vectoring in the dispersal of pollinator parasites is poorly understood and frequently overlooked. Here, we use an experimental approach to show that during even short foraging periods of 3 h, three bumblebee parasites and two honeybee parasites were dispersed effectively onto flowers by their hosts, and then vectored readily between flowers by non-host pollinator species. The results suggest that flowers are likely to be hotspots for the transmission of pollinator parasites and that considering potential vector, as well as host, species will be of general importance for understanding the distribution and transmission of parasites in the environment and between pollinators.																		0962-8452	1471-2954		WOS:000362050000014	26246556	
J	Hedtke, Shannon M.; Blitzer, Eleanor J.; Montgomery, Graham A.; Danforth, Bryan N.				Montgomery, Graham/X-6293-2019	Montgomery, Graham/0000-0002-8217-8800; Danforth, Bryan/0000-0002-6495-428X			Introduction of Non-Native Pollinators Can Lead to Trans-Continental Movement of Bee-Associated Fungi								PLOS ONE				10	6					e0130560	10.1371/journal.pone.0130560				JUN 23 2015	2015	Bees are essential pollinators for many flowering plants, including agriculturally important crops such as apple. As geographic ranges of bees or their host plants change as a result of human activities, we need to identify pathogens that could be transmitted among newly sympatric species to evaluate and anticipate their effects on bee communities. We used PCR screening and DNA sequencing to evaluate exposure to potentially disease-causing microorganisms in a pollinator of apple, the horned mason bee (Osmia cornifrons). We did not detect microsporidia, Wolbachia, or trypanosomes, which are common pathogens of bees, in any of the hundreds of mason bees screened. We did detect both pathogenic and apathogenic (saprophytic) fungal species in the genus Ascosphaera (chalkbrood), an unidentified species of Aspergillus fungus, and a strain of bacteria in the genus Paenibacillus that is probably apathogenic. We detected pathogenic fungal strains in asymptomatic adult bees that therefore may be carriers of disease. We demonstrate that fungi from the genus Ascosphaera have been transported to North America along with the bee from its native range in Japan, and that O. cornifrons is exposed to fungi previously only identified from nests of other related bee species. Further study will be required to quantify pathogenicity and health effects of these different microbial species on O. cornifrons and on closely-related native North American mason bees that may now be exposed to novel pathogens. A global perspective is required for pathogen research as geographic ranges of insects and microorganisms shift due to intentional or accidental introductions.																		1932-6203			WOS:000356901900051	26102072	
J	HERMOSO-DE-MENDOZA, M; HERMOSO-DE-MENDOZA, J; PUERTA, F; ASENSIO, E; BUSTOS, M; PADILLA, F; PELLIN, P				Hermoso-de-Mendoza, Javier/N-7808-2013; Morales, Francisco Javier Puerta/AAM-7097-2020	Hermoso-de-Mendoza, Javier/0000-0002-5574-4432; 			ASCOSPHAERIOSIS OF THE PARASITIC BEE, COELIOXYS-RUFOCAUDATA, BY ASCOSPHAERA-AGGREGATA								JOURNAL OF APICULTURAL RESEARCH				28	2			61	65						1989	1989																			0021-8839	2078-6913		WOS:A1989DD17500001		
J	Invernizzi, C.; Rivas, F.; Bettucci, L.								Resistance to Chalkbrood Disease in Apis mellifera L. (Hymenoptera: Apidae) Colonies with Different Hygienic Behaviour								NEOTROPICAL ENTOMOLOGY				40	1			28	34		10.1590/S1519-566X2011000100004				JAN-FEB 2011	2011	Chalkbrood disease affects the larvae of honeybees Apis mellifera L. and is caused by the fungus Ascosphaera apis. Infected larvae die when they are stretched in the cap cell and suffer a gradual hardening that ends in a very hard structure (mummie). Several studies have demonstrated that colonies that express an efficient hygienic behaviour (uncapping of cell and subsequent removal of dead brood) exhibit a higher resistance to the disease. However, it remains unclear whether the advantage of hygienic colonies over less hygienic ones lies in the ability to remove mummies or in the early detection of infected larvae and its cannibalization before they harden. To elucidate this aspect, the hygienic behaviour of 24 colonies, which were subsequently provided with pollen cakes containig A. apis, was evaluated. The number of mummies and the number of partially cannibalized and whole larvae in uncapped cells were recorded. The most hygienic colonies controlled the disease better. These colonies also had a higher tendency to uncap cells that contained infected larvae and cannibalize them. The presence of A. apis in partially cannibalized and whole larvae in uncapped cells indicate that the advantage of hygienic colonies over less hygienic ones lies in the early detection of infected larvae death and their quick removal from the cell before they become mummies.																		1519-566X			WOS:000288588700004	21437479	
J	James, R. R.								Chalkbrood Transmission in the Alfalfa Leafcutting Bee: the Impact of Disinfecting Bee Cocoons in Loose Cell Management Systems								ENVIRONMENTAL ENTOMOLOGY				40	4			782	787		10.1603/EN10138				AUG 2011	2011	Understanding pathogen transmission could illuminate new methods for disease prevention. A case in point is chalkbrood in the alfalfa leafcutting bee [Megachile rotundata (F.)]. Propagation of this solitary bee is severely hampered by chalkbrood, a larval disease caused by Ascosphaera aggregata (Ascomycota). Alfalfa leafcutting bees nest in existing cavities in wood or hollow reeds and overwinter as larvae. In the early summer, emerging adults frequently must chew through dead, diseased siblings that block their exit, becoming contaminated with chalkbrood spores in the process. When alfalfa leafcutting bees are used as a commercial pollinator, the cocoons are removed from nesting boards to reduce chalkbrood transmission, but the disease is still common. To determine if these removed cocoons (called loose cells) are an important source of disease transmission, they were disinfected with a fungicide before bees were incubated, and released in the field. Chalkbrood prevalence among the progeny of the treated bees was reduced up to 50% in one field trial, but not significantly when tested in an on-farm trial. Thus, substantial disease transmission still occurred when the loose cells were disinfected, and even when clean nesting materials were used. In conclusion, pathogen transmission must still be occurring from another source that has yet to be identified. Another possible source of transmission could arise from bees that emerge midsummer in populations with a high percent of multivoltinism, but dirty nesting boards and feral bees also may be minor sources of transmission.																		0046-225X	1938-2936		WOS:000294113300005	22251678	
J	Klinger, Ellen G.; Vojvodic, Svjetlana; DeGrandi-Hoffman, Gloria; Welker, Dennis L.; James, Rosalind R.					Vojvodic, Svjetlana/0000-0003-0660-6540			Mixed infections reveal virulence differences between host-specific bee pathogens								JOURNAL OF INVERTEBRATE PATHOLOGY				129				28	35		10.1016/j.jip.2015.05.003				JUL 2015	2015	Dynamics of host-pathogen interactions are complex, often influencing the ecology, evolution and behavior of both the host and pathogen. In the natural world, infections with multiple pathogens are common, yet due to their complexity, interactions can be difficult to predict and study. Mathematical models help facilitate our understanding of these evolutionary processes, but empirical data are needed to test model assumptions and predictions. We used two common theoretical models regarding mixed infections (superinfection and co-infection) to determine which model assumptions best described a group of fungal pathogens closely associated with bees. We tested three fungal species, Ascosphaera apis, Ascosphaera aggregata and Ascosphaera larvis, in two bee hosts (Apis mellifera and Megachile rotundata). Bee survival was not significantly different in mixed infections vs. solo infections with the most virulent pathogen for either host, but fungal growth within the host was significantly altered by mixed infections. In the host A. mellifera, only the most virulent pathogen was present in the host post-infection (indicating superinfective properties). In M. rotundata, the most virulent pathogen co-existed with the lesser-virulent one (indicating co-infective properties). We demonstrated that the competitive outcomes of mixed infections were host-specific, indicating strong host specificity among these fungal bee pathogens. Published by Elsevier Inc.																		0022-2011	1096-0805		WOS:000358108600004	25982695	
J	Koch, Hauke; Schmid-Hempel, Paul				Koch, Hauke/C-6138-2012; Koch, Hauke/L-5404-2017	Koch, Hauke/0000-0002-2694-7775			Socially transmitted gut microbiota protect bumble bees against an intestinal parasite								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				108	48			19288	19292		10.1073/pnas.1110474108				NOV 29 2011	2011	Populations of important pollinators, such as bumble bees and honey bees, are declining at alarming rates worldwide. Parasites are likely contributing to this phenomenon. A distinct resident community of bacteria has recently been identified in bumble bees and honey bees that is not shared with related solitary bee species. We now show that the presence of these microbiota protects bee hosts against a widespread and highly virulent natural parasite (Crithidia bombi) in an experimental setting. We add further support to this antagonistic relationship from patterns found in field data. For the successful establishment of these microbiota and a protective effect, exposure to feces from nest mates was needed after pupal eclosion. Transmission of beneficial gut bacteria could therefore represent an important benefit of sociality. Our results stress the importance of considering the host microbiota as an "extended immune phenotype" in addition to the host immune system itself and provide a unique perspective to understanding bees in health and disease.																		0027-8424			WOS:000297463100042	22084077	
J	Maxfield-Taylor, Sarah A.; Mujic, Alija B.; Rao, Sujaya								First Detection of the Larval Chalkbrood Disease Pathogen Ascosphaera apis (Ascomycota: Eurotiomycetes: Ascosphaerales) in Adult Bumble Bees								PLOS ONE				10	4					e0124868	10.1371/journal.pone.0124868				APR 17 2015	2015	Fungi in the genus Ascosphaera (Ascomycota: Eurotiomycetes: Ascosphaerales) cause chalkbrood disease in larvae of bees. Here, we report the first-ever detection of the fungus in adult bumble bees that were raised in captivity for studies on colony development. Wild queens of Bombus griseocollis, B. nevadensis and B. vosnesenskii were collected and maintained for establishment of nests. Queens that died during rearing or that did not lay eggs within one month of capture were dissected, and tissues were examined microscopically for the presence of pathogens. Filamentous fungi that were detected were plated on artificial media containing broad spectrum antibiotics for isolation and identification. Based on morphological characters, the fungus was identified as Ascosphaera apis (Maasen ex Claussen) Olive and Spiltoir, a species that has been reported earlier only from larvae of the European honey bee, Apis mellifera, the Asian honey bee, Apis cerana, and the carpenter bee Xylocopa californica arizonensis. The identity of the fungus was confirmed using molecular markers and phylogenetic analysis. Ascosphaera apis was detected in queens of all three bumble bee species examined. Of 150 queens dissected, 12 (8%) contained vegetative and reproductive stages of the fungus. Both fungal stages were also detected in two workers collected from colonies with Ascosphaera-infected B. nevadensis queens. In this study, wild bees could have been infected prior to capture for rearing, or, the A. apis infection could have originated via contaminated European honey bee pollen fed to the bumble bees in captivity. Thus, the discovery of A. apis in adult bumble bees in the current study has important implications for commercial production of bumble bee colonies and highlights potential risks to native bees via pathogen spillover from infected bees and infected pollen.																		1932-6203			WOS:000353017000147	25885679	
J	McFrederick, Quinn S.; Mueller, Ulrich G.; James, Rosalind R.				McFrederick, Quinn/AAD-2858-2019				Interactions between fungi and bacteria influence microbial community structure in the Megachile rotundata larval gut								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				281	1779					20132653	10.1098/rspb.2013.2653				MAR 22 2014	2014	Recent declines in bee populations coupled with advances in DNA-sequencing technology have sparked a renaissance in studies of bee-associated microbes. Megachile rotundata is an important field crop pollinator, but is stricken by chalkbrood, a disease caused by the fungus Ascosphaera aggregata. To test the hypothesis that some gut microbes directly or indirectly affect the growth of others, we applied four treatments to the pollen provisions of M. rotundata eggs and young larvae: antibacterials, antifungals, A. aggregata spores and a no-treatment control. We allowed the larvae to develop, and then used 454 pyrosequencing and quantitative PCR (for A. aggregata) to investigate fungal and bacterial communities in the larval gut. Antifungals lowered A. aggregata abundance but increased the diversity of surviving fungi. This suggests that A. aggregata inhibits the growth of other fungi in the gut through chemical or competitive interaction. Bacterial richness decreased under the antifungal treatment, suggesting that changes in the fungal community caused changes in the bacterial community. We found no evidence that bacteria affect fungal communities. Lactobacillus kunkeei clade bacteria were common members of the larval gut microbiota and exhibited antibiotic resistance. Further research is needed to determine the effect of gut microbes on M. rotundata health.																		0962-8452	1471-2954		WOS:000332382700012	24478297	
J	Mitra, Aniruddha				Mitra, Aniruddha/M-2917-2017	Mitra, Aniruddha/0000-0003-3435-2461			Function of the Dufour's gland in solitary and social Hymenoptera								JOURNAL OF HYMENOPTERA RESEARCH				35				33	58		10.3897/JHR.35.4783				2013	2013	The poison gland and Dufour's gland are the two glands associated with the sting apparatus in female Apocrita (Hymenoptera). While the poison gland usually functions as an integral part of the venom delivery system, the Dufour's gland has been found to differ in its function in various hymenopteran groups. Like all exocrine glands, the function of the Dufour's gland is to secrete chemicals, but the nature and function of the secretions varies in different taxa. Functions of the Dufour's gland secretions range from serving as a component of material used in nest building, larval food, and pheromones involved in communicative functions that are important for both solitary and social species. This review summarizes the different functions reported for the Dufour's gland in hymenopterans, illustrating how the Dufour's gland secretions can be adapted to give rise to various functions in response to different challenges posed by the ways of life followed by different taxa. Aspects of development, structure, chemistry and the evolution of different functions are also touched upon briefly.																		1070-9428	1314-2607		WOS:000330488300003		
J	Omar, Mohamed O. M.; Moustafa, Adhm M.; Ansari, Mohammad J.; Anwar, Abdelsalam M.; Fahmy, Bassam F.; Al-Ghamdi, Ahmad; Nuru, Adgaba				Ansari, Mohammad Javed/E-9303-2014; Al Ghamdi, Ahmad/E-8251-2014	Ansari, Mohammad Javed/0000-0002-8718-3078; Al Ghamdi, Ahmad/0000-0002-7225-5729			ANTAGONISTIC EFFECT OF GUT BACTERIA IN THE HYBRID CARNIOLAN HONEY BEE, APIS MELLIFERA CARNICA, AGAINST ASCOSPHAERA APIS, THE CAUSAL ORGANISM OF CHALKBROOD DISEASE								JOURNAL OF APICULTURAL SCIENCE				58	1			17	27		10.2478/JAS-2014-0002				JUN 2014	2014	The objective of this study was to isolate and characterize bacterial strains associated with the gut of the hybrid Carniolan honey bee, Apis mellifera carnica, and to determine their in vitro and in vivo potential against Ascosphaera apis, the causal organism of chalkbrood disease, with the purpose of exploring feasible biological control. Six bacterial strains were isolated from healthy worker honey bees by culture-dependent methods. Six fungal strains (A3, A4, A7, A8, A9, and A15) of A. apis were isolated from larvae suffering from chalkbrood disease on Yeast-Glucose-Starch agar (YGPSA) medium. All bacteria were identified by a combination of morphology, Gram stain, and 16S rRNA sequence analysis, and fungal strains were identified by morphology and 5.8S rRNA. In vitro and in vivo inhibition assays were carried out to determine the ability of bacterial isolates to inhibit A. apis, the causal agent of chalkbrood disease. The analysis of 16S rRNA sequences revealed that four bacterial strains (B2, B4, B10, and B100) belong to Bacillus subtilis species, and two strains (P1 and P5) belong to Pseudomonas fluorescence. Significant differences in antagonistic activity of all bacterial strains were observed. B. subtilis isolate B2 showed the highest antagonistic activity, as measured by the inhibition zone against A. apis, followed by the P1 strain of P. fluorescence. SEM analysis also supports the antagonistic activity of these bacteria against A. apis. This study provides a theoretical basis for biological control of honey bee chalkbrood disease.																		1643-4439	2299-4831		WOS:000337368300002		
S	Pitts-Singer, Theresa L.; Cane, James H.				Cane, James H/C-1636-2019	Cane, James H/0000-0002-4745-382X	Berenbaum, MR; Carde, RT; Robinson, GE		The Alfalfa Leafcutting Bee, Megachile rotundata: The World's Most Intensively Managed Solitary Bee								ANNUAL REVIEW OF ENTOMOLOGY, VOL 56		Annual Review of Entomology		56				221	237		10.1146/annurev-ento-120709-144836				2011	2011	The alfalfa leafcutting bee (ALCB), Megachile rotundata F. (Megachildae), was accidentally introduced into the United States by the 1940s. Nest management of this Eurasian nonsocial pollinator transformed the alfalfa seed industry in North America, tripling seed production. The most common ALCB management practice is the loose cell system, in which cocooned bees are removed from nesting cavities for cleaning and storage. Traits of ALCBs that favored their commercialization include gregarious nesting; use of leaves for lining nests; ready acceptance of affordable, mass-produced nesting materials; alfalfa pollination efficacy; and emergence synchrony with alfalfa bloom. The ALCB became a commercial success because much of its natural history was understood, targeted research was pursued, and producer ingenuity was encouraged. The ALCB presents a model system for commercializing other solitary bees and for advancing new testable hypotheses in diverse biological disciplines.																		0066-4170	1545-4487	978-0-8243-0156-9	WOS:000286841900012	20809804	
J	Pitts-Singer, Theresa L.; Bosch, Jordi				Bosch, Jordi/K-8752-2016	Bosch, Jordi/0000-0002-8088-9457			Nest Establishment, Pollination Efficiency, and Reproductive Success of Megachile rotundata (Hymenoptera: Megachilidae) in Relation to Resource Availability in Field Enclosures								ENVIRONMENTAL ENTOMOLOGY				39	1			149	158		10.1603/EN09077				FEB 2010	2010	The alfalfa leafcutting bee, Megachile rotundata (Fabricius), is used to pollinate alfalfa, Medicago sativa L., for seed production in the United States and Canada. It is difficult to reliably sustain commercial M. rotundata populations in the United States because of problems with disease, parasites, predators, and unexplained mortality. One possible explanation for early immature mortality is that, relative to floral availability, superfluous numbers of bees are released in alfalfa fields where resources quickly become limited. Our objective was to determine how M. rotundata density affects bee nesting, pollination efficiency, and reproductive success. Various numbers of bees were released into enclosures on an alfalfa field, but only 10-90% of released female bees established nests. Therefore, a "bee density index" was derived for each enclosure from the number of established females and number of open flowers over time. As the density index increased, significant reductions occurred in the number of pollinated flowers, number of nests, and number of cells produced per bee, as well as the percentage of cells that produced viable prepupae by summer's end and the percentage that produced adult bees. The percentage of cells resulting in early brood mortality (i.e., pollen balls) significantly increased as the density index increased. We conclude that bee nest establishment, pollination efficiency, and reproductive success are compromised when bee densities are high relative to floral resource availability. Open field studies are needed to determine commercial bee densities that result in sustainable bee populations and adequate pollination for profitable alfalfa seed production.																		0046-225X	1938-2936		WOS:000274498000017	20146851	
J	Pitts-Singer, Theresa L.								Olfactory response of megachilid bees, Osmia lignaria, Megachile rotundata and M-pugnata, to individual cues from old nest cavities								ENVIRONMENTAL ENTOMOLOGY				36	2			402	408		10.1603/0046-225X(2007)36[402:OROMBO]2.0.CO;2				APR 2007	2007	The megachilid bees Osmia lignaria Say, Megachile rotundata (F.), and M. pugnata Say were tested for attraction to various components associated with their old nest cavities, or chemical extracts of these components, using a Y-tube olfactory response bioassay. Female bees of these species are known to nest in or near old nest cavities, implying that remnant nest components are important cues for bees looking for nest cavities. Significant results show that female bees were attracted to components that may provide species-specific cues or indicate conspecific nesting activity. Specifically, O. lignaria females showed attraction only to the female cocoon. M. rotundata females were attracted to intact nest cells, the fecal material on the outside of a cocoon, leaf pieces used as nest cell lining, and the extract of leaf pieces. M. pugnata females were attracted to the whole nest cell, the paper straw nesting material with attached cocoon, and feces.																		0046-225X	1938-2936		WOS:000245517800018	17445375	
J	Potts, Simon G.; Imperatriz-Fonseca, Vera; Ngo, Hien T.; Aizen, Marcelo A.; Biesmeijer, Jacobus C.; Breeze, Thomas D.; Dicks, Lynn V.; Garibaldi, Lucas A.; Hill, Rosemary; Settele, Josef; Vanbergen, Adam J.				Settele, Josef/A-6371-2009; Garibaldi, Lucas A/D-7302-2013; Vanbergen, Adam J./I-6863-2012; Potts, Simon G/C-7250-2008; Potts, Simon/ABF-9221-2020; Hill, Rosemary/A-6954-2011; /H-5582-2012	Settele, Josef/0000-0002-8624-4983; Vanbergen, Adam J./0000-0001-8320-5535; Potts, Simon G/0000-0002-2045-980X; Potts, Simon/0000-0002-2045-980X; Hill, Rosemary/0000-0002-7426-3132; Aizen, Marcelo/0000-0001-9079-9749; /0000-0002-1079-2158; Dicks, Lynn/0000-0002-8304-4468; Garibaldi, Lucas Alejandro/0000-0003-0725-4049; Breeze, Tom/0000-0002-8929-8354			Safeguarding pollinators and their values to human well-being								NATURE				540	7632			220	229		10.1038/nature20588				DEC 8 2016	2016	Wild and managed pollinators provide a wide range of benefits to society in terms of contributions to food security, farmer and beekeeper livelihoods, social and cultural values, as well as the maintenance of wider biodiversity and ecosystem stability. Pollinators face numerous threats, including changes in land-use and management intensity, climate change, pesticides and genetically modified crops, pollinator management and pathogens, and invasive alien species. There are well-documented declines in some wild and managed pollinators in several regions of the world. However, many effective policy and management responses can be implemented to safeguard pollinators and sustain pollination services.																		0028-0836	1476-4687		WOS:000389548700048	27894123	
J	Ravoet, Jorgen; De Smet, Lina; Meeus, Ivan; Smagghe, Guy; Wenseleers, Tom; de Graaf, Dirk C.				Wenseleers, Tom/J-3960-2013; Smagghe, Guy/AAE-8914-2019	Wenseleers, Tom/0000-0002-1434-861X; Smagghe, Guy/0000-0001-8334-3313; ravoet, Jorgen/0000-0002-2904-7342			Widespread occurrence of honey bee pathogens in solitary bees								JOURNAL OF INVERTEBRATE PATHOLOGY				122				55	58		10.1016/j.jip.2014.08.007				OCT 2014	2014	Solitary bees and honey bees from a neighbouring apiary were screened for a broad set of putative pathogens including protists, fungi, spiroplasmas and viruses. Most sampled bees appeared to be infected with multiple parasites. Interestingly, viruses exclusively known from honey bees such as Apis mellifera Filamentous Virus and Varroa destructor Macula-like Virus were also discovered in solitary bees. A microsporidium found in Andrena vaga showed most resemblance to Nosema thomsoni. Our results suggest that bee hives represent a putative source of pathogens for other pollinators. Similarly, solitary bees may act as a reservoir of honey bee pathogens. (C) 2014 Elsevier Inc. All rights reserved.																		0022-2011	1096-0805		WOS:000343348400012	25196470	
J	RUST, RW; TORCHIO, PF								INDUCTION OF ASCOSPHAERA (ASCOMYCETES, ASCOSPHAERALES) INFECTIONS IN FIELD POPULATIONS OF OSMIA-LIGNARIA-PROPINQUA CRESSON (HYMENOPTERA, MEGACHILIDAE)								PAN-PACIFIC ENTOMOLOGIST				67	4			251	257						OCT 1991	1991	Offspring of field populations of Osmia lignaria propinqua Cresson were contaminated by forcing females to emerge through larval cadavers filled with chalk brood spores. Infection rates of subsequent larvae varied from 0 to 54% suggesting a varietal or biotype difference in the pathogenicity of Ascosphaera torchioi Youssef & McManus on O. l. propinqua. Differences were found in infection rates for bees from Reno, Nevada, and between bees from Reno and Logan, Utah. Chalk brood infection rates did not vary significantly by season or by cell construction sequence of nests.																		0031-0603			WOS:A1991GP89200003		
J	Seyedmousavi, Seyedmojtaba; Guillot, Jacques; Arne, Pascal; de Hoog, G. Sybren; Mouton, Johan W.; Melchers, Willem J. G.; Verweij, Paul E.				Verweij, P.E./H-8108-2014; Guillot, Jacques/J-9428-2016; Seyedmousavi, Seyedmojtaba/O-9267-2016; Melchers, Willem/C-8819-2015	Verweij, P.E./0000-0002-8600-9860; Guillot, Jacques/0000-0003-3577-6979; Seyedmousavi, Seyedmojtaba/0000-0002-6194-7447; Melchers, Willem/0000-0002-5446-2230; Arne, Pascal/0000-0001-9727-7716			Aspergillus and aspergilloses in wild and domestic animals: a global health concern with parallels to human disease								MEDICAL MYCOLOGY				53	8			765	797		10.1093/mmy/myv067				NOV 2015	2015	The importance of aspergillosis in humans and various animal species has increased over the last decades. Aspergillus species are found worldwide in humans and in almost all domestic animals and birds as well as in many wild species, causing a wide range of diseases from localized infections to fatal disseminated diseases, as well as allergic responses to inhaled conidia. Some prevalent forms of animal aspergillosis are invasive fatal infections in sea fan corals, stonebrood mummification in honey bees, pulmonary and air sac infection in birds, mycotic abortion and mammary gland infections in cattle, guttural pouch mycoses in horses, sinonasal infections in dogs and cats, and invasive pulmonary and cerebral infections in marine mammals and nonhuman primates. This article represents a comprehensive overview of the most common infections reported by Aspergillus species and the corresponding diseases in various types of animals.																		1369-3786	1460-2709		WOS:000363034600001	26316211	
J	SHOREIT, MN; BAGY, MMK								MYCOFLORA ASSOCIATED WITH STONEBROOD DISEASE IN HONEYBEE COLONIES IN EGYPT								MICROBIOLOGICAL RESEARCH				150	2			207	211						MAY 1995	1995	Eight fungal species belonging to five genera were isolated from honey bee brood with symptoms of stonebrood disease. The most dominant species were Aspergillus niger, A. flavus, A. fumigatus, A. oryzae and Penicillium funiculosum. In infested and non-infested honey bee colonies A. flavus, A. fumigatus and A. niger were the most common species isolated from pollen, healthy larvae, living workers, wax, air and the surrounding soil. The results during this study showed that many different fungal species can be isolated from and surrounding colonies showing signs of stonebrood disease. The contribution that each of these fungi play a role in causing the infection and the death of larvae is not yet determined.																		0944-5013			WOS:A1995RE33500014		
J	Simone-Finstrom, Michael; Spivak, Marla				Simone-Finstrom, Michael/D-3624-2012; Spivak, Marla/AAI-5088-2020	Simone-Finstrom, Michael/0000-0003-2938-9788			Propolis and bee health: the natural history and significance of resin use by honey bees								APIDOLOGIE				41	3			295	311		10.1051/apido/2010016				MAY-JUN 2010	2010	Social immunity, which describes how individual behaviors of group members effectively reduce disease and parasite transmission at the colony level, is an emerging field in social insect biology. An understudied, but significant behavioral disease resistance mechanism in honey bees is their collection and use of plant resins. Honey bees harvest resins with antimicrobial properties from various plant species and bring them back to the colony where they are then mixed with varying amounts of wax and utilized as propolis. Propolis is an apicultural term for the resins when used by bees within a hive. While numerous studies have investigated the chemical components of propolis that could be used to treat human diseases, there is a lack of information on the importance of propolis in regards to bee health. This review serves to provide a compilation of recent research concerning the behavior of bees in relation to resins and propolis, focusing more on the bees themselves and the potential evolutionary benefits of resin collection. Future research goals are also established in order to create a new focus within the literature on the natural history of resin use among the social insects and role that propolis plays in disease resistance.																		0044-8435	1297-9678		WOS:000279029200007		
J	SKOU, JP; HOLM, SN								ASCOSPHAERA-TENAX SPECIES-NOVA AND A VARIANT OF ASCOSPHAERA-AGGREGATA								MYCOTAXON				35	2			211	218						JUL-SEP 1989	1989																			0093-4666			WOS:A1989AM88700003		
J	SKOU, JP								JAPANESE SPECIES OF ASCOSPHAERA								MYCOTAXON				31	1			173	190						JAN-MAR 1988	1988																			0093-4666			WOS:A1988M216200013		
