PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Kevill, Jessica L.; Highfield, Andrea; Mordecai, Gideon J.; Martin, Stephen J.; Schroeder, Declan C.				Schroeder, Declan C./O-9131-2019; Mordecai, Gideon/AAL-6075-2021	Schroeder, Declan C./0000-0001-5991-2838; Mordecai, Gideon/0000-0001-8397-9194; Martin, Stephen/0000-0001-9418-053X			ABC Assay: Method Development and Application to Quantify the Role of Three DWV Master Variants in Overwinter Colony Losses of European Honey Bees								VIRUSES-BASEL				9	11					314	10.3390/v9110314				NOV 2017	2017	Deformed wing virus (DWV) is one of the most prevalent honey bee viral pathogens in the world. Typical of many RNA viruses, DWV is a quasi-species, which is comprised of a large number of different variants, currently consisting of three master variants: Type A, B, and C. Little is known about the impact of each variant or combinations of variants upon the biology of individual hosts. Therefore, we have developed a new set of master variant-specific DWV primers and a set of standards that allow for the quantification of each of the master variants. Competitive reverse transcriptase polymerase chain reaction (RT-PCR) experimental design confirms that each new DWV primer set is specific to the retrospective master variant. The sensitivity of the ABC assay is dependent on whether DNA or RNA is used as the template and whether other master variants are present in the sample. Comparison of the overall proportions of each master variant within a sample of known diversity, as confirmed by next-generation sequence (NGS) data, validates the efficiency of the ABC assay. The ABC assay was used on archived material from a Devon overwintering colony loss (OCL) 2006-2007 study; further implicating DWV type A and, for the first time, possibly C in the untimely collapse of honey bee colonies. Moreover, in this study DWV type B was not associated with OCL. The use of the ABC assay will allow researchers to quickly and cost effectively pre-screen for the presence of DWV master variants in honey bees.																		1999-4915			WOS:000416810300004	29077069	
J	Klein, Simon; Cabirol, Amelie; Devaud, Jean-Marc; Barron, Andrew B.; Lihoreau, Mathieu				Cabirol, Amelie/AAI-7685-2020	Cabirol, Amelie/0000-0001-9376-1826; Barron, Andrew/0000-0002-8135-6628			Why Bees Are So Vulnerable to Environmental Stressors								TRENDS IN ECOLOGY & EVOLUTION				32	4			268	278		10.1016/j.tree.2016.12.009				APR 2017	2017																			0169-5347	1872-8383		WOS:000398227300012	28111032	
J	Lanzi, Gaetana; De Miranda, Joachim R.; Boniotti, Maria Beatrice; Cameron, Craig E.; Lavazza, Antonio; Capucci, Lorenzo; Camazine, Scott M.; Rossi, Cesare				Capucci, Lorenzo/E-5919-2011; Lavazza, Antonio/G-8182-2011; Camazine, Scott/T-2604-2017	Capucci, Lorenzo/0000-0002-1830-3929; Lavazza, Antonio/0000-0002-7646-3592; Rodrigues de Miranda, Joachim/0000-0002-0335-0386; /0000-0003-1826-615X			Molecular and biological characterization of deformed wing virus of honeybees (Apis mellifera L.)								JOURNAL OF VIROLOGY				80	10			4998	5009		10.1128/JVI.80.10.4998-5009.2006				MAY 2006	2006	Deformed wing virus (DWV) of honeybees (Apis mellifera) is closely associated with characteristic wing deformities, abdominal bloating, paralysis, and rapid mortality of emerging adult bees. The virus was purified from diseased insects, and its genome was cloned and sequenced. The genomic RNA of DWV is 10,140 nucleotides in length and contains a single large open reading frame encoding a 328-kDa polyprotein. The coding sequence is flanked by a 1,144-nucleotide 5' nontranslated leader sequence and a 317-nucleotide 3' nontranslated region, followed by a poly(A) tail. The three major structural proteins, VP1 (44 kDa), VP2 (32 kDa), and VP3 (28 kDa), were identified, and their genes were mapped to the N-terminal section of the polyprotein. The C-terminal part of the polyprotein contains sequence motifs typical of well-characterized picornavirus nonstructural proteins: an RNA helicase, a chymotrypsin-like 3C protease, and an RNA-dependent RNA polymerase. The genome organization, capsid morphology, and sequence comparison data indicate that DWV is a member of the recently established genus Iflavirus.																		0022-538X	1098-5514		WOS:000237457500035	16641291	
J	Levitt, Abby L.; Singh, Rajwinder; Cox-Foster, Diana L.; Rajotte, Edwin; Hoover, Kelli; Ostiguy, Nancy; Holmes, Edward C.				Holmes, Edward/Y-2789-2019	Holmes, Edward/0000-0001-9596-3552			Cross-species transmission of honey bee viruses in associated arthropods								VIRUS RESEARCH				176	1-2			232	240		10.1016/j.virusres.2013.06.013				SEP 2013	2013	There are a number of RNA virus pathogens that represent a serious threat to the health of managed honey bees (Apis mellifera). That some of these viruses are also found in the broader pollinator community suggests the wider environmental spread of these viruses, with the potential for a broader impact on ecosystems. Studies on the ecology and evolution of these viruses in the arthropod community as a whole may therefore provide important insights into these potential impacts. We examined managed A. mellifera colonies, nearby non-Apis hymenopteran pollinators, and other associated arthropods for the presence of five commonly occurring picorna-like RNA viruses of honey bees - black queen cell virus, deformed wing virus, Israeli acute paralysis virus, Kashmir bee virus and sacbrood virus. Notably, we observed their presence in several arthropod species. Additionally, detection of negative-strand RNA using strand-specific RT-PCR assays for deformed wing virus and Israeli acute paralysis virus suggests active replication of deformed wing virus in at least six non-Apis species and active replication of Israeli acute paralysis virus in one non-Apis species. Phylogenetic analysis of deformed wing virus also revealed that this virus is freely disseminating across the species sampled in this study. In sum, our study indicates that these viruses are not specific to the pollinator community and that other arthropod species have the potential to be involved in disease transmission in pollinator populations. (C) 2013 Elsevier B.V. All rights reserved.																		0168-1702	1872-7492		WOS:000323858500027	23845302	
J	Li, Jilian; Peng, Wenjun; Wu, Jie; Strange, James P.; Boncristiani, Humberto; Chen, Yanping					Strange, James/0000-0002-9612-6868			Cross-Species Infection of Deformed Wing Virus Poses a New Threat to Pollinator Conservation								JOURNAL OF ECONOMIC ENTOMOLOGY				104	3			732	739		10.1603/EC10355				JUN 2011	2011	The Deformed wing virus (family Iflaviridae, genus Iflavirus, DWV), one of the most prevalent and common viruses in honey bees, Apis mellifera L., is present in both laboratory-reared and wild populations of bumble bees, Bombus huntii Greene. Our studies showed thatDWVinfection spreads throughout the entire body ofB. huntii and that the concentration of DWV is higher in workers than in males both collected in the field and reared in the laboratory, implying a possible association between the virus infection and foraging activities. Further results showed that gut tissue of B. huntii can support the replication ofDWV, suggesting that B. huntii is a biological host for DWV, as are honey bees. Bumble bees and honey bees sometimes share nectar and pollen resources in the same field. The geographical proximity of two host species probably plays an important role in host range breadth of the virus.																		0022-0493	1938-291X		WOS:000294118500003	21735887	
J	Locke, Barbara; Forsgren, Eva; de Miranda, Joachim R.				Locke, Barbara/X-1857-2019	Locke, Barbara/0000-0001-6083-9981; Forsgren, Eva/0000-0002-8244-7265; Rodrigues de Miranda, Joachim/0000-0002-0335-0386			Increased Tolerance and Resistance to Virus Infections: A Possible Factor in the Survival of Varroa destructor-Resistant Honey Bees (Apis mellifera)								PLOS ONE				9	6					e99998	10.1371/journal.pone.0099998				JUN 13 2014	2014	The honey bee ectoparasitic mite, Varroa destructor, has a world-wide distribution and inflicts more damage than all other known apicultural diseases. However, Varroa-induced colony mortality is more accurately a result of secondary virus infections vectored by the mite. This means that honey bee resistance to Varroa may include resistance or tolerance to virus infections. The aim of this study was to see if this is the case for a unique population of mite-resistant (MR) European honey bees on the island of Gotland, Sweden. This population has survived uncontrolled mite infestation for over a decade, developing specific mite-related resistance traits to do so. Using RT-qPCR techniques, we monitored late season virus infections, Varroa mite infestation and honey bee colony population dynamics in the Gotland MR population and compared this to mite-susceptible (MS) colonies in a close by apiary. From summer to autumn the deformed wing virus (DWV) titres increased similarly between the MR and MS populations, while the black queen cell virus (BQCV) and sacbrood virus (SBV) titres decreased substantially in the MR population compared to the MS population by several orders of magnitude. The MR colonies all survived the following winter with high mite infestation, high DWV infection, small colony size and low proportions of autumn brood, while the MS colonies all perished. Possible explanations for these changes in virus titres and their relevance to Varroa resistance and colony winter survival are discussed.																		1932-6203			WOS:000338278100105	24926792	
J	MACFARLANE, RP								AN INITIAL ASSESSMENT OF BLUEBERRY POLLINATORS IN NEW-ZEALAND								NEW ZEALAND JOURNAL OF CROP AND HORTICULTURAL SCIENCE				20	1			91	95		10.1080/01140671.1992.10422331				1992	1992	The short tongued bumble bee, Bombus terrestris (L.), followed by the honey bee, Apis mellifera L., were the commonest blueberry pollinators at Lincoln, New Zealand. At most, 7% of honey bee visits and 24% of B. terrestris visits to blueberry flowers could have resulted in pollination. Honey bees visited flowering shelter adjacent to the blueberries more often than the bumble bees did. The long tongued bumble bees, B. hortorum (L.) and B. ruderatus (Fabr.), consistently pollinated blueberry flowers, but low populations restricted their value in pollination. There were no other effective insect pollinators of blueberries.																		0114-0671			WOS:A1992JA92400013		
J	MACKENZIE, KE								THE FORAGING BEHAVIOR OF HONEY-BEES (APIS-MELLIFERA L) AND BUMBLE-BEES (BOMBUS SPP) ON CRANBERRY (VACCINIUM-MACROCARPON AIT)								APIDOLOGIE				25	4			375	383		10.1051/apido:19940404				1994	1994	The behaviour of honey bees and bumble bees while foraging on cultivated cranberry in southeastern Massachusetts was studied. Bumble bees were much more consistent foragers than are honey bees. Whether collecting nectar or pollen, bumble bees almost always approached a flower in a manner that pollen transfer could occur. Honey bees foraged for nectar legitimately or illegitimately by probing at the base of the flower. Although they rarely forage pollen on cranberry, a few honey bee foragers collected pollen by drumming the anthers with their forelegs. Significantly fewer honey bees foraged legitimately for nectar or collected pollen than did bumble bees. In addition, honey bees bad more mixed pollen loads and were slower foragers on cranberry than were bumble bees. Thus, bumble bees appear to be better cranberry pollinators than honey bees, and methods of using bumble bees as managed pollinators of cranberry should be developed.																		0044-8435			WOS:A1994PG11400004		
J	Manley, Robyn; Boots, Mike; Wilfert, Lena					Wilfert, Lena/0000-0002-6075-458X			Emerging viral disease risk to pollinating insects: ecological, evolutionary and anthropogenic factors								JOURNAL OF APPLIED ECOLOGY				52	2			331	340		10.1111/1365-2664.12385				APR 2015	2015	1. The potential for infectious pathogens to spillover and emerge from managed populations to wildlife communities is poorly understood, but ecological, evolutionary and anthropogenic factors are all likely to influence the initial exposure and subsequent infection, spread and impact of disease. Fast-evolving RNA viruses, known to cause severe colony losses in managed honeybee populations, deserve particular attention for their propensity to jump between host species and thus threaten ecologically and economically important wild pollinator communities.2. We review the literature on pollinator viruses to identify biological and anthropogenic drivers of disease emergence, highlight gaps in the literature, and discuss potential management strategies.3. We provide evidence that many wild pollinator species are exposed to viruses from commercial species, resulting in multiple spillover events. However, it is not clear whether species become infected as a result of spillover or whether transmission is occurring within these wild populations. Ecological traits of pollinating insects, such as overlapping ranges, niches and behaviours, clearly promote cross-species transmission of RNA viruses. Moreover, we conclude that the social behaviour and phylogenetic relatedness of social pollinators further facilitate within-and between-host transmission, leaving these species particularly vulnerable to emerging diseases.4. We argue that the commercial use of pollinators is a key driver of disease emergence in these beneficial insects and that this must be addressed by management and policy.5. Synthesis and applications. There are important knowledge gaps, ranging from disease distribution and prevalence, to pathogen life history and virulence, to the impacts of disease emergence, which need to be addressed as research priorities. It is clear that avoiding anthropogenic pathogen spillover is crucial to preventing and managing disease emergence in pollinators, with far-reaching effects on our food security, ecosystem services and biodiversity. We argue that it is crucial to prevent the introduction of diseased pollinators into natural environments, which can be achieved through improved monitoring and management practices.																		0021-8901	1365-2664		WOS:000352138100007	25954053	
J	Martin, Stephen J.; Highfield, Andrea C.; Brettell, Laura; Villalobos, Ethel M.; Budge, Giles E.; Powell, Michelle; Nikaido, Scott; Schroeder, Declan C.				Schroeder, Declan C./O-9131-2019; martin, stephen/B-5254-2009	Schroeder, Declan C./0000-0001-5991-2838; Brettell, Laura/0000-0002-6050-4804; Martin, Stephen/0000-0001-9418-053X			Global Honey Bee Viral Landscape Altered by a Parasitic Mite								SCIENCE				336	6086			1304	1306		10.1126/science.1220941				JUN 8 2012	2012	Emerging diseases are among the greatest threats to honey bees. Unfortunately, where and when an emerging disease will appear are almost impossible to predict. The arrival of the parasitic Varroa mite into the Hawaiian honey bee population allowed us to investigate changes in the prevalence, load, and strain diversity of honey bee viruses. The mite increased the prevalence of a single viral species, deformed wing virus (DWV), from similar to 10 to 100% within honey bee populations, which was accompanied by a millionfold increase in viral titer and a massive reduction in DWV diversity, leading to the predominance of a single DWV strain. Therefore, the global spread of Varroa has selected DWV variants that have emerged to allow it to become one of the most widely distributed and contagious insect viruses on the planet.																		0036-8075	1095-9203		WOS:000304905300046	22679096	
J	Mazzei, Maurizio; Carrozza, Maria Luisa; Luisi, Elena; Forzan, Mario; Giusti, Matteo; Sagona, Simona; Tolari, Francesco; Felicioli, Antonio				Mazzei, Maurizio/H-5788-2016	Mazzei, Maurizio/0000-0003-3797-8320; Forzan, Mario/0000-0003-2474-8219			Infectivity of DWV Associated to Flower Pollen: Experimental Evidence of a Horizontal Transmission Route								PLOS ONE				9	11					e113448	10.1371/journal.pone.0113448				NOV 24 2014	2014	Deformed wing virus (DWV) is a honeybee pathogen whose presence is generally associated with infestation of the colony by the mite Varroa destructor, leading to the onset of infections responsible for the collapse of the bee colony. DWV contaminates bee products such as royal jelly, bee-bread and honey stored within the infected hive. Outside the hive, DWV has been found in pollen loads collected directly from infected as well as uninfected forager bees. It has been shown that the introduction of virus-contaminated pollen into a DWV-free hive results in the production of virus-contaminated food, whose role in the development of infected bees from virus-free eggs has been experimentally demonstrated. The aim of this study was twofold: (i) to ascertain the presence of DWV on pollen collected directly from flowers visited by honeybees and then quantify the viral load and (ii) determine whether the virus associated with pollen is infective. The results of our investigation provide evidence that DWV is present on pollen sampled directly from visited flowers and that, following injection in individuals belonging to the pollinator species Apis mellifera, it is able to establish an active infection, as indicated by the presence of replicating virus in the head of the injected bees. We also provide the first indication that the pollinator species Osmia cornuta is susceptible to DWV infection.																		1932-6203			WOS:000346766900037	25419704	
J	McMenamin, Alexander J.; Flenniken, Michelle L.								Recently identified bee viruses and their impact on bee pollinators								CURRENT OPINION IN INSECT SCIENCE				26				120	129		10.1016/j.cois.2018.02.009				APR 2018	2018	Bees are agriculturally and ecologically important plant pollinators. Recent high annual losses of honey bee colonies, and reduced populations of native and wild bees in some geographic locations, may impact the availability of affordable food crops and the diversity and abundance of native and wild plant species. Multiple factors including viral infections affect pollinator health. The majority of well-characterized bee viruses are picorna-like RNA viruses, which may be maintained as covert infections or cause symptomatic infections or death. Next generation sequencing technologies have been utilized to identify additional bee-infecting viruses including the Lake Sinai viruses and Rhabdoviruses. In addition, sequence data is instrumental for defining specific viral strains and characterizing associated pathogenicity, such as the recent characterization of Deformed wing virus master variants (DWV-DA,DWV-B, and DWV-C) and their impact on bee health.																		2214-5745	2214-5753		WOS:000432522700019	29764651	
J	McMenamin, Alexander J.; Daughenbaugh, Katie F.; Parekh, Fenali; Pizzorno, Marie C.; Flenniken, Michelle L.					Pizzorno, Marie/0000-0003-3502-6289			Honey Bee and Bumble Bee Antiviral Defense								VIRUSES-BASEL				10	8					395	10.3390/v10080395				AUG 2018	2018	Bees are important plant pollinators in both natural and agricultural ecosystems. Managed and wild bees have experienced high average annual colony losses, population declines, and local extinctions in many geographic regions. Multiple factors, including virus infections, impact bee health and longevity. The majority of bee-infecting viruses are positive-sense single-stranded RNA viruses. Bee-infecting viruses often cause asymptomatic infections but may also cause paralysis, deformity or death. The severity of infection is governed by bee host immune responses and influenced by additional biotic and abiotic factors. Herein, we highlight studies that have contributed to the current understanding of antiviral defense in bees, including the Western honey bee (Apis mellifera), the Eastern honey bee (Apis cerana) and bumble bee species (Bombus spp.). Bee antiviral defense mechanisms include RNA interference (RNAi), endocytosis, melanization, encapsulation, autophagy and conserved immune pathways including Jak/STAT (Janus kinase/signal transducer and activator of transcription), JNK (c-Jun N-terminal kinase), MAPK (mitogen-activated protein kinases) and the NF-B mediated Toll and Imd (immune deficiency) pathways. Studies in Dipteran insects, including the model organism Drosophila melanogaster and pathogen-transmitting mosquitos, provide the framework for understanding bee antiviral defense. However, there are notable differences such as the more prominent role of a non-sequence specific, dsRNA-triggered, virus limiting response in honey bees and bumble bees. This virus-limiting response in bees is akin to pathways in a range of organisms including other invertebrates (i.e., oysters, shrimp and sand flies), as well as the mammalian interferon response. Current and future research aimed at elucidating bee antiviral defense mechanisms may lead to development of strategies that mitigate bee losses, while expanding our understanding of insect antiviral defense and the potential evolutionary relationship between sociality and immune function.																		1999-4915			WOS:000443619600006	30060518	
J	Mineau, Pierre; Whiteside, Melanie								Pesticide Acute Toxicity Is a Better Correlate of US Grassland Bird Declines than Agricultural Intensification								PLOS ONE				8	2					e57457	10.1371/journal.pone.0057457				FEB 20 2013	2013	Common agricultural birds are in decline, both in Europe and in North America. Evidence from Europe suggests that agricultural intensification and, for some species, the indirect effects of pesticides mediated through a loss of insect food resource is in part responsible. On a state-by-state basis for the conterminous Unites States (U.S.), we looked at several agronomic variables to predict the number of grassland species increasing or declining according to breeding bird surveys conducted between 1980 and 2003. Best predictors of species declines were the lethal risk from insecticide use modeled from pesticide impact studies, followed by the loss of cropped pasture. Loss of permanent pasture or simple measures of agricultural intensification such as the proportion of land under crop or the proportion of farmland treated with herbicides did not explain bird declines as well. Because the proportion of farmland treated with insecticides, and more particularly the lethal risk to birds from the use of current insecticides feature so prominently in the best models, this suggests that, in the U.S. at least, pesticide toxicity to birds should be considered as an important factor in grassland bird declines.																		1932-6203			WOS:000315184200257	23437392	
J	Mordecai, Gideon J.; Brettell, Laura E.; Martin, Stephen J.; Dixon, David; Jones, Ian M.; Schroeder, Declan C.				Jones, Ian/AAF-4986-2019; Schroeder, Declan C./O-9131-2019; Mordecai, Gideon/AAL-6075-2021	Jones, Ian/0000-0002-7738-2516; Schroeder, Declan C./0000-0001-5991-2838; Mordecai, Gideon/0000-0001-8397-9194; Martin, Stephen/0000-0001-9418-053X; Brettell, Laura/0000-0002-6050-4804			Superinfection exclusion and the long-term survival of honey bees in Varroa-infested colonies								ISME JOURNAL				10	5			1182	1191		10.1038/ismej.2015.186				MAY 2016	2016	Over the past 50 years, many millions of European honey bee (Apis mellifera) colonies have died as the ectoparasitic mite, Varroa destructor, has spread around the world. Subsequent studies have indicated that the mite's association with a group of RNA viral pathogens (Deformed Wing Virus, DWV) correlates with colony death. Here, we propose a phenomenon known as superinfection exclusion that provides an explanation of how certain A. mellifera populations have survived, despite Varroa infestation and high DWV loads. Next-generation sequencing has shown that a non-lethal DWV variant 'type B' has become established in these colonies and that the lethal 'type A' DWV variant fails to persist in the bee population. We propose that this novel stable host-pathogen relationship prevents the accumulation of lethal variants, suggesting that this interaction could be exploited for the development of an effective treatment that minimises colony losses in the future.																		1751-7362	1751-7370		WOS:000374377200015	26505829	
J	Mordecai, Gideon J.; Wilfert, Lena; Martin, Stephen J.; Jones, Ian M.; Schroeder, Declan C.				Jones, Ian/AAF-4986-2019; Mordecai, Gideon/AAL-6075-2021; Schroeder, Declan C./O-9131-2019	Jones, Ian/0000-0002-7738-2516; Mordecai, Gideon/0000-0001-8397-9194; Schroeder, Declan C./0000-0001-5991-2838; Martin, Stephen/0000-0001-9418-053X; Wilfert, Lena/0000-0002-6075-458X			Diversity in a honey bee pathogen: first report of a third master variant of the Deformed Wing Virus quasispecies								ISME JOURNAL				10	5			1264	1273		10.1038/ismej.2015.178				MAY 2016	2016	Treatment of emerging RNA viruses is hampered by the high mutation and replication rates that enable these viruses to operate as a quasispecies. Declining honey bee populations have been attributed to the ectoparasitic mite Varroa destructor and its affiliation with Deformed Wing Virus (DWV). In the current study we use next-generation sequencing to investigate the DWV quasispecies in an apiary known to suffer from overwintering colony losses. We show that the DWV species complex is made up of three master variants. Our results indicate that a new DWV Type C variant is distinct from the previously described types A and B, but together they form a distinct clade compared with other members of the Iflaviridae. The molecular clock estimation predicts that Type C diverged from the other variants similar to 319 years ago. The discovery of a new master variant of DWV has important implications for the positive identification of the true pathogen within global honey bee populations.																		1751-7362	1751-7370		WOS:000374377200022	26574686	
J	Nordstrom, S; Fries, I; Aarhus, A; Hansen, H; Korpela, S								Virus infections in Nordic honey bee colonies with no, low or severe Varroa jacobsoni infestations								APIDOLOGIE				30	6			475	484		10.1051/apido:19990602				NOV-DEC 1999	1999	Honey bee viruses in Apis mellifera colonies were studied at eight Nordic locations with disparate Varroa jacobsoni infestations. Cloudy wing virus (CWV) was the most prevalent infection in all apiaries irrespective of mite infestation. Detection of CWV was not associated with colony collapse in this study. In one apiary where colonies collapsed, deformed wing virus (DWV) was detected. When certain mite mortality levels were reached in this apiary, both live and dead bee samples were always positive for DWV. However, colonies with low values of mite mortality could also be positive for DWV, and this virus could be detected several weeks before colony death in some cases. In the second apiary with collapsing colonies acute paralysis virus (APV) was detected in a live bee sample from one colony, dose to the time of colony collapse. The following viruses were detected for the first time in the respective countries, CWV: Denmark, Norway and Sweden; BQCV: Denmark; DWV: Sweden. (C) Inra/DIB/AGIB/Elsevier, Paris.																		0044-8435			WOS:000084699100002		
J	Palma, G.; Quezada-Euan, J. J. G.; Reyes-Oregel, V.; Melendez, V.; Moo-Valle, H.								Production of greenhouse tomatoes (Lycopersicon esculentum) using Nannotrigona perilampoides, Bombus impatiens and mechanical vibration (Hym.: Apoidea)								JOURNAL OF APPLIED ENTOMOLOGY				132	1			79	85		10.1111/j.1439-0418.2007.01246.x				FEB 2008	2008	Importation of exotic bumblebees for greenhouse pollination may be restricted in Mexico, thus making it necessary to evaluate the potential of native species as pollinators in enclosures. We studied the foraging activity and fruit production of tomato using one colony of Nannotrigona perilampoides (NP) and one colony of Bombus impatiens (BI) in greenhouses with approximate to 1000 plants. Mechanical vibration (MV) was included as a test treatment. The foraging activity was measured as the number of flowers visited within 5 min, the time spent on a flower collecting pollen, the number of visits that a flower received and the duration of a foraging trip. BI collected pollen more rapidly, visited more flowers within 5 min and did more visits per flower when compared with NP that also lasted longer in their trips. Significant correlations were found between environmental variables and the number of bees entering the hive and the number of bees on the flowers. For NP, the highest correlation was found for light intensity whilst in BI a negative effect of environmental temperature was detected. Regarding the quantity of fruit, BI resulted in higher fruit set when compared with NP, but the latter performed similarly to MV. However, the weight of the fruit and seed number was significantly higher for BI when compared with NP, and this was higher than for MV. Our results demonstrate that at the densities of tomato plants tested, one colony of BI was more efficient pollinator when compared with NP. We suggest that pollination efficiency of NP could have been limited by a reduced number of foragers on the plants at a given time and their limited flight range when compared with BI. Therefore, it will be necessary to evaluate if increasing densities of colonies of NP could improve tomato yield in tropical greenhouses.																		0931-2048	1439-0418		WOS:000252322300010		
J	Pavoine, S; Dufour, AB; Chessel, D				Dufour, Anne-Beatrice/I-9475-2016	Dufour, Anne-Beatrice/0000-0002-9339-4293			From dissimilarities among species to dissimilarities among communities: a double principal coordinate analysis								JOURNAL OF THEORETICAL BIOLOGY				228	4			523	537		10.1016/j.jtbi.2004.02.014				JUN 21 2004	2004	This paper presents a new ordination method to compare several communities containing species that differ according to their taxonomic, morphological or biological features. The objective is first to find dissimilarities among communities from the knowledge about differences among their species, and second to describe these dissimilarities with regard to the feature diversity within communities. In 1986, Rao initiated a general framework for analysing the extent of the diversity. He defined a diversity coefficient called quadratic entropy and a dissimilarity coefficient and proposed a decomposition of this diversity coefficient in a way similar to ANOVA. Furthermore, Gower and Legendre (1986) built a weighted principal coordinate analysis. Using the previous context, we propose a new method called the double principal coordinate analysis (DPCoA) to analyse the relation between two kinds of data. The first contains differences among species (dissimilarity matrix); the second the species distribution among communities (abundance or presence/absence matrix). A multidimensional space assembling the species points and the community points is built. The species points define the original differences between species and the community points define the deduced differences between communities. Furthermore, this multidimensional space is linked with the diversity decomposition into between-community and within-community diversities. One looks for axes that provide a graphical ordination of the communities and project the species onto them. An illustration is proposed comparing bird communities which live in different areas under mediterranean bioclimates. Compared to some existing methods, the double principal coordinate analysis can provide a typology of communities taking account of an abundance matrix and can include dissimilarities among species. Finally, we show that such an approach generalizes some of these methods and allows us to develop new analyses. (C) 2004 Elsevier Ltd. All rights reserved.																		0022-5193	1095-8541		WOS:000222157400008	15178200	
J	Potts, Simon G.; Biesmeijer, Jacobus C.; Kremen, Claire; Neumann, Peter; Schweiger, Oliver; Kunin, William E.				Neumann, Peter/C-9964-2015; Potts, Simon/ABF-9221-2020; Potts, Simon G/C-7250-2008; Schweiger, Oliver/B-4909-2008	Neumann, Peter/0000-0001-5163-5215; Potts, Simon/0000-0002-2045-980X; Potts, Simon G/0000-0002-2045-980X; Schweiger, Oliver/0000-0001-8779-2335			Global pollinator declines: trends, impacts and drivers								TRENDS IN ECOLOGY & EVOLUTION				25	6			345	353		10.1016/j.tree.2010.01.007				JUN 2010	2010	Pollinators are a key component of global biodiversity, providing vital ecosystem services to crops and wild plants. There is clear evidence of recent declines in both wild and domesticated pollinators, and parallel declines in the plants that rely upon them. Here we describe the nature and extent of reported declines, and review the potential drivers of pollinator loss, including habitat loss and fragmentation, agrochemicals, pathogens, alien species, climate change and the interactions between them. Pollinator declines can result in loss of pollination services which have important negative ecological and economic impacts that could significantly affect the maintenance of wild plant diversity, wider ecosystem stability, crop production, food security and human welfare.																		0169-5347	1872-8383		WOS:000278682500005	20188434	
J	Ryabov, Eugene V.; Wood, Graham R.; Fannon, Jessica M.; Moore, Jonathan D.; Bull, James C.; Chandler, Dave; Mead, Andrew; Burroughs, Nigel; Evans, David J.				Evans, David/C-7553-2012; Moore, Jonathan D/D-1796-2013	Moore, Jonathan D/0000-0002-5486-0407; Bull, James/0000-0002-4373-6830; Ryabov, Eugene/0000-0002-4265-9714; Mead, Andrew/0000-0002-4909-8235			A Virulent Strain of Deformed Wing Virus (DWV) of Honeybees (Apis mellifera) Prevails after Varroa destructor-Mediated, or In Vitro, Transmission								PLOS PATHOGENS				10	6					e1004230	10.1371/journal.ppat.1004230				JUN 2014	2014	The globally distributed ectoparasite Varroa destructor is a vector for viral pathogens of the Western honeybee (Apis mellifera), in particular the Iflavirus Deformed Wing Virus (DWV). In the absence of Varroa low levels DWV occur, generally causing asymptomatic infections. Conversely, Varroa-infested colonies show markedly elevated virus levels, increased overwintering colony losses, with impairment of pupal development and symptomatic workers. To determine whether changes in the virus population were due Varroa amplifying and introducing virulent virus strains and/or suppressing the host immune responses, we exposed Varroa-naive larvae to oral and Varroa-transmitted DWV. We monitored virus levels and diversity in developing pupae and associated Varroa, the resulting RNAi response and transcriptome changes in the host. Exposed pupae were stratified by Varroa association (presence/absence) and virus levels (low/high) into three groups. Varroa-free pupae all exhibited low levels of a highly diverse DWV population, with those exposed per os (group NV) exhibiting changes in the population composition. Varroa-associated pupae exhibited either low levels of a diverse DWV population (group VL) or high levels of a near-clonal virulent variant of DWV (group VH). These groups and unexposed controls (C) could be also discriminated by principal component analysis of the transcriptome changes observed, which included several genes involved in development and the immune response. All Varroa tested contained a diverse replicating DWV population implying the virulent variant present in group VH, and predominating in RNA-seq analysis of temporally and geographically separate Varroa-infested colonies, was selected upon transmission from Varroa, a conclusion supported by direct injection of pupae in vitro with mixed virus populations. Identification of a virulent variant of DWV, the role of Varroa in its transmission and the resulting host transcriptome changes furthers our understanding of this important viral pathogen of honeybees.																		1553-7366	1553-7374		WOS:000338197400051	24968198	
