PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Fuerst, M. A.; McMahon, D. P.; Osborne, J. L.; Paxton, R. J.; Brown, M. J. F.				McMahon, Dino P/F-7006-2012; Fuerst, Matthias/J-8479-2014; McMahon, Dino/S-2620-2019; Osborne, Juliet L/I-6776-2012; Paxton, Robert/D-7082-2015	McMahon, Dino P/0000-0003-1119-5299; Fuerst, Matthias/0000-0002-3712-925X; McMahon, Dino/0000-0003-1119-5299; Paxton, Robert/0000-0003-2517-1351			Disease associations between honeybees and bumblebees as a threat to wild pollinators								NATURE				506	7488			364	+		10.1038/nature12977				FEB 20 2014	2014	Emerging infectious diseases (EIDs) pose a risk to human welfare, both directly(1) and indirectly, by affecting managed livestock and wildlife that provide valuable resources and ecosystem services, such as the pollination of crops(2). Honeybees (Apis mellifera), the prevailing managed insect crop pollinator, suffer from a range of emerging and exotic high-impact pathogens(3,4), and population maintenance requires active management by beekeepers to control them. Wild pollinators such as bumblebees (Bombus spp.) are in global decline(5,6), one cause of which may be pathogen spillover from managed pollinators like honeybees(7,8) or commercial colonies of bumblebees(9). Here we use a combination of infection experiments and landscape-scale field data to show that honeybee EIDs are indeed widespread infectious agents within the pollinator assemblage. The prevalence of deformed wing virus (DWV) and the exotic parasite Nosema ceranae in honeybees and bumblebees is linked; as honeybees have higher DWV prevalence, and sympatric bumblebees and honeybees are infected by the same DWV strains, Apis is the likely source of at least one major EID in wild pollinators. Lessons learned from vertebrates(10,11) highlight the need for increased pathogen control in managed bee species to maintain wild pollinators, as declines in native pollinators may be caused by interspecies pathogen transmission originating from managed pollinators.																		0028-0836	1476-4687		WOS:000331477800040	24553241	
J	Gallai, Nicola; Salles, Jean-Michel; Settele, Josef; Vaissiere, Bernard E.				Settele, Josef/A-6371-2009; Salles, Jean-Michel/I-9409-2019	Settele, Josef/0000-0002-8624-4983; Salles, Jean-Michel/0000-0001-5030-2195; Gallai, Nicola/0000-0002-2625-2455			Economic valuation of the vulnerability of world agriculture confronted with pollinator decline								ECOLOGICAL ECONOMICS				68	3			810	821		10.1016/j.ecolecon.2008.06.014				JAN 15 2009	2009	There is mounting evidence of pollinator decline all over the world and consequences in many agricultural areas could be significant. We assessed these consequences by measuring 1) the contribution of insect pollination to the world agricultural output economic value, and 2) the vulnerability of world agriculture in the face of pollinator decline. We used a bioeconomic approach, which integrated the production dependence ratio on pollinators, for the 100 crops used directly for human food worldwide as listed by FAO. The total economic value of pollination worldwide amounted to (sic)153 billion, which represented 9.5% of the value of the world agricultural production used for human food in 2005. In terms of welfare, the consumer surplus loss was estimated between (sic)190 and (sic)310 billion based upon average price elasticities of - 1.5 to - 0.8, respectively. Vegetables and fruits were the leading crop categories in value of insect pollination with about (sic)50 billion each, followed by edible oil crops, stimulants, nuts and spices. The production value of a ton of the crop categories that do not depend on insect pollination averaged (sic)151 while that of those that are pollinator-dependent averaged (sic)761. The vulnerability ratio was calculated for each crop category at the regional and world scales as the ratio between the economic value of pollination and the current total crop value. This ratio varied considerably among crop categories and there was a positive correlation between the rate of vulnerability to pollinators decline of a crop category and its value per production unit. Looking at the capacity to nourish the world population after pollinator loss, the production of 3 crop categories - namely fruits, vegetables, and stimulants - will clearly be below the current consumption level at the world scale and even more so for certain regions like Europe. Yet, although our valuation clearly demonstrates the economic importance of insect pollinators, it cannot be considered as a scenario since it does not take into account the strategic responses of the markets. (C) 2008 Elsevier B.V. All rights reserved.																		0921-8009	1873-6106		WOS:000262812800019		
J	Garibaldi, Lucas A.; Steffan-Dewenter, Ingolf; Winfree, Rachael; Aizen, Marcelo A.; Bommarco, Riccardo; Cunningham, Saul A.; Kremen, Claire; Carvalheiro, Luisa G.; Harder, Lawrence D.; Afik, Ohad; Bartomeus, Ignasi; Benjamin, Faye; Boreux, Virginie; Cariveau, Daniel; Chacoff, Natacha P.; Dudenhoeffer, Jan H.; Freitas, Breno M.; Ghazoul, Jaboury; Greenleaf, Sarah; Hipolito, Juliana; Holzschuh, Andrea; Howlett, Brad; Isaacs, Rufus; Javorek, Steven K.; Kennedy, Christina M.; Krewenka, Kristin M.; Krishnan, Smitha; Mandelik, Yael; Mayfield, Margaret M.; Motzke, Iris; Munyuli, Theodore; Nault, Brian A.; Otieno, Mark; Petersen, Jessica; Pisanty, Gideon; Potts, Simon G.; Rader, Romina; Ricketts, Taylor H.; Rundlof, Maj; Seymour, Colleen L.; Schueepp, Christof; Szentgyoergyi, Hajnalka; Taki, Hisatomo; Tscharntke, Teja; Vergara, Carlos H.; Viana, Blandina F.; Wanger, Thomas C.; Westphal, Catrin; Williams, Neal; Klein, Alexandra M.				Ghazoul, Jaboury/B-2121-2018; Bommarco, Riccardo/E-7109-2016; Viana, Blandina/M-6537-2013; Szentgyorgyi, Hajnalka/AAK-2579-2020; Potts, Simon/ABF-9221-2020; Cunningham, Saul A/B-9947-2009; Holzschuh, Andrea/X-8989-2018; Westphal, Catrin/F-9560-2015; Harder, Lawrence/H-9715-2012; Mayfield, Margaret M/B-7386-2012; Tscharntke, Teja/N-5123-2014; Isaacs, Rufus/AAF-4646-2019; Krishnan, Smitha/O-2282-2017; Freitas, Breno M/F-9509-2012; Hipolito, Juliana/AAQ-1457-2020; Cariveau, Daniel/AAB-9336-2020; Rader, Romina/X-6428-2019; Chacoff, Natacha/K-7595-2019; Howlett, Brad/F-1150-2018; Carvalheiro, Luisa/D-9414-2012; rader, romina/AAL-8067-2020; Potts, Simon G/C-7250-2008; Garibaldi, Lucas A/D-7302-2013; Klein, Alexandra-Maria/J-5871-2016; Rundlof, Maj/C-1789-2014	Bommarco, Riccardo/0000-0001-8888-0476; Viana, Blandina/0000-0002-4924-1257; Szentgyorgyi, Hajnalka/0000-0002-5753-800X; Potts, Simon/0000-0002-2045-980X; Cunningham, Saul A/0000-0003-0703-6893; Holzschuh, Andrea/0000-0002-5235-4746; Westphal, Catrin/0000-0002-2615-1339; Harder, Lawrence/0000-0002-2303-5076; Mayfield, Margaret M/0000-0002-5101-6542; Isaacs, Rufus/0000-0001-7523-4643; Krishnan, Smitha/0000-0002-2851-6813; Freitas, Breno M/0000-0002-9932-2207; Hipolito, Juliana/0000-0002-0721-3143; Rader, Romina/0000-0001-9056-9118; Chacoff, Natacha/0000-0002-1115-6989; Howlett, Brad/0000-0002-0694-135X; Carvalheiro, Luisa/0000-0001-7655-979X; Potts, Simon G/0000-0002-2045-980X; Klein, Alexandra-Maria/0000-0003-2139-8575; Dudenhoffer, Jan-Hendrik/0000-0003-1548-1436; Kennedy, Christina/0000-0001-8902-8728; Otieno, Mark/0000-0002-8509-3298; Seymour, Colleen/0000-0002-6729-2576; Bartomeus, Ignasi/0000-0001-7893-4389; Krewenka, Kristin/0000-0002-1913-1057; Garibaldi, Lucas Alejandro/0000-0003-0725-4049; Aizen, Marcelo/0000-0001-9079-9749; Rundlof, Maj/0000-0003-3014-1544; Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Wild Pollinators Enhance Fruit Set of Crops Regardless of Honey Bee Abundance								SCIENCE				339	6127			1608	+		10.1126/science.1230200				MAR 29 2013	2013	The diversity and abundance of wild insect pollinators have declined in many agricultural landscapes. Whether such declines reduce crop yields, or are mitigated by managed pollinators such as honey bees, is unclear. We found universally positive associations of fruit set with flower visitation by wild insects in 41 crop systems worldwide. In contrast, fruit set increased significantly with flower visitation by honey bees in only 14% of the systems surveyed. Overall, wild insects pollinated crops more effectively; an increase in wild insect visitation enhanced fruit set by twice as much as an equivalent increase in honey bee visitation. Visitation by wild insects and honey bees promoted fruit set independently, so pollination by managed honey bees supplemented, rather than substituted for, pollination by wild insects. Our results suggest that new practices for integrated management of both honey bees and diverse wild insect assemblages will enhance global crop yields.																		0036-8075	1095-9203		WOS:000316731600049	23449997	
J	Genersch, E; Yue, C; Fries, I; de Miranda, JR				Genersch, Elke/C-2232-2009	Genersch, Elke/0000-0001-7906-4530; Rodrigues de Miranda, Joachim/0000-0002-0335-0386			Detection of Deformed wing virus, a honey bee viral pathogen, in bumble bees (Bombus terrestris and Bombus pascuorum) with wing deformities								JOURNAL OF INVERTEBRATE PATHOLOGY				91	1			61	63		10.1016/j.jip.2005.10.002				JAN 2006	2006	Honey bees (Apis mellifera) productively infected with Deformed wing virus (DWV) through Varroa destructor (K destructor) during pupal stages develop into adults showing wing and other morphological deformities. Here,. we report for the first time the occurrence of bumble bees (Bombus terrestris, Bombus pascuorum) exhibiting wing deformities resembling those seen in clinically DWV-infected honey bees. Using specific RT-PCR protocols for the detection of DWV followed by sequencing of the PCR products we could demonstrate that the bumble bees were indeed infected with DWV. Since such deformed bumble bees are not viable DWV infection may pose a serious threat to bumble bee populations. (c) 2005 Elsevier Inc. All rights reserved.																		0022-2011			WOS:000234607400011	16300785	
J	Genersch, Elke				Genersch, Elke/C-2232-2009	Genersch, Elke/0000-0001-7906-4530			Honey bee pathology: current threats to honey bees and beekeeping								APPLIED MICROBIOLOGY AND BIOTECHNOLOGY				87	1			87	97		10.1007/s00253-010-2573-8				JUN 2010	2010	Managed honey bees are the most important commercial pollinators of those crops which depend on animal pollination for reproduction and which account for 35% of the global food production. Hence, they are vital for an economic, sustainable agriculture and for food security. In addition, honey bees also pollinate a variety of wild flowers and, therefore, contribute to the biodiversity of many ecosystems. Honey and other hive products are, at least economically and ecologically rather, by-products of beekeeping. Due to this outstanding role of honey bees, severe and inexplicable honey bee colony losses, which have been reported recently to be steadily increasing, have attracted much attention and stimulated many research activities. Although the phenomenon "decline of honey bees" is far from being finally solved, consensus exists that pests and pathogens are the single most important cause of otherwise inexplicable colony losses. This review will focus on selected bee pathogens and parasites which have been demonstrated to be involved in colony losses in different regions of the world and which, therefore, are considered current threats to honey bees and beekeeping.																		0175-7598	1432-0614		WOS:000277784100009	20401479	
J	Goka, K; Okabe, K; Yoneda, M; Niwa, S								Bumblebee commercialization will cause worldwide migration of parasitic mites								MOLECULAR ECOLOGY				10	8			2095	2099		10.1046/j.0962-1083.2001.01323.x				AUG 2001	2001	We investigated natural populations of three Japanese native bumblebee species to determine the status of infestation by a tracheal mite, Locustacarus buchneri, which we had earlier detected in introduced commercial colonies of the European bumblebee, Bombus terrestris. We also investigated mite infestation in commercial colonies of a Japanese native species, B. ignitus, which are mass-produced in the Netherlands and reimported into Japan. We detected the mite in both natural and commercial colonies of the Japanese species. Comparison of 555 bp sequences of the mitochondrial DNA (mtDNA) cytochrome oxidase I (CO1) gene from the mite showed that there were seven haplotypes, on the basis of combinations of substitutions at eight sites in the gene. The haplotypes of the mites in the Japanese native bumblebees and the haplotypes of the mites in B. terrestris did not overlap; however, mtDNA of mites detected in the commercial colonies of B. ignitus possessed the same sequence as a European haplotype. These results indicate that transportation of bumblebee colonies will cause overseas migration of parasitic mites of different origins.																		0962-1083			WOS:000170667500023	11555253	
J	Goka, K.								Biosecurity measures to prevent the incursion of invasive alien species into Japan and to mitigate their impact								REVUE SCIENTIFIQUE ET TECHNIQUE-OFFICE INTERNATIONAL DES EPIZOOTIES				29	2			299	310		10.20506/rst.29.2.1982				AUG 2010	2010	The 2004 Japanese 'Invasive Alien Species Act' was enacted to control invasive alien species and prevent the damage that they cause to ecosystems. The Act defines invasive alien species as those recognised as, or suspected of, causing damage to ecosystems, human safety, agriculture, forestry and fisheries. Invasive alien species are carefully regulated: raising, planting, keeping or transporting them is prohibited without the express permission of the relevant minister. The Act represents a revolutionary advance for biological conservation in Japan. However, enforcing the Act is problematic. Dealing with the European bumblebee (Bombus terrestris), for example, involved resolving a bitter dilemma between biological conservation and agricultural productivity. The Act also has a serious loophole; it does not include alien micro-organisms. The incursion of amphibian chytridiomycosis into Japan caused confusion for scientists and the Japanese Government because control of such an alien micro-organism was not anticipated in the Act. Japan faces particular difficulties in attempting to control alien species because of its reliance on imports.																		0253-1933			WOS:000281488600009	20919584	
J	Goka, Kouichi; Okabe, Kimiko; Yoneda, Masahiro								Worldwide migration of parasitic mites as a result of bumblebee commercialization								POPULATION ECOLOGY				48	4			285	291		10.1007/s10144-006-0010-8				OCT 2006	2006	We investigated the status of infestation by a tracheal mite, Locustacarus buchneri, in natural populations of a Japanese native bumblebee species, Bombus hypocrita, collected on Hokkaido Island and in the Aomori prefecture between 1997 and 2001. We also investigated mite infestation in commercial colonies of the European bumblebee, Bombus terrestris, imported from the Netherlands and Belgium, and the Japanese native species, B. ignitus, imported from the Netherlands, between 1997 and 2001. We detected mites in natural populations of the two B. hypocrita subspecies and in the commercial colonies. Analysis of variations in 535 bp sequences of the mitochondrial cytochrome oxidase subunit 1 (CO1) gene showed that the mite haplotypes in the native populations and in the imported colonies did not overlap in 1997-1999, but in 2000-2001 some mites possessing European CO1 haplotypes were detected in the natural populations of Japanese native bumblebees. In addition, many mites possessing Japanese haplotypes were detected in the imported commercial colonies from Europe. Considering the fact that the Japanese native bumblebees, B. hypocrita, were once exported to Europe for commercialization, these results suggest that bumblebee commercialization has caused overseas migration and cross-infestation of parasitic mites among natural and commercial colonies. However, because the Japanese and European CO1 haplotypes were closely related, there was a possibility that the European haplotypes found in the mites in the Hokkaido Island revealed native variation. To clarify the status of mite invasion, further detailed analysis of genetic variation of the mite, using other genetic markers on additional samples, need to be performed.					22nd Symposium of the Society-of-Population-Ecology22nd Symposium of the Society-of-Population-Ecology	OCT 28-30, 2005OCT 28-30, 2005	Soc Populat EcolSoc Populat Ecol	Ishikawa, JAPANIshikawa, JAPAN										1438-3896			WOS:000241451500005		
J	Goulson, D; Hughes, WOH; Derwent, LC; Stout, JC				Goulson, David/A-2462-2010; Stout, Jane/AAS-8867-2020; Stout, Jane C/B-1631-2010; Hughes, William OH/A-6957-2014	Goulson, David/0000-0003-4421-2876; Stout, Jane/0000-0002-2027-0863; Stout, Jane C/0000-0002-2027-0863; Hughes, William OH/0000-0003-0951-9768			Colony growth of the bumblebee, Bombus terrestris, in improved and conventional agricultural and suburban habitats								OECOLOGIA				130	2			267	273		10.1007/s004420100803				JAN 2002	2002	Many bumblebee species are declining at a rapid rate in the United Kingdom and elsewhere. This is commonly attributed to the decline in floral resources that has resulted from an intensification in farming practices. Here we assess growth of nests of the bumblebee, Bombus terrestris, in habitats providing different levels of floral resources. Experimental nests were placed out in conventional farmland, in farmland with flower-rich conservation measures and in suburban areas. Nests gained weight more quickly and attained a larger final size in suburban areas compared to elsewhere. The diversity of pollens gathered by bees was highest in suburban areas, and lowest in conventional farmland. Nests in suburban areas were also more prone to attack by the specialist bumblebee parasite Aphomia sociella, suggesting that this moth is more abundant in suburban areas than elsewhere. Overall, our results demonstrate that gardens provide a greater density and diversity of floral resources than farmland, and probably support larger populations of B. terrestris. Contrary to expectation, schemes deployed to enhance farmland biodiversity appear to have little measurable impact on nest growth of this bumblebee species. We argue that B. terrestris probably forage over a larger scale than that on which farms are managed, so that nest growth is determined by the management of a large number of neighbouring farms, 7 not just that in which the nest is located.																		0029-8549	1432-1939		WOS:000173912100013	28547150	
J	Graystock, Peter; Yates, Kathryn; Evison, Sophie E. F.; Darvill, Ben; Goulson, Dave; Hughes, William O. H.				Graystock, Peter/H-4821-2013; Graystock, Peter/AAK-8460-2021; Hughes, William OH/A-6957-2014; Goulson, David/A-2462-2010; Evison, Sophie/Y-3993-2019	Graystock, Peter/0000-0002-0248-2571; Graystock, Peter/0000-0002-0248-2571; Hughes, William OH/0000-0003-0951-9768; Goulson, David/0000-0003-4421-2876; 			The Trojan hives: pollinator pathogens, imported and distributed in bumblebee colonies								JOURNAL OF APPLIED ECOLOGY				50	5			1207	1215		10.1111/1365-2664.12134				OCT 2013	2013	Over a million commercially produced bumblebee colonies are imported annually on a global scale for the pollination of greenhouse crops. After importation, they interact with other pollinators, with an associated risk of any parasites they carry infecting and harming native bees. National and supranational regulations are designed to prevent this, and commercially produced bumblebee colonies are accordingly now often sold and imported as being parasite-free. Here, we used molecular methods to examine the occurrence of parasites in bumblebee colonies that were commercially produced in 2011 and 2012 by three producers. We then used controlled experiments to determine whether any parasites present were infectious. We found that 77% of the commercially produced bumblebee colonies from the three producers, which were imported on the basis of being free of parasites, in fact carried microbial parasites, with five different parasites being detected across the total sample of bumblebees and a further three in the pollen supplied with the colonies as food. Our controlled experiments demonstrated that at least three of these parasites were infectious to bumblebees with significant negative effects on their health. Furthermore, we also found that at least four of the parasites carried by commercially produced bumblebees were infectious to honeybees, indicating that they pose a risk to other pollinators as well.Synthesis and applications. The results demonstrate that commercially produced bumblebee colonies carry multiple, infectious parasites that pose a significant risk to other native and managed pollinators. More effective disease detection and management strategies are urgently needed to reduce the pathogen spillover threat from commercially produced bumblebees.The results demonstrate that commercially produced bumblebee colonies carry multiple, infectious parasites that pose a significant risk to other native and managed pollinators. More effective disease detection and management strategies are urgently needed to reduce the pathogen spillover threat from commercially produced bumblebees.																		0021-8901	1365-2664		WOS:000325079800014		
J	Hung, ACF								PCR detection of Kashmir bee virus in honey bee excreta								JOURNAL OF APICULTURAL RESEARCH				39	3-4			103	106		10.1080/00218839.2000.11101029				2000	2000	Using direct RT-PCR, Kashmir bee virus (KBV) was detected in the faecal material of worker and queen honey bees (Apis mellifera). This occurrence implies that KBV could be transmitted horizontally in bee colonies without involving the suspected mite vector, Varroa jacobsoni. The molecular techniques described in this study can be used to certify KBV-free queens sold to beekeepers.																		0021-8839			WOS:000166815300002		
J	Klein, Alexandra-Maria; Vaissiere, Bernard E.; Cane, James H.; Steffan-Dewenter, Ingolf; Cunningham, Saul A.; Kremen, Claire; Tscharntke, Teja				Cane, James H/C-1636-2019; Klein, Alexandra-Maria/J-5871-2016; Tscharntke, Teja/N-5123-2014; Rodrigues, Flavio/A-8724-2014; Cunningham, Saul A/B-9947-2009	Cane, James H/0000-0002-4745-382X; Klein, Alexandra-Maria/0000-0003-2139-8575; Rodrigues, Flavio/0000-0001-8538-0089; Cunningham, Saul A/0000-0003-0703-6893; Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Importance of pollinators in changing landscapes for world crops								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				274	1608			303	313		10.1098/rspb.2006.3721				FEB 7 2007	2007	The extent of our reliance on animal pollination for world crop production for human food has not previously been evaluated and the previous estimates for countries or continents have seldom used primary data. In this review, we expand the previous estimates using novel primary data from 200 countries and found that fruit, vegetable or seed production from 87 of the leading global food crops is dependent upon animal pollination, while 28 crops do not rely upon animal pollination. However, global production volumes give a contrasting perspective, since 60% of global production comes from crops that do not depend on animal pollination, 35% from crops that depend on pollinators, and 5% are unevaluated. Using all crops traded on the world market and setting aside crops that are solely passively self-pollinated, wind-pollinated or parthenocarpic, we then evaluated the level of dependence on animal-mediated pollination for crops that are directly consumed by humans. We found that pollinators are essential for 13 crops, production is highly pollinator dependent for 30, moderately for 27, slightly for 21, unimportant for 7, and is of unknown significance for the remaining 9. We further evaluated whether local and landscape-wide management for natural pollination services could help to sustain crop diversity and production. Case studies for nine crops on four continents revealed that agricultural intensification jeopardizes wild bee communities and their stabilizing effect on pollination services at the landscape scale.																		0962-8452	1471-2954		WOS:000243354100001	17164193	
J	Koch, Hauke; Schmid-Hempel, Paul				Koch, Hauke/C-6138-2012; Koch, Hauke/L-5404-2017	Koch, Hauke/0000-0002-2694-7775			Socially transmitted gut microbiota protect bumble bees against an intestinal parasite								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				108	48			19288	19292		10.1073/pnas.1110474108				NOV 29 2011	2011	Populations of important pollinators, such as bumble bees and honey bees, are declining at alarming rates worldwide. Parasites are likely contributing to this phenomenon. A distinct resident community of bacteria has recently been identified in bumble bees and honey bees that is not shared with related solitary bee species. We now show that the presence of these microbiota protects bee hosts against a widespread and highly virulent natural parasite (Crithidia bombi) in an experimental setting. We add further support to this antagonistic relationship from patterns found in field data. For the successful establishment of these microbiota and a protective effect, exposure to feces from nest mates was needed after pupal eclosion. Transmission of beneficial gut bacteria could therefore represent an important benefit of sociality. Our results stress the importance of considering the host microbiota as an "extended immune phenotype" in addition to the host immune system itself and provide a unique perspective to understanding bees in health and disease.																		0027-8424			WOS:000297463100042	22084077	
J	Lepais, Olivier; Darvill, Ben; O'Connor, Stephanie; Osborne, Juliet L.; Sanderson, Roy A.; Cussans, John; Goffe, Louis; Goulson, Dave				borba, jared/D-6810-2015; Goulson, David/A-2462-2010; Cussans, John/A-2764-2010; Osborne, Juliet L/I-6776-2012; Lepais, Olivier/D-1849-2009	Goulson, David/0000-0003-4421-2876; Lepais, Olivier/0000-0002-6102-9478; Goffe, Louis/0000-0002-3623-2458			Estimation of bumblebee queen dispersal distances using sibship reconstruction method								MOLECULAR ECOLOGY				19	4			819	831		10.1111/j.1365-294X.2009.04500.x				FEB 2010	2010	Dispersal ability is a key determinant of the propensity of an organism to cope with habitat fragmentation and climate change. Here we quantify queen dispersal in two common bumblebee species in an arable landscape. Dispersal was measured by taking DNA samples from workers in the spring and summer, and from queens in the following spring, at 14 sites across a landscape. The queens captured in the spring must be full sisters of workers that were foraging in the previous year. A range of sibship reconstruction methods were compared using simulated data sets including or no genotyping errors. The program Colony gave the most accurate reconstruction and was used for our analysis of queen dispersal. Comparison of queen dispersion with worker foraging distances was used to take into account an expected low level of false identification of sister pairs which might otherwise lead to overestimates of dispersal. Our data show that Bombus pascuorum and B. lapidarius queens can disperse by at least 3 and 5 km, respectively. These estimates are consistent with inferences drawn from studies of population structuring in common and rare bumblebee species, and suggest that regular gene flow over several kilometres due to queen dispersal are likely to be sufficient to maintain genetic cohesion of ubiquitous species over large spatial scales whereas rare bumblebee species appear unable to regularly disperse over distances greater than 10 km. Our results have clear implications for conservation strategies for this important pollinator group, particularly when attempting to conserve fragmented populations.																		0962-1083	1365-294X		WOS:000273953400017	20089127	
J	Levitt, Abby L.; Singh, Rajwinder; Cox-Foster, Diana L.; Rajotte, Edwin; Hoover, Kelli; Ostiguy, Nancy; Holmes, Edward C.				Holmes, Edward/Y-2789-2019	Holmes, Edward/0000-0001-9596-3552			Cross-species transmission of honey bee viruses in associated arthropods								VIRUS RESEARCH				176	1-2			232	240		10.1016/j.virusres.2013.06.013				SEP 2013	2013	There are a number of RNA virus pathogens that represent a serious threat to the health of managed honey bees (Apis mellifera). That some of these viruses are also found in the broader pollinator community suggests the wider environmental spread of these viruses, with the potential for a broader impact on ecosystems. Studies on the ecology and evolution of these viruses in the arthropod community as a whole may therefore provide important insights into these potential impacts. We examined managed A. mellifera colonies, nearby non-Apis hymenopteran pollinators, and other associated arthropods for the presence of five commonly occurring picorna-like RNA viruses of honey bees - black queen cell virus, deformed wing virus, Israeli acute paralysis virus, Kashmir bee virus and sacbrood virus. Notably, we observed their presence in several arthropod species. Additionally, detection of negative-strand RNA using strand-specific RT-PCR assays for deformed wing virus and Israeli acute paralysis virus suggests active replication of deformed wing virus in at least six non-Apis species and active replication of Israeli acute paralysis virus in one non-Apis species. Phylogenetic analysis of deformed wing virus also revealed that this virus is freely disseminating across the species sampled in this study. In sum, our study indicates that these viruses are not specific to the pollinator community and that other arthropod species have the potential to be involved in disease transmission in pollinator populations. (C) 2013 Elsevier B.V. All rights reserved.																		0168-1702	1872-7492		WOS:000323858500027	23845302	
J	Li, Jilian; Qin, Haoran; Wu, Jie; Sadd, Ben M.; Wang, Xiuhong; Evans, Jay D.; Peng, Wenjun; Chen, Yanping				Evans, Jay D/C-8408-2012	Evans, Jay D/0000-0002-0036-4651; Sadd, Ben/0000-0003-3136-5144			The Prevalence of Parasites and Pathogens in Asian Honeybees Apis cerana in China								PLOS ONE				7	11					e47955	10.1371/journal.pone.0047955				NOV 7 2012	2012	Pathogens and parasites represent significant threats to the health and well-being of honeybee species that are key pollinators of agricultural crops and flowers worldwide. We conducted a nationwide survey to determine the occurrence and prevalence of pathogens and parasites in Asian honeybees, Apis cerana, in China. Our study provides evidence of infections of A. cerana by pathogenic Deformed wing virus (DWV), Black queen cell virus (BQCV), Nosema ceranae, and C. bombi species that have been linked to population declines of European honeybees, A. mellifera, and bumble bees. However, the prevalence of DWV, a virus that causes widespread infection in A. mellifera, was low, arguably a result of the greater ability of A. cerana to resist the ectoprasitic mite Varroa destructor, an efficient vector of DWV. Analyses of microbial communities from the A. cerana digestive tract showed that Nosema infection could have detrimental effects on the gut microbiota. Workers infected by N. ceranae tended to have lower bacterial quantities, with these differences being significant for the Bifidobacterium and Pasteurellaceae bacteria groups. The results of this nationwide screen show that parasites and pathogens that have caused serious problems in European honeybees can be found in native honeybee species kept in Asia. Environmental changes due to new agricultural practices and globalization may facilitate the spread of pathogens into new geographic areas. The foraging behavior of pollinators that are in close geographic proximity likely have played an important role in spreading of parasites and pathogens over to new hosts. Phylogenetic analyses provide insights into the movement and population structure of these parasites, suggesting a bidirectional flow of parasites among pollinators. The presence of these parasites and pathogens may have considerable implications for an observed population decline of Asian honeybees.																		1932-6203			WOS:000311935800030	23144838	
J	Longdon, Ben; Hadfield, Jarrod D.; Webster, Claire L.; Obbard, Darren J.; Jiggins, Francis M.				Obbard, Darren/A-9235-2008; Longdon, Ben/F-4132-2010; Longdon, Ben/AAE-4224-2021	Obbard, Darren/0000-0001-5392-8142; Longdon, Ben/0000-0001-6936-1697; Jiggins, Francis Michael/0000-0001-7470-8157			Host Phylogeny Determines Viral Persistence and Replication in Novel Hosts								PLOS PATHOGENS				7	9					e1002260	10.1371/journal.ppat.1002260				SEP 2011	2011	Pathogens switching to new hosts can result in the emergence of new infectious diseases, and determining which species are likely to be sources of such host shifts is essential to understanding disease threats to both humans and wildlife. However, the factors that determine whether a pathogen can infect a novel host are poorly understood. We have examined the ability of three host-specific RNA-viruses (Drosophila sigma viruses from the family Rhabdoviridae) to persist and replicate in 51 different species of Drosophilidae. Using a novel analytical approach we found that the host phylogeny could explain most of the variation in viral replication and persistence between different host species. This effect is partly driven by viruses reaching a higher titre in those novel hosts most closely related to the original host. However, there is also a strong effect of host phylogeny that is independent of the distance from the original host, with viral titres being similar in groups of related hosts. Most of this effect could be explained by variation in general susceptibility to all three sigma viruses, as there is a strong phylogenetic correlation in the titres of the three viruses. These results suggest that the source of new emerging diseases may often be predictable from the host phylogeny, but that the effect may be more complex than simply causing most host shifts to occur between closely related hosts.																		1553-7366	1553-7374		WOS:000295409000060	21966271	
J	Lopez-Vaamonde, C; Koning, JW; Brown, RM; Jordan, WC; Bourke, AFG				Bourke, Andrew/E-5271-2011; Vaamonde, Carlos Lopez/A-5548-2009	Vaamonde, Carlos Lopez/0000-0003-2278-2368; Koning, Will/0000-0002-9895-1140			Social parasitism by male-producing reproductive workers in a eusocial insect								NATURE				430	6999			557	560		10.1038/nature02769				JUL 29 2004	2004	The evolution of extreme cooperation, as found in eusocial insects ( those with a worker caste), is potentially undermined by selfish reproduction among group members(1-3). In some eusocial Hymenoptera ( ants, bees and wasps), workers can produce male offspring from unfertilized eggs(4). Kin selection theory predicts levels of worker reproduction as a function of the relatedness structure of the workers' natal colony and the colony-level costs of worker reproduction(5,6). However, the theory has been only partially successful in explaining levels of worker reproduction(7-9). Here we show that workers of a eusocial bumble bee (Bombus terrestris) enter unrelated, conspecific colonies in which they then produce adult male offspring, and that such socially parasitic workers reproduce earlier and are significantly more reproductive and aggressive than resident workers that reproduce within their own colonies. Explaining levels of worker reproduction, and hence the potential of worker selfishness to undermine the evolution of cooperation, will therefore require more than simply a consideration of the kin-selected interests of resident workers. It will also require knowledge of the full set of reproductive options available to workers, including intraspecific social parasitism.																		0028-0836	1476-4687		WOS:000222946100047	15282605	
