PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Djordjevic, SP; Smith, LA; Forbes, WA; Hornitzky, MA				Djordjevic, Steven/A-2024-2013	Djordjevic, Steven/0000-0001-9301-5372			Geographically diverse Australian isolates of Melissococcus pluton exhibit minimal genotypic diversity by restriction endonuclease analysis								FEMS MICROBIOLOGY LETTERS				173	2			311	318						APR 15 1999	1999	Melissococcus pluton, the causative agent of European foulbrood is an economically significant disease of honey bees (Apis mellifera) across most regions of the world and is prevalent throughout most stales of Australia. 49 Isolates of M. pluton recovered from diseased colonies or honey samples in New South Wales, Queensland, South Australia, Tasmania and Victoria were compared using SDS-PAGE, Western immunoblotting and restriction endonuclease analyses. DNA profiles of all 49 geographically diverse isolates showed remarkably similar AluI profiles although four isolates (one each from Queensland, South Australia, New South Wales and Victoria) displayed minor profile variations compared to AluI patterns of all other isolates. DNA from a subset of the 49 Australian and three isolates from the United Kingdom were digested separately with the restriction endonucleases CfoI, RsaI and DraI. Restriction endonuclease fragment patterns generated using these enzymes were also similar although minor variations were noted. SDS-PAGE of whole cell proteins from 13 of the 49 isolates from different stales of Australia, including the four isolates which displayed minor profile variations (AluI) produced indistinguishable patterns. Major immunoreactive proteins of approximate molecular masses of 21, 24, 28, 30, 36, 40, 44, 56, 60, 71, 79 and 95 kDa were observed in immunoblots of whole cell lysates of 22 of the 49 isolates and reacted with rabbit hyperimmune antibodies raised against M. pluton whole cells. Neither SDS-PAGE or immunoblotting was capable of distinguishing differences between geographically diverse isolates of M. pluton. Collectively these data confirm that Australian isolates of M. pluton are genetically homogeneous and that this species may be clonal. Plasmid DNA was not detected in whole cell DNA profiles of any isolate resolved using agarose gel electrophoresis. (C) 1999 Federation of European Microbiological Societies. Published by Elsevier Science B.V. All rights reserved.																		0378-1097	1574-6968		WOS:000079640800006	10227161	
J	Djukic, Marvin; Brzuszkiewicz, Elzbieta; Fuenfhaus, Anne; Voss, Joern; Gollnow, Kathleen; Poppinga, Lena; Liesegang, Heiko; Garcia-Gonzalez, Eva; Genersch, Elke; Daniel, Rolf					Funfhaus, Anne/0000-0003-0990-5853; Daniel, Rolf/0000-0002-8646-7925; Liesegang, Heiko/0000-0003-1792-2047; Genersch, Elke/0000-0001-7906-4530			How to Kill the Honey Bee Larva: Genomic Potential and Virulence Mechanisms of Paenibacillus larvae								PLOS ONE				9	3					e90914	10.1371/journal.pone.0090914				MAR 5 2014	2014	Paenibacillus larvae, a Gram positive bacterial pathogen, causes American Foulbrood (AFB), which is the most serious infectious disease of honey bees. In order to investigate the genomic potential of P. larvae, two strains belonging to two different genotypes were sequenced and used for comparative genome analysis. The complete genome sequence of P. larvae strain DSM 25430 (genotype ERIC II) consisted of 4,056,006 bp and harbored 3,928 predicted protein-encoding genes. The draft genome sequence of P. larvae strain DSM 25719 (genotype ERIC I) comprised 4,579,589 bp and contained 4,868 protein-encoding genes. Both strains harbored a 9.7 kb plasmid and encoded a large number of virulence-associated proteins such as toxins and collagenases. In addition, genes encoding large multimodular enzymes producing nonribosomally peptides or polyketides were identified. In the genome of strain DSM 25719 seven toxin associated loci were identified and analyzed. Five of them encoded putatively functional toxins. The genome of strain DSM 25430 harbored several toxin loci that showed similarity to corresponding loci in the genome of strain DSM 25719, but were non-functional due to point mutations or disruption by transposases. Although both strains cause AFB, significant differences between the genomes were observed including genome size, number and composition of transposases, insertion elements, predicted phage regions, and strain-specific island-like regions. Transposases, integrases and recombinases are important drivers for genome plasticity. A total of 390 and 273 mobile elements were found in strain DSM 25430 and strain DSM 25719, respectively. Comparative genomics of both strains revealed acquisition of virulence factors by horizontal gene transfer and provided insights into evolution and pathogenicity.																		1932-6203			WOS:000332479400144	24599066	
J	Dobbelaere, W; de Graaf, DC; Peeters, JE; Jacobs, FJ								Development of a fast and reliable diagnostic method for American foulbrood disease (Paenibacillus larvae subsp larvae) using a 16S rRNA gene based PCR								APIDOLOGIE				32	4			363	370						JUL-AUG 2001	2001	Paenibacillus larvae larvae is the causative agent of American foulbrood (AFB), a serious honeybee disease. The ability to detect and identify this organism promptly is important to allow effective sanitary measures in case of AFB. P. larvae larvae is a fastidious and slow-growing bacterium and primary isolation and presumptive identification can be difficult and time-consuming. In this study the use of PCR is described for a rapid and reliable diagnosis. The developed PCR assay is specific for P. larvae as no amplicons were produced from 13 related or hive-related species. Only with P. larvae larvae and P. larvae pulvifaciens DNA as template, an amplicon was formed. A positive reaction was also observed when DNA was extracted directly from remains of an AFB diseased larva. Thus this PCR assay provides a reliable diagnosis for AFB in only 4 hours.																		0044-8435			WOS:000170394700007		
J	Ebeling, Julia; Knispel, Henriette; Hertlein, Gillian; Fuenfhaus, Anne; Genersch, Elke				Ebeling, Julia/AAG-4931-2021	Ebeling, Julia/0000-0001-6575-7803; Funfhaus, Anne/0000-0003-0990-5853; Genersch, Elke/0000-0001-7906-4530			Biology of Paenibacillus larvae, a deadly pathogen of honey bee larvae								APPLIED MICROBIOLOGY AND BIOTECHNOLOGY				100	17			7387	7395		10.1007/s00253-016-7716-0				SEP 2016	2016	The gram-positive bacterium Paenibacillus larvae is the etiological agent of American Foulbrood of honey bees, a notifiable disease in many countries. Hence, P. larvae can be considered as an entomopathogen of considerable relevance in veterinary medicine. P. larvae is a highly specialized pathogen with only one established host, the honey bee larva. No other natural environment supporting germination and proliferation of P. larvae is known. Over the last decade, tremendous progress in the understanding of P. larvae and its interactions with honey bee larvae at a molecular level has been made. In this review, we will present the recent highlights and developments in P. larvae research and discuss the impact of some of the findings in a broader context to demonstrate what we can learn from studying "exotic" pathogens.																		0175-7598	1432-0614		WOS:000381583400003	27394713	
J	Ebeling, Julia; Fuenfhaus, Anne; Knispel, Henriette; Krska, Daniel; Ravulapalli, Ravikiran; Heney, Kayla A.; Lugo, Miguel R.; Merrill, A. Rod; Genersch, Elke				Ebeling, Julia/AAG-4931-2021; Merrill, Rod/M-8313-2014	Ebeling, Julia/0000-0001-6575-7803; Funfhaus, Anne/0000-0003-0990-5853; Genersch, Elke/0000-0001-7906-4530			Characterization of the toxin Plx2A, a RhoA-targeting ADP-ribosyltransferase produced by the honey bee pathogen Paenibacillus larvae								ENVIRONMENTAL MICROBIOLOGY				19	12			5100	5116		10.1111/1462-2920.13989				DEC 2017	2017	The toxin Plx2A is an important virulence factor of Paenibacillus larvae, the etiological agent of American Foulbrood, the most destructive bacterial disease of honey bees. Biochemical and functional analyses as well as the crystal structure of Plx2A revealed that it belongs to the C3 mono-ADP-ribosylating toxin subgroup. RhoA was identified as the cellular target of Plx2A activity. The kinetic parameters (K-M, k(cat)) were established for both the transferase and glycohydrolase reactions. When expressed in yeast, Plx2A was cytotoxic for eukaryotic cells and catalytic variants confirmed that the cytotoxicity of Plx2A depends on its enzymatic activity. The crystal structure of Plx2A was solved to 1.65 angstrom and confirmed that it is a C3-like toxin, although with a new molecular twist, it has a B-domain. A molecular model of the active' enzyme conformation in complex with NAD(+) was produced by computational methods based on the recent structure of C3bot1 with RhoA. In murine macrophages, Plx2A induced actin cytoskeleton reorganization while in insect cells, vacuolization and the occurrence of bi-nucleated cells was observed. The latter is indicative of an inhibition of cytokinesis. All these cellular effects are consistent with Plx2A inhibiting the activity of RhoA by covalent modification.																		1462-2912	1462-2920		WOS:000418352800023	29124866	
J	ELSANOUSI, SM; ELSARAG, MSA; MOHAMED, SE								PROPERTIES OF SERRATIA-MARCESCENS ISOLATED FROM DISEASED HONEYBEE (APIS-MELLIFERA) LARVAE								JOURNAL OF GENERAL MICROBIOLOGY				133				215	219						JAN 1987	1987																			0022-1287			WOS:A1987F610500026		
J	ESKAFI, FM; MCCOY, RE; NORRIS, RC								PATHOLOGY OF SPIROPLASMA-FLORICOLA IN GALLERIA-MELLONELLA LARVAE								JOURNAL OF INVERTEBRATE PATHOLOGY				49	1			1	13		10.1016/0022-2011(87)90119-4				JAN 1987	1987																			0022-2011			WOS:A1987F414400001		
J	FLYG, C; KENNE, K; BOMAN, HG								INSECT PATHOGENIC PROPERTIES OF SERRATIA-MARCESCENS - PHAGE-RESISTANT MUTANTS WITH A DECREASED RESISTANCE TO CECROPIA IMMUNITY AND A DECREASED VIRULENCE TO DROSOPHILA								JOURNAL OF GENERAL MICROBIOLOGY				120	SEP			173	181						1980	1980																			0022-1287			WOS:A1980KU88800018	7012273	
J	Fuenfhaus, Anne; Poppinga, Lena; Genersch, Elke					Funfhaus, Anne/0000-0003-0990-5853; Genersch, Elke/0000-0001-7906-4530			Identification and characterization of two novel toxins expressed by the lethal honey bee pathogen Paenibacillus larvae, the causative agent of American foulbrood								ENVIRONMENTAL MICROBIOLOGY				15	11			2951	2965		10.1111/1462-2920.12229				NOV 2013	2013	Paenibacillus larvae is a Gram-positive bacterial pathogen causing the epizootic American foulbrood in honey bee larvae. Four so-called enterobacterial repetitive intergenic consensus (ERIC) genotypes of P.larvae exist with P.larvae genotypes ERIC I and ERIC II being responsible for disease outbreaks all over the world. Very few molecular data on the pathogen, on pathogenesis or on virulence factors exist. We now identified two genomic loci in P.larvaeERIC I coding for two binary AB toxins, Plx1 and Plx2. In silico analyses revealed that Plx1 is the third member of an enigmatic family of AB toxins so far only comprising MTX1 of Lysinibacillus sphaericus and pierisin-like toxins expressed by several butterflies. Plx2 is also remarkable because the A-domain is highly similar to C3 exoenzymes, which normally are single domain proteins, while the B-domain is homologous to B-domains of C2-toxins. We constructed P.larvae mutants lacking expression of Plx1, Plx2 or both toxins and demonstrated that these toxins are important virulence factors for P.larvaeERIC I.																		1462-2912	1462-2920		WOS:000326108700006	23992535	
J	Fuenfhaus, Anne; Genersch, Elke					Genersch, Elke/0000-0001-7906-4530; Funfhaus, Anne/0000-0003-0990-5853			Proteome analysis of Paenibacillus larvae reveals the existence of a putative S-layer protein								ENVIRONMENTAL MICROBIOLOGY REPORTS				4	2			194	202		10.1111/j.1758-2229.2011.00320.x				APR 2012	2012	Honey bee pathology has attracted much interest recently due to the problems with honey bee declines in many regions of the world. American Foulbrood (AFB) caused by Paenibacillus larvae is the most devastating bacterial brood disease of the Western honey bee (Apis mellifera) causing considerable economic losses to beekeepers worldwide. AFB outbreaks are mainly caused by two differentially virulent genotypes of P. larvae, P. larvae ERIC I and ERIC II. To better understand AFB pathogenesis and to complement already existing data from the genetic level we aimed at obtaining expression data from the protein level. We successfully developed a protocol for two-dimensional proteome analysis of P. larvae with subsequent mass-spectrometry based protein sequencing. Based on the obtained master protein maps of P. larvae genotypes ERIC I and II we identified the dominantly expressed cytosolic proteins of both genotypes, some of them presumably linked to pathogenesis and virulence. Comparing the master maps of both genotypes revealed differentially expressed proteins, i.e. a putative S-layer protein which is expressed by P. larvae ERIC II but absent from the proteome of P. larvae ERIC I. The implications of our findings for pathogenesis of AFB and virulence of P. larvae will be discussed.																		1758-2229			WOS:000303242200005	23757273	
J	Fuenfhaus, Anne; Ashiralieva, Ainura; Borriss, Rainer; Genersch, Elke				Genersch, Elke/C-2232-2009; Borriss, Rainer/C-5026-2012	Borriss, Rainer/0000-0003-3726-1004; Funfhaus, Anne/0000-0003-0990-5853; Genersch, Elke/0000-0001-7906-4530			Use of suppression subtractive hybridization to identify genetic differences between differentially virulent genotypes of Paenibacillus larvae, the etiological agent of American Foulbrood of honeybees								ENVIRONMENTAL MICROBIOLOGY REPORTS				1	4			240	250		10.1111/j.1758-2229.2009.00039.x				AUG 2009	2009	Paenibacillus larvae is the causative agent of American Foulbrood of honeybees, a fatal brood disease not only killing infected larvae but also lethal to infected colonies. Recently four different genotypes of P. larvae (enterobacterial repetitive intergenic consensus I-IV) have been described and it was shown that these genotypes also differ in phenotype, especially in virulence. To unravel the genetic differences between these four genotypes, suppression subtractive hybridization was used. From 106 analysed clones, 92 represented genotype-specific sequences, whereas 14 sequences turned out to be specific only for the particular strain used as tester in the subtraction. Nearly half of the sequences (46%) could only be annotated based on poorly characterized sequences. The remaining sequences corresponded to categories related to metabolism, especially secondary metabolite biosynthesis, transport and catabolism, to information storage and processing, and to cellular processes. In particular, we could show that the P. larvae genome contains genes and/or giant gene clusters coding for antibiotics, and we identified the first P. larvae toxin, a member of the family of adenosine diphosphate-ribosyltransferases.																		1758-2229			WOS:000278602600005	23765853	
J	Garcia-Gonzalez, Eva; Mueller, Sebastian; Ensle, Paul; Suessmuth, Roderich D.; Genersch, Elke					Sussmuth, Roderich/0000-0001-7027-2069; Genersch, Elke/0000-0001-7906-4530			Elucidation of sevadicin, a novel non-ribosomal peptide secondary metabolite produced by the honey bee pathogenic bacterium Paenibacillus larvae								ENVIRONMENTAL MICROBIOLOGY				16	5			1297	1309		10.1111/1462-2920.12417				MAY 2014	2014	American foulbrood (AFB) caused by the bee pathogenic bacterium Paenibacillus larvae is the most devastating bacterial disease of honey bees worldwide. From AFB-dead larvae, pure cultures of P. larvae can normally be cultivated indicating that P. larvae is able to defend its niche against all other bacteria present. Recently, comparative genome analysis within the species P. larvae suggested the presence of gene clusters coding for multi-enzyme complexes, such as non-ribosomal peptide synthetases (NRPSs). The products of these enzyme complexes are known to have a wide range of biological activities including antibacterial activities. We here present our results on antibacterial activity exhibited by vegetative P. larvae and the identification and analysis of a novel antibacterially active P. larvae tripeptide (called sevadicin; Sev) produced by a NRPS encoded by a gene cluster found in the genome of P. larvae. Identification of Sev was ultimately achieved by comparing the secretome of wild-type P. larvae with knockout mutants of P. larvae lacking production of Sev. Subsequent mass spectrometric studies, enantiomer analytics and chemical synthesis revealed the sequence and configuration of the tripeptide, D-Phe-D-ALa-Trp, which was shown to have antibacterial activity. The relevance of our findings is discussed in respect to host-pathogen interactions.																		1462-2912	1462-2920		WOS:000334802400008	24975930	
J	Garcia-Gonzalez, Eva; Mueller, Sebastian; Hertlein, Gillian; Heid, Nina; Suessmuth, Roderich D.; Genersch, Elke					Sussmuth, Roderich/0000-0001-7027-2069; Genersch, Elke/0000-0001-7906-4530			Biological effects of paenilamicin, a secondary metabolite antibiotic produced by the honey bee pathogenic bacterium Paenibacillus larvae								MICROBIOLOGYOPEN				3	5			642	656		10.1002/mbo3.195				OCT 2014	2014	Paenibacillus larvae is the etiological agent of American Foulbrood (AFB) a world-wide distributed devastating disease of the honey bee brood. Previous comparative genome analysis and more recently, the elucidation of the bacterial genome, provided evidence that this bacterium harbors putative functional nonribosomal peptide synthetases (NRPSs) and polyketide synthases (PKSs) and therefore, might produce nonribosomal peptides (NRPs) and polyketides (PKs). Such biosynthesis products have been shown to display a wide-range of biological activities such as antibacterial, antifungal or cytotoxic activity. Herein we present an in silico analysis of the first NRPS/PKS hybrid of P. larvae and we show the involvement of this cluster in the production of a compound named paenilamicin (Pam). For the characterization of its in vitro and in vivo bioactivity, a knock-out mutant strain lacking the production of Pam was constructed and subsequently compared to wild-type species. This led to the identification of Pam by mass spectrometry. Purified Pam-fractions showed not only antibacterial but also antifungal and cytotoxic activities. The latter suggested a direct effect of Pam on honey bee larval death which could, however, not be corroborated in laboratory infection assays. Bee larvae infected with the non-producing Pam strain showed no decrease in larval mortality, but a delay in the onset of larval death. We propose that Pam, although not essential for larval mortality, is a virulence factor of P. larvae influencing the time course of disease. These findings are not only of significance in elucidating and understanding host-pathogen interactions but also within the context of the quest for new compounds with antibiotic activity for drug development.																		2045-8827			WOS:000343761600005	25044543	
J	Garcia-Gonzalez, Eva; Poppinga, Lena; Fuenfhaus, Anne; Hertlein, Gillian; Hedtke, Kati; Jakubowska, Agata; Genersch, Elke				Jakubowska, Anna/O-8050-2014	Jakubowska, Anna/0000-0002-5650-0501; Genersch, Elke/0000-0001-7906-4530; Funfhaus, Anne/0000-0003-0990-5853			Paenibacillus larvae Chitin-Degrading Protein PlCBP49 Is a Key Virulence Factor in American Foulbrood of Honey Bees								PLOS PATHOGENS				10	7					e1004284	10.1371/journal.ppat.1004284				JUL 2014	2014	Paenibacillus larvae, the etiological agent of the globally occurring epizootic American Foulbrood (AFB) of honey bees, causes intestinal infections in honey bee larvae which develop into systemic infections inevitably leading to larval death. Massive brood mortality might eventually lead to collapse of the entire colony. Molecular mechanisms of host-microbe interactions in this system and of differences in virulence between P. larvae genotypes are poorly understood. Recently, it was demonstrated that the degradation of the peritrophic matrix lining the midgut epithelium is a key step in pathogenesis of P. larvae infections. Here, we present the isolation and identification of PlCBP49, a modular, chitin-degrading protein of P. larvae and demonstrate that this enzyme is crucial for the degradation of the larval peritrophic matrix during infection. PlCBP49 contains a module belonging to the auxiliary activity 10 (AA10, formerly CBM33) family of lytic polysaccharide monooxygenases (LPMOs) which are able to degrade recalcitrant polysaccharides. Using chitin-affinity purified PlCBP49, we provide evidence that PlCBP49 degrades chitin via a metal ion-dependent, oxidative mechanism, as already described for members of the AA10 family. Using P. larvae mutants lacking PlCBP49 expression, we analyzed in vivo biological functions of PlCBP49. In the absence of PlCBP49 expression, peritrophic matrix degradation was markedly reduced and P. larvae virulence was nearly abolished. This indicated that PlCBP49 is a key virulence factor for the species P. larvae. The identification of the functional role of PlCBP49 in AFB pathogenesis broadens our understanding of this important family of chitin-binding and -degrading proteins, especially in those bacteria that can also act as entomopathogens.																		1553-7366	1553-7374		WOS:000340551000055	25080221	
J	Garibaldi, Lucas A.; Steffan-Dewenter, Ingolf; Winfree, Rachael; Aizen, Marcelo A.; Bommarco, Riccardo; Cunningham, Saul A.; Kremen, Claire; Carvalheiro, Luisa G.; Harder, Lawrence D.; Afik, Ohad; Bartomeus, Ignasi; Benjamin, Faye; Boreux, Virginie; Cariveau, Daniel; Chacoff, Natacha P.; Dudenhoeffer, Jan H.; Freitas, Breno M.; Ghazoul, Jaboury; Greenleaf, Sarah; Hipolito, Juliana; Holzschuh, Andrea; Howlett, Brad; Isaacs, Rufus; Javorek, Steven K.; Kennedy, Christina M.; Krewenka, Kristin M.; Krishnan, Smitha; Mandelik, Yael; Mayfield, Margaret M.; Motzke, Iris; Munyuli, Theodore; Nault, Brian A.; Otieno, Mark; Petersen, Jessica; Pisanty, Gideon; Potts, Simon G.; Rader, Romina; Ricketts, Taylor H.; Rundlof, Maj; Seymour, Colleen L.; Schueepp, Christof; Szentgyoergyi, Hajnalka; Taki, Hisatomo; Tscharntke, Teja; Vergara, Carlos H.; Viana, Blandina F.; Wanger, Thomas C.; Westphal, Catrin; Williams, Neal; Klein, Alexandra M.				Ghazoul, Jaboury/B-2121-2018; Bommarco, Riccardo/E-7109-2016; Viana, Blandina/M-6537-2013; Szentgyorgyi, Hajnalka/AAK-2579-2020; Potts, Simon/ABF-9221-2020; Cunningham, Saul A/B-9947-2009; Holzschuh, Andrea/X-8989-2018; Westphal, Catrin/F-9560-2015; Harder, Lawrence/H-9715-2012; Mayfield, Margaret M/B-7386-2012; Tscharntke, Teja/N-5123-2014; Isaacs, Rufus/AAF-4646-2019; Krishnan, Smitha/O-2282-2017; Freitas, Breno M/F-9509-2012; Hipolito, Juliana/AAQ-1457-2020; Cariveau, Daniel/AAB-9336-2020; Rader, Romina/X-6428-2019; Chacoff, Natacha/K-7595-2019; Howlett, Brad/F-1150-2018; Carvalheiro, Luisa/D-9414-2012; rader, romina/AAL-8067-2020; Potts, Simon G/C-7250-2008; Garibaldi, Lucas A/D-7302-2013; Klein, Alexandra-Maria/J-5871-2016; Rundlof, Maj/C-1789-2014	Bommarco, Riccardo/0000-0001-8888-0476; Viana, Blandina/0000-0002-4924-1257; Szentgyorgyi, Hajnalka/0000-0002-5753-800X; Potts, Simon/0000-0002-2045-980X; Cunningham, Saul A/0000-0003-0703-6893; Holzschuh, Andrea/0000-0002-5235-4746; Westphal, Catrin/0000-0002-2615-1339; Harder, Lawrence/0000-0002-2303-5076; Mayfield, Margaret M/0000-0002-5101-6542; Isaacs, Rufus/0000-0001-7523-4643; Krishnan, Smitha/0000-0002-2851-6813; Freitas, Breno M/0000-0002-9932-2207; Hipolito, Juliana/0000-0002-0721-3143; Rader, Romina/0000-0001-9056-9118; Chacoff, Natacha/0000-0002-1115-6989; Howlett, Brad/0000-0002-0694-135X; Carvalheiro, Luisa/0000-0001-7655-979X; Potts, Simon G/0000-0002-2045-980X; Klein, Alexandra-Maria/0000-0003-2139-8575; Dudenhoffer, Jan-Hendrik/0000-0003-1548-1436; Kennedy, Christina/0000-0001-8902-8728; Otieno, Mark/0000-0002-8509-3298; Seymour, Colleen/0000-0002-6729-2576; Bartomeus, Ignasi/0000-0001-7893-4389; Krewenka, Kristin/0000-0002-1913-1057; Garibaldi, Lucas Alejandro/0000-0003-0725-4049; Aizen, Marcelo/0000-0001-9079-9749; Rundlof, Maj/0000-0003-3014-1544; Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Wild Pollinators Enhance Fruit Set of Crops Regardless of Honey Bee Abundance								SCIENCE				339	6127			1608	+		10.1126/science.1230200				MAR 29 2013	2013	The diversity and abundance of wild insect pollinators have declined in many agricultural landscapes. Whether such declines reduce crop yields, or are mitigated by managed pollinators such as honey bees, is unclear. We found universally positive associations of fruit set with flower visitation by wild insects in 41 crop systems worldwide. In contrast, fruit set increased significantly with flower visitation by honey bees in only 14% of the systems surveyed. Overall, wild insects pollinated crops more effectively; an increase in wild insect visitation enhanced fruit set by twice as much as an equivalent increase in honey bee visitation. Visitation by wild insects and honey bees promoted fruit set independently, so pollination by managed honey bees supplemented, rather than substituted for, pollination by wild insects. Our results suggest that new practices for integrated management of both honey bees and diverse wild insect assemblages will enhance global crop yields.																		0036-8075	1095-9203		WOS:000316731600049	23449997	
J	Gasparich, Gail E.								Spiroplasmas and phytoplasmas: Microbes associated with plant hosts								BIOLOGICALS				38	2			193	203		10.1016/j.biologicals.2009.11.007				MAR 2010	2010	This review will focus on two distinct genera, Spiroplasma and 'Candidatus Phytoplasma,' within the class Mollicutes (which also includes the genus Mycoplasma, a concern for animal-based cell culture). As members of the Mollicutes, both are cell wall-less microbes which have a characteristic small size (1-2 mu M diameter) and small genome size (530 Kb-2220 Kb). These two genera contain microbes which have a dual host cycle in which they can replicate in their leafhopper or psyllid insect vectors as well as in the sieve tubes of their plant hosts. Major distinctions between the two genera are that most spiroplasmas are cultivable in nutrient rich media, possess a very characteristic helical morphology, and are motile, while the phytoplasmas remain recalcitrant to cultivation attempts to date and exhibit a pleiomorphic or filamentous shape. This review article will provide a historical over view of their discovery, a brief review of taxonomical characteristics, diversity, host interactions (with a focus on plant hosts), phylogeny, and current detection and elimination techniques. (C) 2009 The International Association for Biologicals. Published by Elsevier Ltd. All rights reserved.					3rd Annual Parenteral-Drug-Association Workshop on Mycoplasmas3rd Annual Parenteral-Drug-Association Workshop on Mycoplasmas	MAR 24-26, 2009MAR 24-26, 2009	Parenteral Drug AssocParenteral Drug Assoc	Berlin, GERMANYBerlin, GERMANY										1045-1056	1095-8320		WOS:000277800400004	20153217	
J	Genersch, E; Otten, C				Genersch, Elke/C-2232-2009	Genersch, Elke/0000-0001-7906-4530			The use of repetitive element PCR fingerprinting (rep-PCR) for genetic subtyping of German field isolates of Paenibacillus larvae subsp larvae								APIDOLOGIE				34	3			195	206		10.1051/apido:2003025				MAY-JUN 2003	2003	Studies using the repetitive element PCR fingerprinting technique (rep-PCR) revealed that BOX A1R-, MBO REP1- and ERIC-primers reproducibly generate distinctive DNA fingerprints from Paenibacillus larvae subsp. larvae. Four different genetic subtypes of P. larvae were identified in Germany using the three primers. Correlating the results from genetic and morphological subtyping, the flat and transparent morphotype could be assigned to one genetic group. Geographic evaluation of our results demonstrated that the different genetic subtypes appeared in clusters correlating with different outbreaks of American foulbrood. Taken together, our results indicated that rep-PCR performed with a combination of BOX A1R- and MBO REP1- primers will be an effective tool for establishing a molecular epidemiology of P. l. larvae.																		0044-8435			WOS:000182653000001		
J	Genersch, E; Ashiralieva, A; Fries, I				Genersch, Elke/C-2232-2009	Genersch, Elke/0000-0001-7906-4530			Strain- and genotype-specific differences in virulence of Paenibacillus larvae subsp larvae, a bacterial pathogen causing American foulbrood disease in honeybees								APPLIED AND ENVIRONMENTAL MICROBIOLOGY				71	11			7551	7555		10.1128/AEM.71.11.7551-7555.2005				NOV 2005	2005	Virulence variations of Paenibacillus larvae subsp. larvae, the causative agent of American foulbrood disease of honeybees, were investigated by analysis of 16 field isolates of this pathogen, belonging to three previously characterized genotypes, as well as the type strain (ATCC 9545) of P. larvae subsp. larvae, with exposure bioassays. We demonstrated that the strain-specific 50% lethal concentrations varied within an order of magnitude and that differences in amount of time for the pathogen to kill 100% of the infected hosts (LT100) correlated with genotype. One genotype killed rather quickly, with a mean LT100 of 7.8 +/- 1.7 days postinfection, while the other genotypes acted more slowly, with mean LT(100)s of 11.2 +/- 0.8 and 11.6 +/- 0.6 days postinfection.																		0099-2240	1098-5336		WOS:000233225000132	16269801	
J	Genersch, E; Forsgren, E; Pentikainen, J; Ashiralieva, A; Rauch, S; Kilwinski, J; Fries, I				Genersch, Elke/C-2232-2009	Genersch, Elke/0000-0001-7906-4530; Forsgren, Eva/0000-0002-8244-7265			Reclassification of Paenibacillus larvae subsp pulvifaciens and Paenibacillus larvae subsp larvae as Paenibacillus larvae without subspecies differentiation								INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY				56				501	511		10.1099/ijs.0.63928-0				MAR 2006	2006	A polyphasic taxonomic study of the two subspecies of Paenibacillus larvae, Paenibacillus larvae subsp. larvae and Paenibacillus larvae subsp. pulvifaciens, supported the reclassification of the subspecies into one species, Paenibacillus larvae, without subspecies separation. Our conclusions are based on the analysis of six reference strains of P. larvae subsp. pulvifaciens and three reference strains and 44 field isolates of P. larvae. subsp. larvae. The latter originated from brood or honey of clinically diseased honey bee colonies or from honey of both clinically diseased and asymptomatic colonies from Sweden, Finland and Germany. Colony and spore morphology, as well as the metabolism of mannitol and salicin, did not allow a clear identification of the two subspecies and SDS-PAGE of whole-cell proteins did not support the subspecies differentiation. For genomic fingerprinting, repetitive element-PCR fingerprinting using ERIC primers and PFGE of bacterial DNA were performed. The latter method is a high-resolution DNA fingerprinting method proven to be superior to most other methods for biochemical and molecular typing and has not previously been used to characterize P. larvae. ERIC-PCR identified four different genotypes, while PFGE revealed two main clusters. One cluster included most of the P. larvae subsp. larvae field isolates, as well as all P. larvae subsp. pulvifaciens reference strains. The other cluster comprised the pigmented variants of P. larvae subsp. larvae. 16S rRNA gene sequences were determined for some strains. Finally, exposure bioassays demonstrated that reference strains of P. larvae subsp. pulvifaciens were pathogenic for honey bee larvae, producing symptoms similar to reference strains of P. larvae subsp. larvae. In comparison with the type strain for P. larvae subsp. larvae, ATCC 9545(T), the P. larvae subsp. pulvifaciens strains tested were even more virulent, since they showed a shorter LTA(100). An emended description of the species is given.																		1466-5026			WOS:000236519800001	16514018	
J	Genersch, Elke				Genersch, Elke/C-2232-2009	Genersch, Elke/0000-0001-7906-4530			American Foulbrood in honeybees and its causative agent, Paenibacillus larvae								JOURNAL OF INVERTEBRATE PATHOLOGY				103				S10	S19		10.1016/j.jip.2009.06.015			S	JAN 2010	2010	After more than a century of American Foulbrood (AFB) research, this fatal brood infection is still among the most deleterious bee diseases. Its etiological agent is the Gram-positive, spore-forming bacterium Paenibacillus larvae. Huge progress has been made, especially in the last 20 years, in the understanding of the disease and of the underlying host-pathogen interactions. This review will place these recent developments in the study of American Foulbrood and of P. larvae into the general context of AFB research. (C) 2009 Elsevier Inc. All rights reserved.																		0022-2011	1096-0805		WOS:000273993100004	19909971	
